Case ID;Actual;Prefix Length;Prediction;Prediction Probability;MAPE Correctness;RMSE Correctness;R2 Correctness;Mode
Case123_2;1;2;1;0.9230769230769232;1.0;1.0;-1.0;baseline_0
Case192_2;0;2;0;0.6666666666666666;0.35309841404074677;0.35309841404074677;-0.35309841404074677;baseline_0
Case200_2;1;2;1;0.72;0.6994097304812757;0.6994097304812757;-0.6994097304812757;baseline_0
Case239_2;0;2;1;0.65;0.5647628168864113;0.5647628168864113;-0.5647628168864113;baseline_0
Case45_2;1;2;1;0.65;0.5647628168864113;0.5647628168864113;-0.5647628168864113;baseline_0
Case72_2;0;2;0;0.6666666666666666;0.35309841404074677;0.35309841404074677;-0.35309841404074677;baseline_0
Case74_2;0;2;0;0.6666666666666666;0.35309841404074677;0.35309841404074677;-0.35309841404074677;baseline_0
Case91_2;1;2;1;1.0;0.4276563534415585;0.4276563534415585;-0.4276563534415585;baseline_0
Case123_2;1;2;1;0.9230769230769232;1.0;1.0;-1.0;baseline_0
Case192_2;0;2;0;0.6666666666666666;0.35309841404074677;0.35309841404074677;-0.35309841404074677;baseline_0
Case200_2;1;2;1;0.72;0.6994097304812757;0.6994097304812757;-0.6994097304812757;baseline_0
Case239_2;0;2;1;0.65;0.5647628168864113;0.5647628168864113;-0.5647628168864113;baseline_0
Case45_2;1;2;1;0.65;0.5647628168864113;0.5647628168864113;-0.5647628168864113;baseline_0
Case72_2;0;2;0;0.6666666666666666;0.35309841404074677;0.35309841404074677;-0.35309841404074677;baseline_0
Case74_2;0;2;0;0.6666666666666666;0.35309841404074677;0.35309841404074677;-0.35309841404074677;baseline_0
Case91_2;1;2;1;1.0;0.4276563534415585;0.4276563534415585;-0.4276563534415585;baseline_0
Case110_3;1;3;0;0.6296296296296297;0.6142730447526714;0.6142730447526714;-0.6142730447526714;baseline_0
Case122_3;0;3;0;0.6296296296296297;0.6153146582132825;0.6153146582132825;-0.6142730447526714;baseline_0
Case17_3;1;3;0;0.6296296296296297;0.6142730447526714;0.6142730447526714;-0.6142730447526714;baseline_0
Case225_3;1;3;1;0.7692307692307693;0.9999999999999999;0.9999999999999999;-0.9999999999999999;baseline_0
Case255_3;0;3;0;0.9375;;;;baseline_0
Case39_3;0;3;1;0.7142857142857143;0.699263368545437;0.699263368545437;-0.699263368545437;baseline_0
Case53_3;1;3;1;0.6666666666666666;0.4386770113484653;0.4386770113484653;-0.4386770113484653;baseline_0
Case97_3;0;3;0;0.9375;;;;baseline_0
Case110_3;1;3;0;0.6296296296296297;0.6142730447526714;0.6142730447526714;-0.6142730447526714;baseline_0
Case122_3;0;3;0;0.6296296296296297;0.6153146582132825;0.6153146582132825;-0.6142730447526714;baseline_0
Case17_3;1;3;0;0.6296296296296297;0.6142730447526714;0.6142730447526714;-0.6142730447526714;baseline_0
Case225_3;1;3;1;0.7692307692307693;0.9999999999999999;0.9999999999999999;-0.9999999999999999;baseline_0
Case255_3;0;3;0;0.9375;;;;baseline_0
Case39_3;0;3;1;0.7142857142857143;0.699263368545437;0.699263368545437;-0.699263368545437;baseline_0
Case53_3;1;3;1;0.6666666666666666;0.4386770113484653;0.4386770113484653;-0.4386770113484653;baseline_0
Case97_3;0;3;0;0.9375;;;;baseline_0
Case110_3;1;3;0;0.6296296296296297;0.6142730447526714;0.6142730447526714;-0.6142730447526714;baseline_0
Case122_3;0;3;0;0.6296296296296297;0.6153146582132825;0.6153146582132825;-0.6142730447526714;baseline_0
Case17_3;1;3;0;0.6296296296296297;0.6142730447526714;0.6142730447526714;-0.6142730447526714;baseline_0
Case225_3;1;3;1;0.7692307692307693;0.9999999999999999;0.9999999999999999;-0.9999999999999999;baseline_0
Case255_3;0;3;0;0.9375;;;;baseline_0
Case39_3;0;3;1;0.7142857142857143;0.699263368545437;0.699263368545437;-0.699263368545437;baseline_0
Case53_3;1;3;1;0.6666666666666666;0.4386770113484653;0.4386770113484653;-0.4386770113484653;baseline_0
Case97_3;0;3;0;0.9375;;;;baseline_0
Case110_3;1;3;0;0.6296296296296297;0.6142730447526714;0.6142730447526714;-0.6142730447526714;baseline_0
Case122_3;0;3;0;0.6296296296296297;0.6153146582132825;0.6153146582132825;-0.6142730447526714;baseline_0
Case17_3;1;3;0;0.6296296296296297;0.6142730447526714;0.6142730447526714;-0.6142730447526714;baseline_0
Case225_3;1;3;1;0.7692307692307693;0.9999999999999999;0.9999999999999999;-0.9999999999999999;baseline_0
Case255_3;0;3;0;0.9375;;;;baseline_0
Case39_3;0;3;1;0.7142857142857143;0.699263368545437;0.699263368545437;-0.699263368545437;baseline_0
Case53_3;1;3;1;0.6666666666666666;0.4386770113484653;0.4386770113484653;-0.4386770113484653;baseline_0
Case97_3;0;3;0;0.9375;;;;baseline_0
Case110_3;1;3;0;0.6296296296296297;0.6142730447526714;0.6142730447526714;-0.6142730447526714;baseline_0
Case122_3;0;3;0;0.6296296296296297;0.6153146582132825;0.6153146582132825;-0.6142730447526714;baseline_0
Case17_3;1;3;0;0.6296296296296297;0.6142730447526714;0.6142730447526714;-0.6142730447526714;baseline_0
Case225_3;1;3;1;0.7692307692307693;0.9999999999999999;0.9999999999999999;-0.9999999999999999;baseline_0
Case255_3;0;3;0;0.9375;;;;baseline_0
Case39_3;0;3;1;0.7142857142857143;0.699263368545437;0.699263368545437;-0.699263368545437;baseline_0
Case53_3;1;3;1;0.6666666666666666;0.4386770113484653;0.4386770113484653;-0.4386770113484653;baseline_0
Case97_3;0;3;0;0.9375;;;;baseline_0
Case108_4;1;4;1;0.6266666666666667;1.0;1.0;-1.0;baseline_0
Case113_4;0;4;1;0.6266666666666667;1.0;1.0;-1.0;baseline_0
Case198_4;1;4;1;0.6266666666666667;1.0;1.0;-1.0;baseline_0
Case20_4;1;4;0;0.7021276595744681;;;;baseline_0
Case25_4;1;4;1;0.6266666666666667;1.0;1.0;-1.0;baseline_0
Case34_4;0;4;1;0.6266666666666667;1.0;1.0;-1.0;baseline_0
Case3_4;0;4;1;0.6266666666666667;1.0;1.0;-1.0;baseline_0
Case43_4;0;4;0;0.7021276595744681;;;;baseline_0
Case108_4;1;4;1;0.6266666666666667;1.0;1.0;-1.0;baseline_0
Case113_4;0;4;1;0.6266666666666667;1.0;1.0;-1.0;baseline_0
Case198_4;1;4;1;0.6266666666666667;1.0;1.0;-1.0;baseline_0
Case20_4;1;4;0;0.7021276595744681;;;;baseline_0
Case25_4;1;4;1;0.6266666666666667;1.0;1.0;-1.0;baseline_0
Case34_4;0;4;1;0.6266666666666667;1.0;1.0;-1.0;baseline_0
Case3_4;0;4;1;0.6266666666666667;1.0;1.0;-1.0;baseline_0
Case43_4;0;4;0;0.7021276595744681;;;;baseline_0
Case108_4;1;4;1;0.6266666666666667;1.0;1.0;-1.0;baseline_0
Case113_4;0;4;1;0.6266666666666667;1.0;1.0;-1.0;baseline_0
Case198_4;1;4;1;0.6266666666666667;1.0;1.0;-1.0;baseline_0
Case20_4;1;4;0;0.7021276595744681;;;;baseline_0
Case25_4;1;4;1;0.6266666666666667;1.0;1.0;-1.0;baseline_0
Case34_4;0;4;1;0.6266666666666667;1.0;1.0;-1.0;baseline_0
Case3_4;0;4;1;0.6266666666666667;1.0;1.0;-1.0;baseline_0
Case43_4;0;4;0;0.7021276595744681;;;;baseline_0
Case108_4;1;4;1;0.6266666666666667;1.0;1.0;-1.0;baseline_0
Case113_4;0;4;1;0.6266666666666667;1.0;1.0;-1.0;baseline_0
Case198_4;1;4;1;0.6266666666666667;1.0;1.0;-1.0;baseline_0
Case20_4;1;4;0;0.7021276595744681;;;;baseline_0
Case25_4;1;4;1;0.6266666666666667;1.0;1.0;-1.0;baseline_0
Case34_4;0;4;1;0.6266666666666667;1.0;1.0;-1.0;baseline_0
Case3_4;0;4;1;0.6266666666666667;1.0;1.0;-1.0;baseline_0
Case43_4;0;4;0;0.7021276595744681;;;;baseline_0
Case108_4;1;4;1;0.6266666666666667;1.0;1.0;-1.0;baseline_0
Case113_4;0;4;1;0.6266666666666667;1.0;1.0;-1.0;baseline_0
Case198_4;1;4;1;0.6266666666666667;1.0;1.0;-1.0;baseline_0
Case20_4;1;4;0;0.7021276595744681;;;;baseline_0
Case25_4;1;4;1;0.6266666666666667;1.0;1.0;-1.0;baseline_0
Case34_4;0;4;1;0.6266666666666667;1.0;1.0;-1.0;baseline_0
Case3_4;0;4;1;0.6266666666666667;1.0;1.0;-1.0;baseline_0
Case43_4;0;4;0;0.7021276595744681;;;;baseline_0
Case129_5;0;5;0;0.8;0.5970291777900979;0.5970291777900979;-0.5970291777900979;baseline_0
Case179_5;1;5;0;0.5;0.6962059672105582;0.6962059672105582;-0.6962059672105582;baseline_0
Case195_5;0;5;0;1.0;0.35301316348745626;0.35301316348745626;-0.35301316348745626;baseline_0
Case248_5;1;5;1;0.6666666666666666;0.6358787480713277;0.6358787480713277;-0.6358787480713277;baseline_0
Case260_5;1;5;1;1.0;0.5544094260353484;0.5544094260353484;-0.5544094260353484;baseline_0
Case43_5;0;5;0;1.0;0.35301316348745626;0.35301316348745626;-0.35301316348745626;baseline_0
Case71_5;0;5;0;1.0;0.44439203045234704;0.44439203045234704;-0.44439203045234704;baseline_0
Case78_5;1;5;0;1.0;;;;baseline_0
Case129_5;0;5;0;0.8;0.5970291777900979;0.5970291777900979;-0.5970291777900979;baseline_0
Case179_5;1;5;0;0.5;0.6962059672105582;0.6962059672105582;-0.6962059672105582;baseline_0
Case195_5;0;5;0;1.0;0.35301316348745626;0.35301316348745626;-0.35301316348745626;baseline_0
Case248_5;1;5;1;0.6666666666666666;0.6358787480713277;0.6358787480713277;-0.6358787480713277;baseline_0
Case260_5;1;5;1;1.0;0.5544094260353484;0.5544094260353484;-0.5544094260353484;baseline_0
Case43_5;0;5;0;1.0;0.35301316348745626;0.35301316348745626;-0.35301316348745626;baseline_0
Case71_5;0;5;0;1.0;0.44439203045234704;0.44439203045234704;-0.44439203045234704;baseline_0
Case78_5;1;5;0;1.0;;;;baseline_0
Case129_5;0;5;0;0.8;0.5970291777900979;0.5970291777900979;-0.5970291777900979;baseline_0
Case179_5;1;5;0;0.5;0.6962059672105582;0.6962059672105582;-0.6962059672105582;baseline_0
Case195_5;0;5;0;1.0;0.35301316348745626;0.35301316348745626;-0.35301316348745626;baseline_0
Case248_5;1;5;1;0.6666666666666666;0.6358787480713277;0.6358787480713277;-0.6358787480713277;baseline_0
Case260_5;1;5;1;1.0;0.5544094260353484;0.5544094260353484;-0.5544094260353484;baseline_0
Case43_5;0;5;0;1.0;0.35301316348745626;0.35301316348745626;-0.35301316348745626;baseline_0
Case71_5;0;5;0;1.0;0.44439203045234704;0.44439203045234704;-0.44439203045234704;baseline_0
Case78_5;1;5;0;1.0;;;;baseline_0
Case129_5;0;5;0;0.8;0.5970291777900979;0.5970291777900979;-0.5970291777900979;baseline_0
Case179_5;1;5;0;0.5;0.6962059672105582;0.6962059672105582;-0.6962059672105582;baseline_0
Case195_5;0;5;0;1.0;0.35301316348745626;0.35301316348745626;-0.35301316348745626;baseline_0
Case248_5;1;5;1;0.6666666666666666;0.6358787480713277;0.6358787480713277;-0.6358787480713277;baseline_0
Case260_5;1;5;1;1.0;0.5544094260353484;0.5544094260353484;-0.5544094260353484;baseline_0
Case43_5;0;5;0;1.0;0.35301316348745626;0.35301316348745626;-0.35301316348745626;baseline_0
Case71_5;0;5;0;1.0;0.44439203045234704;0.44439203045234704;-0.44439203045234704;baseline_0
Case78_5;1;5;0;1.0;;;;baseline_0
Case129_5;0;5;0;0.8;0.5970291777900979;0.5970291777900979;-0.5970291777900979;baseline_0
Case179_5;1;5;0;0.5;0.6962059672105582;0.6962059672105582;-0.6962059672105582;baseline_0
Case195_5;0;5;0;1.0;0.35301316348745626;0.35301316348745626;-0.35301316348745626;baseline_0
Case248_5;1;5;1;0.6666666666666666;0.6358787480713277;0.6358787480713277;-0.6358787480713277;baseline_0
Case260_5;1;5;1;1.0;0.5544094260353484;0.5544094260353484;-0.5544094260353484;baseline_0
Case43_5;0;5;0;1.0;0.35301316348745626;0.35301316348745626;-0.35301316348745626;baseline_0
Case71_5;0;5;0;1.0;0.44439203045234704;0.44439203045234704;-0.44439203045234704;baseline_0
Case78_5;1;5;0;1.0;;;;baseline_0
Case104_6;0;6;0;0.6451612903225806;;;;baseline_0
Case219_6;1;6;0;0.6451612903225806;;;;baseline_0
Case239_6;0;6;0;0.6451612903225806;;;;baseline_0
Case257_6;1;6;1;0.7142857142857143;1.0;1.0;-1.0;baseline_0
Case264_6;1;6;1;0.7142857142857143;1.0;1.0;-1.0;baseline_0
Case3_6;0;6;0;0.6451612903225806;;;;baseline_0
Case55_6;1;6;1;0.7142857142857143;1.0;1.0;-1.0;baseline_0
Case96_6;0;6;0;0.6451612903225806;;;;baseline_0
Case104_6;0;6;0;0.6451612903225806;;;;baseline_0
Case219_6;1;6;0;0.6451612903225806;;;;baseline_0
Case239_6;0;6;0;0.6451612903225806;;;;baseline_0
Case257_6;1;6;1;0.7142857142857143;1.0;1.0;-1.0;baseline_0
Case264_6;1;6;1;0.7142857142857143;1.0;1.0;-1.0;baseline_0
Case3_6;0;6;0;0.6451612903225806;;;;baseline_0
Case55_6;1;6;1;0.7142857142857143;1.0;1.0;-1.0;baseline_0
Case96_6;0;6;0;0.6451612903225806;;;;baseline_0
Case104_6;0;6;0;0.6451612903225806;;;;baseline_0
Case219_6;1;6;0;0.6451612903225806;;;;baseline_0
Case239_6;0;6;0;0.6451612903225806;;;;baseline_0
Case257_6;1;6;1;0.7142857142857143;1.0;1.0;-1.0;baseline_0
Case264_6;1;6;1;0.7142857142857143;1.0;1.0;-1.0;baseline_0
Case3_6;0;6;0;0.6451612903225806;;;;baseline_0
Case55_6;1;6;1;0.7142857142857143;1.0;1.0;-1.0;baseline_0
Case96_6;0;6;0;0.6451612903225806;;;;baseline_0
Case104_6;0;6;0;0.6451612903225806;;;;baseline_0
Case219_6;1;6;0;0.6451612903225806;;;;baseline_0
Case239_6;0;6;0;0.6451612903225806;;;;baseline_0
Case257_6;1;6;1;0.7142857142857143;1.0;1.0;-1.0;baseline_0
Case264_6;1;6;1;0.7142857142857143;1.0;1.0;-1.0;baseline_0
Case3_6;0;6;0;0.6451612903225806;;;;baseline_0
Case55_6;1;6;1;0.7142857142857143;1.0;1.0;-1.0;baseline_0
Case96_6;0;6;0;0.6451612903225806;;;;baseline_0
Case104_6;0;6;0;0.6451612903225806;;;;baseline_0
Case219_6;1;6;0;0.6451612903225806;;;;baseline_0
Case239_6;0;6;0;0.6451612903225806;;;;baseline_0
Case257_6;1;6;1;0.7142857142857143;1.0;1.0;-1.0;baseline_0
Case264_6;1;6;1;0.7142857142857143;1.0;1.0;-1.0;baseline_0
Case3_6;0;6;0;0.6451612903225806;;;;baseline_0
Case55_6;1;6;1;0.7142857142857143;1.0;1.0;-1.0;baseline_0
Case96_6;0;6;0;0.6451612903225806;;;;baseline_0
Case215_7;0;7;0;0.8387096774193549;1.0;1.0;-1.0;baseline_0
Case230_7;1;7;1;0.6567164179104478;;;;baseline_0
Case256_7;1;7;1;0.6567164179104478;;;;baseline_0
Case265_7;0;7;0;0.8387096774193549;1.0;1.0;-1.0;baseline_0
Case47_7;0;7;1;0.6567164179104478;;;;baseline_0
Case59_7;1;7;1;0.6567164179104478;;;;baseline_0
Case62_7;0;7;1;0.6567164179104478;;;;baseline_0
Case95_7;1;7;1;0.6567164179104478;;;;baseline_0
Case215_7;0;7;0;0.8387096774193549;1.0;1.0;-1.0;baseline_0
Case230_7;1;7;1;0.6567164179104478;;;;baseline_0
Case256_7;1;7;1;0.6567164179104478;;;;baseline_0
Case265_7;0;7;0;0.8387096774193549;1.0;1.0;-1.0;baseline_0
Case47_7;0;7;1;0.6567164179104478;;;;baseline_0
Case59_7;1;7;1;0.6567164179104478;;;;baseline_0
Case62_7;0;7;1;0.6567164179104478;;;;baseline_0
Case95_7;1;7;1;0.6567164179104478;;;;baseline_0
Case215_7;0;7;0;0.8387096774193549;1.0;1.0;-1.0;baseline_0
Case230_7;1;7;1;0.6567164179104478;;;;baseline_0
Case256_7;1;7;1;0.6567164179104478;;;;baseline_0
Case265_7;0;7;0;0.8387096774193549;1.0;1.0;-1.0;baseline_0
Case47_7;0;7;1;0.6567164179104478;;;;baseline_0
Case59_7;1;7;1;0.6567164179104478;;;;baseline_0
Case62_7;0;7;1;0.6567164179104478;;;;baseline_0
Case95_7;1;7;1;0.6567164179104478;;;;baseline_0
Case215_7;0;7;0;0.8387096774193549;1.0;1.0;-1.0;baseline_0
Case230_7;1;7;1;0.6567164179104478;;;;baseline_0
Case256_7;1;7;1;0.6567164179104478;;;;baseline_0
Case265_7;0;7;0;0.8387096774193549;1.0;1.0;-1.0;baseline_0
Case47_7;0;7;1;0.6567164179104478;;;;baseline_0
Case59_7;1;7;1;0.6567164179104478;;;;baseline_0
Case62_7;0;7;1;0.6567164179104478;;;;baseline_0
Case95_7;1;7;1;0.6567164179104478;;;;baseline_0
Case215_7;0;7;0;0.8387096774193549;1.0;1.0;-1.0;baseline_0
Case230_7;1;7;1;0.6567164179104478;;;;baseline_0
Case256_7;1;7;1;0.6567164179104478;;;;baseline_0
Case265_7;0;7;0;0.8387096774193549;1.0;1.0;-1.0;baseline_0
Case47_7;0;7;1;0.6567164179104478;;;;baseline_0
Case59_7;1;7;1;0.6567164179104478;;;;baseline_0
Case62_7;0;7;1;0.6567164179104478;;;;baseline_0
Case95_7;1;7;1;0.6567164179104478;;;;baseline_0
Case115_8;1;8;1;0.8823529411764706;;;;baseline_0
Case135_8;1;8;1;0.8823529411764706;;;;baseline_0
Case20_8;1;8;1;0.8823529411764706;;;;baseline_0
Case44_8;1;8;1;0.8823529411764706;;;;baseline_0
Case46_8;0;8;0;0.7857142857142857;1.0;1.0;-1.0;baseline_0
Case4_8;0;8;0;0.8;0.6991113324665915;0.6991113324665915;-0.6991113324665915;baseline_0
Case83_8;0;8;1;0.8823529411764706;;;;baseline_0
Case96_8;0;8;0;0.8;0.6991113324665915;0.6991113324665915;-0.6991113324665915;baseline_0
Case115_8;1;8;1;0.8823529411764706;;;;baseline_0
Case135_8;1;8;1;0.8823529411764706;;;;baseline_0
Case20_8;1;8;1;0.8823529411764706;;;;baseline_0
Case44_8;1;8;1;0.8823529411764706;;;;baseline_0
Case46_8;0;8;0;0.7857142857142857;1.0;1.0;-1.0;baseline_0
Case4_8;0;8;0;0.8;0.6991113324665915;0.6991113324665915;-0.6991113324665915;baseline_0
Case83_8;0;8;1;0.8823529411764706;;;;baseline_0
Case96_8;0;8;0;0.8;0.6991113324665915;0.6991113324665915;-0.6991113324665915;baseline_0
Case115_8;1;8;1;0.8823529411764706;;;;baseline_0
Case135_8;1;8;1;0.8823529411764706;;;;baseline_0
Case20_8;1;8;1;0.8823529411764706;;;;baseline_0
Case44_8;1;8;1;0.8823529411764706;;;;baseline_0
Case46_8;0;8;0;0.7857142857142857;1.0;1.0;-1.0;baseline_0
Case4_8;0;8;0;0.8;0.6991113324665915;0.6991113324665915;-0.6991113324665915;baseline_0
Case83_8;0;8;1;0.8823529411764706;;;;baseline_0
Case96_8;0;8;0;0.8;0.6991113324665915;0.6991113324665915;-0.6991113324665915;baseline_0
Case115_8;1;8;1;0.8823529411764706;;;;baseline_0
Case135_8;1;8;1;0.8823529411764706;;;;baseline_0
Case20_8;1;8;1;0.8823529411764706;;;;baseline_0
Case44_8;1;8;1;0.8823529411764706;;;;baseline_0
Case46_8;0;8;0;0.7857142857142857;1.0;1.0;-1.0;baseline_0
Case4_8;0;8;0;0.8;0.6991113324665915;0.6991113324665915;-0.6991113324665915;baseline_0
Case83_8;0;8;1;0.8823529411764706;;;;baseline_0
Case96_8;0;8;0;0.8;0.6991113324665915;0.6991113324665915;-0.6991113324665915;baseline_0
Case115_8;1;8;1;0.8823529411764706;;;;baseline_0
Case135_8;1;8;1;0.8823529411764706;;;;baseline_0
Case20_8;1;8;1;0.8823529411764706;;;;baseline_0
Case44_8;1;8;1;0.8823529411764706;;;;baseline_0
Case46_8;0;8;0;0.7857142857142857;1.0;1.0;-1.0;baseline_0
Case4_8;0;8;0;0.8;0.6991113324665915;0.6991113324665915;-0.6991113324665915;baseline_0
Case83_8;0;8;1;0.8823529411764706;;;;baseline_0
Case96_8;0;8;0;0.8;0.6991113324665915;0.6991113324665915;-0.6991113324665915;baseline_0
Case185_9;0;9;0;0.7878787878787878;0.6989532857600932;0.6989532857600932;-0.6989532857600932;baseline_0
Case201_9;1;9;1;0.6944444444444444;;;;baseline_0
Case215_9;0;9;0;0.7878787878787878;0.6989532857600932;0.6989532857600932;-0.6989532857600932;baseline_0
Case27_9;0;9;1;0.6944444444444444;;;;baseline_0
Case37_9;1;9;0;0.7878787878787878;0.6989532857600932;0.6989532857600932;-0.6989532857600932;baseline_0
Case39_9;0;9;1;0.6944444444444444;;;;baseline_0
Case75_9;1;9;0;0.7878787878787878;0.6989532857600932;0.6989532857600932;-0.6989532857600932;baseline_0
Case95_9;1;9;1;1.0;1.0;1.0;-1.0;baseline_0
Case185_9;0;9;0;0.7878787878787878;0.6989532857600932;0.6989532857600932;-0.6989532857600932;baseline_0
Case201_9;1;9;1;0.6944444444444444;;;;baseline_0
Case215_9;0;9;0;0.7878787878787878;0.6989532857600932;0.6989532857600932;-0.6989532857600932;baseline_0
Case27_9;0;9;1;0.6944444444444444;;;;baseline_0
Case37_9;1;9;0;0.7878787878787878;0.6989532857600932;0.6989532857600932;-0.6989532857600932;baseline_0
Case39_9;0;9;1;0.6944444444444444;;;;baseline_0
Case75_9;1;9;0;0.7878787878787878;0.6989532857600932;0.6989532857600932;-0.6989532857600932;baseline_0
Case95_9;1;9;1;1.0;1.0;1.0;-1.0;baseline_0
Case185_9;0;9;0;0.7878787878787878;0.6989532857600932;0.6989532857600932;-0.6989532857600932;baseline_0
Case201_9;1;9;1;0.6944444444444444;;;;baseline_0
Case215_9;0;9;0;0.7878787878787878;0.6989532857600932;0.6989532857600932;-0.6989532857600932;baseline_0
Case27_9;0;9;1;0.6944444444444444;;;;baseline_0
Case37_9;1;9;0;0.7878787878787878;0.6989532857600932;0.6989532857600932;-0.6989532857600932;baseline_0
Case39_9;0;9;1;0.6944444444444444;;;;baseline_0
Case75_9;1;9;0;0.7878787878787878;0.6989532857600932;0.6989532857600932;-0.6989532857600932;baseline_0
Case95_9;1;9;1;1.0;1.0;1.0;-1.0;baseline_0
Case185_9;0;9;0;0.7878787878787878;0.6989532857600932;0.6989532857600932;-0.6989532857600932;baseline_0
Case201_9;1;9;1;0.6944444444444444;;;;baseline_0
Case215_9;0;9;0;0.7878787878787878;0.6989532857600932;0.6989532857600932;-0.6989532857600932;baseline_0
Case27_9;0;9;1;0.6944444444444444;;;;baseline_0
