Actual;Prediction;Prediction Probability;SHAP Subset Stability;SHAP Weight Stability;SHAP Adjusted Weight Stability;LIME Subset Stability;LIME Weight Stability;LIME Adjusted Weight Stability;ACV Subset Stability;ACV Weight Stability;ACV Adjusted Weight Stability;LINDA Subset Stability;LINDA Weight Stability;LINDA Adjusted Weight Stability;SHAP Precision;SHAP Recall;SHAP Correlation;LIME Precision;LIME Recall;LIME Correlation;ACV Precision;ACV Recall;ACV Correlation;LINDA Precision;LINDA Recall;LINDA Correlation
0;0;0.999999467;1;1;1;1.0;0.945374697;0.945374697;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.5816091954022989;1.0;0.25;0.4574712643678161;0.5;0.25;0.3142715361529609;0.0;0.0;0.020833835698468462
0;0;0.9999862690000001;1;1;1;1.0;0.91921497;0.91921497;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.5816091954022989;1.0;0.25;0.5264367816091954;0.0;0.0;0.3604100618102016;0.0;0.0;0.1753182352467844
0;0;0.8305566240000001;1;1;1;0.365942029;0.971398669;0.971398669;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.5816091954022989;1.0;0.25;0.503448275862069;0.0;0.0;0.3359285942491757;0.0;0.0;0.04827586206896552
0;0;0.99999767;1;1;1;1.0;0.97826998;0.97826998;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.5816091954022989;1.0;0.25;0.5816091954022989;0.5;0.25;0.3050187558504318;1.0;0.25;0.11534094424130552
0;0;0.9959087609999999;1;1;1;1.0;0.9153015290000001;0.9153015290000001;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.5816091954022989;0.5;0.25;0.6137931034482759;0.5;0.25;0.3203548935160373;0.5;0.25;0.25316472458509404
0;0;0.892813023;1;1;1;0.88179669;0.860691023;0.860691023;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.5816091954022989;0.0;0.0;0.6183908045977011;0.0;0.0;0.06407097870320745;1.0;0.25;0.1426928447661439
0;0;0.9996986929999999;1;1;1;0.22288359800000002;0.889126667;0.889126667;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.5816091954022989;0.0;0.0;0.5770114942528736;1.0;0.5;0.3128462610700036;0.0;0.0;0.07843184208408775
0;0;0.99999782;1;1;1;1.0;0.970274765;0.970274765;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.5816091954022989;1.0;0.25;0.6735632183908047;0.5;0.25;0.3050187558504318;1.0;0.25;0.06250150709540538
0;0;0.9923783340000001;1;1;1;1.0;0.9825815040000001;0.9825815040000001;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.5816091954022989;0.0;0.0;0.6275862068965518;0.0;0.0;0.3361842555943227;0.6666666666666666;0.5;0.15862068965517243
0;0;0.99606423;1;1;1;0.440696023;0.955805475;0.955805475;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.5816091954022989;1.0;0.25;0.7149425287356321;0.5;0.25;0.24866681343288216;0.5;0.5;0.14729583975860017
0;0;0.9968725909999999;1;1;1;1.0;0.93187867;0.93187867;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.5816091954022989;1.0;0.25;0.5770114942528736;0.0;0.0;0.3515488913054679;0.3333333333333333;0.25;0.0942528735632184
0;0;0.999787387;1;1;1;1.0;0.76925347;0.76925347;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.5816091954022989;1.0;0.25;0.5770114942528736;0.5;0.25;0.25896219566870515;0.0;0.0;0.0828539098642126
0;0;0.996503415;1;1;1;0.88179669;0.9798996740000001;0.9798996740000001;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.5816091954022989;0.0;0.0;0.6643678160919539;1.0;0.5;0.3564204707805741;0.0;0.0;0.07825091487175634
0;0;0.99866641;1;1;1;0.281274281;0.953036621;0.953036621;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.5816091954022989;1.0;0.25;0.5218390804597701;0.5;0.25;0.3539741678493052;0.2;0.25;0.06904492488684383
0;0;0.93841876;1;1;1;0.640534064;0.934089065;0.934089065;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.5816091954022989;0.0;0.0;0.7149425287356321;0.6666666666666666;0.5;0.3560726767986932;0.5;0.25;0.12888385978877515
0;0;0.8632594240000001;1;1;1;1.0;0.978581162;0.978581162;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.5816091954022989;0.5;0.25;0.5402298850574713;0.0;0.0;0.08304547985373997;0.0;0.0;0.23068188848261104
1;1;0.999999848;1;1;1;1.0;0.918889748;0.918889748;1.0;1.0;1.0;;1.0;1.0;0.0;0.0;0.5816091954022989;1.0;0.25;0.5954022988505747;0.0;0.0;0.3024954453936684;0.13333333333333333;1.0;0.0
1;1;0.9619985129999999;1;1;1;1.0;0.9772241159999999;0.9772241159999999;1.0;1.0;1.0;;1.0;1.0;0.0;0.0;0.5816091954022989;0.0;0.0;0.3701149425287356;0.0;0.0;-0.005327370016504268;0.13333333333333333;1.0;0.0
1;1;0.9999999709999999;1;1;1;0.921218487;0.9841957859999999;0.9841957859999999;1.0;1.0;1.0;;1.0;1.0;0.0;0.0;0.5816091954022989;1.0;0.5;0.3701149425287356;0.0;0.0;0.3450984529328905;0.13333333333333333;1.0;0.0
1;1;0.999999993;1;1;1;0.88179669;0.9650117909999999;0.9650117909999999;1.0;1.0;1.0;;1.0;1.0;0.0;0.0;0.5816091954022989;1.0;0.5;0.4896551724137931;0.0;0.0;0.3024954453936684;0.13333333333333333;1.0;0.0
1;1;0.9999959140000001;1;1;1;0.87366648;0.966554591;0.966554591;1.0;1.0;1.0;;1.0;1.0;0.0;0.0;0.5816091954022989;1.0;0.5;0.4620689655172414;0.0;0.0;0.3024954453936684;0.13333333333333333;1.0;0.0
1;1;1.0;1;1;1;0.9446290140000001;0.9900198029999999;0.9900198029999999;1.0;1.0;1.0;;1.0;1.0;0.0;0.0;0.5816091954022989;1.0;0.5;0.7839080459770115;0.0;0.0;0.29184818148727604;0.13333333333333333;1.0;0.0
0;1;0.646672591;1;1;1;0.88179669;0.981356008;0.981356008;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.5816091954022989;0.0;0.0;0.6367816091954024;0.0;0.0;0.0;1.0;0.25;0.1310344827586207
1;1;0.99992481;1;1;1;1.0;0.976149385;0.976149385;1.0;1.0;1.0;;1.0;1.0;0.0;0.0;0.5816091954022989;0.0;0.0;0.3977011494252874;0.0;0.0;0.38357064118830736;0.13333333333333333;1.0;0.0
1;1;0.9999995;1;1;1;1.0;0.718239245;0.718239245;1.0;1.0;1.0;;1.0;1.0;0.0;0.0;0.5816091954022989;1.0;0.25;0.5402298850574713;0.0;0.0;0.2877831071439232;0.13333333333333333;1.0;0.0
1;1;0.997429493;1;1;1;0.7857142859999999;0.940117671;0.940117671;1.0;1.0;1.0;;1.0;1.0;0.0;0.0;0.5816091954022989;1.0;0.25;0.5172413793103449;1.0;0.5;0.44601655482117736;0.13333333333333333;1.0;0.0
1;1;0.99987995;1;1;1;0.90048651;0.975492664;0.975492664;1.0;1.0;1.0;;1.0;1.0;0.0;0.0;0.5816091954022989;1.0;0.25;0.3563218390804598;0.0;0.0;0.3899602101718089;0.13333333333333333;1.0;0.0
1;1;0.999998785;1;1;1;0.88179669;0.978078297;0.978078297;1.0;1.0;1.0;;1.0;1.0;0.0;0.0;0.5816091954022989;1.0;0.25;0.3563218390804598;0.0;0.0;0.2877831071439232;0.13333333333333333;1.0;0.0
1;1;0.999817046;1;1;1;0.9300373129999999;0.972192556;0.972192556;;1.0;1.0;;1.0;1.0;0.0;0.0;0.5816091954022989;1.0;0.5;0.5816091954022989;1.0;0.5;0.22630011826295504;0.13333333333333333;1.0;0.0
1;1;0.786447041;1;1;1;0.396929825;0.9668351959999999;0.9668351959999999;1.0;1.0;1.0;;1.0;1.0;0.0;0.0;0.5816091954022989;1.0;0.25;0.40689655172413797;0.0;0.0;-0.005327370016504268;0.13333333333333333;1.0;0.0
1;1;0.999284937;1;1;1;0.851851852;0.9623712320000001;0.9623712320000001;1.0;1.0;1.0;;1.0;1.0;0.0;0.0;0.5816091954022989;1.0;0.25;0.3885057471264368;1.0;0.5;0.3655873400173585;0.13333333333333333;1.0;0.0
1;1;0.997716885;1;1;1;0.9300373129999999;0.973940542;0.973940542;1.0;1.0;1.0;;1.0;1.0;0.0;0.0;0.5816091954022989;1.0;0.25;0.40689655172413797;1.0;0.5;0.3045000927970465;0.13333333333333333;1.0;0.0
1;1;0.9991747470000001;1;1;1;0.7159090909999999;0.926810155;0.926810155;;1.0;1.0;;1.0;1.0;0.0;0.0;0.5816091954022989;1.0;0.25;0.6;1.0;0.5;0.3045000927970465;0.13333333333333333;1.0;0.0
1;1;0.999985783;1;1;1;1.0;0.969548205;0.969548205;1.0;1.0;1.0;;1.0;1.0;0.0;0.0;0.5816091954022989;1.0;0.25;0.4666666666666667;1.0;0.5;0.38218124749536586;0.13333333333333333;1.0;0.0
1;1;0.999484176;1;1;1;1.0;0.974169191;0.974169191;1.0;1.0;1.0;;1.0;1.0;0.0;0.0;0.5816091954022989;1.0;0.25;0.5264367816091954;1.0;0.5;0.37370784994907374;0.13333333333333333;1.0;0.0
1;1;0.9997367709999999;1;1;1;1.0;0.870489119;0.870489119;1.0;1.0;1.0;;1.0;1.0;0.0;0.0;0.5816091954022989;1.0;0.25;0.4896551724137931;0.0;0.0;0.2329390031909704;0.13333333333333333;1.0;0.0
1;1;0.913866712;1;1;1;0.14285714300000002;0.66669521;0.66669521;;1.0;1.0;;1.0;1.0;0.0;0.0;0.5816091954022989;1.0;0.25;0.4252873563218391;1.0;0.5;0.3217271771714179;0.13333333333333333;1.0;0.0
1;1;0.9997130999999999;1;1;1;0.703703704;0.9382813609999999;0.9382813609999999;;1.0;1.0;;1.0;1.0;0.0;0.0;0.5816091954022989;1.0;0.25;0.5586206896551724;1.0;0.5;0.3755873143771008;0.13333333333333333;1.0;0.0
1;1;0.999821684;1;1;1;0.851851852;0.934570875;0.934570875;1.0;1.0;1.0;;1.0;1.0;0.0;0.0;0.5816091954022989;1.0;0.25;0.40689655172413797;1.0;0.5;0.38218124749536586;0.13333333333333333;1.0;0.0
1;1;0.999846632;1;1;1;1.0;0.960187327;0.960187327;1.0;1.0;1.0;;1.0;1.0;0.0;0.0;0.5816091954022989;1.0;0.25;0.4850574712643679;0.0;0.0;0.21364360607921595;0.13333333333333333;1.0;0.0
1;1;0.985341151;1;1;1;0.704491726;0.9723714990000001;0.9723714990000001;1.0;1.0;1.0;;1.0;1.0;0.0;0.0;0.5816091954022989;0.0;0.0;0.3517241379310345;1.0;0.5;0.4312475258086463;0.13333333333333333;1.0;0.0
1;1;0.99999796;1;1;1;1.0;0.9018778709999999;0.9018778709999999;1.0;1.0;1.0;;1.0;1.0;0.0;0.0;0.5816091954022989;1.0;0.25;0.3701149425287356;0.0;0.0;0.3450984529328905;0.13333333333333333;1.0;0.0
1;1;1.0;1;1;1;1.0;0.980623612;0.980623612;1.0;1.0;1.0;;1.0;1.0;0.0;0.0;0.5816091954022989;1.0;0.5;0.535632183908046;0.0;0.0;0.2329390031909704;0.13333333333333333;1.0;0.0
1;1;0.999987387;1;1;1;1.0;0.964478733;0.964478733;1.0;1.0;1.0;;1.0;1.0;0.0;0.0;0.5816091954022989;1.0;0.25;0.3885057471264368;0.0;0.0;0.2877831071439232;0.13333333333333333;1.0;0.0
1;1;1.0;1;1;1;1.0;0.97999916;0.97999916;1.0;1.0;1.0;;1.0;1.0;0.0;0.0;0.5816091954022989;1.0;0.5;0.4666666666666667;0.0;0.0;0.2987151975222708;0.13333333333333333;1.0;0.0
1;1;0.997666891;1;1;1;1.0;0.974233345;0.974233345;1.0;1.0;1.0;;1.0;1.0;0.0;0.0;0.5816091954022989;0.0;0.0;0.5218390804597701;0.0;0.0;0.21364360607921595;0.13333333333333333;1.0;0.0
1;1;0.74866095;1;1;1;1.0;0.954806888;0.954806888;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.5816091954022989;1.0;0.25;0.4022988505747127;0.0;0.0;-0.005327370016504268;1.0;0.25;0.05997729100547886
1;1;0.9999999940000001;1;1;1;0.864130435;0.8892724259999999;0.8892724259999999;1.0;1.0;1.0;;1.0;1.0;0.0;0.0;0.5816091954022989;1.0;0.5;0.4804597701149426;0.0;0.0;0.39223881771514346;0.13333333333333333;1.0;0.0
1;1;0.999999999;1;1;1;0.9300373129999999;0.971098166;0.971098166;1.0;1.0;1.0;;1.0;1.0;0.0;0.0;0.5816091954022989;1.0;0.5;0.5126436781609195;0.0;0.0;0.3450984529328905;0.13333333333333333;1.0;0.0
1;1;0.9999999690000001;1;1;1;0.754741661;0.961146985;0.961146985;1.0;1.0;1.0;;1.0;1.0;0.0;0.0;0.5816091954022989;1.0;0.5;0.5080459770114942;0.0;0.0;0.3450984529328905;0.13333333333333333;1.0;0.0
1;1;0.8917135709999999;1;1;1;0.578373016;0.973747267;0.973747267;;1.0;1.0;;1.0;1.0;0.0;0.0;0.5816091954022989;1.0;0.25;0.4482758620689655;1.0;0.5;0.22630011826295504;0.13333333333333333;1.0;0.0
1;1;0.9999996640000001;1;1;1;0.775224775;0.979966385;0.979966385;1.0;1.0;1.0;;1.0;1.0;0.0;0.0;0.5816091954022989;1.0;0.5;0.5816091954022989;0.0;0.0;0.2877831071439232;0.13333333333333333;1.0;0.0
1;1;0.9999995290000001;1;1;1;0.921218487;0.902444545;0.902444545;1.0;1.0;1.0;;1.0;1.0;0.0;0.0;0.5816091954022989;1.0;0.5;0.3655172413793104;0.0;0.0;0.3450984529328905;0.13333333333333333;1.0;0.0
1;1;0.999999684;1;1;1;0.80193662;0.982004125;0.982004125;1.0;1.0;1.0;;1.0;1.0;0.0;0.0;0.5816091954022989;1.0;0.25;0.5172413793103449;0.0;0.0;0.38357064118830736;0.13333333333333333;1.0;0.0
1;1;0.9994326570000001;1;1;1;0.9397348329999999;0.974357312;0.974357312;;1.0;1.0;;1.0;1.0;0.0;0.0;0.5816091954022989;1.0;0.5;0.4666666666666667;1.0;0.5;0.3045000927970465;0.13333333333333333;1.0;0.0
1;1;0.999794223;1;1;1;1.0;0.861128737;0.861128737;1.0;1.0;1.0;;1.0;1.0;0.0;0.0;0.5816091954022989;1.0;0.25;0.40689655172413797;0.0;0.0;0.2877831071439232;0.13333333333333333;1.0;0.0
1;1;0.999999999;1;1;1;0.775224775;0.955606927;0.955606927;1.0;1.0;1.0;;1.0;1.0;0.0;0.0;0.5816091954022989;1.0;0.25;0.40689655172413797;0.0;0.0;0.4119773134993072;0.13333333333333333;1.0;0.0
1;1;0.999998904;1;1;1;0.88179669;-0.957116115;-0.957116115;1.0;1.0;1.0;;1.0;1.0;0.0;0.0;0.5816091954022989;1.0;0.25;0.3885057471264368;0.0;0.0;0.38357064118830736;0.13333333333333333;1.0;0.0
1;1;0.999999999;1;1;1;0.921218487;0.832778053;0.832778053;1.0;1.0;1.0;;1.0;1.0;0.0;0.0;0.5816091954022989;1.0;0.5;0.5908045977011495;0.0;0.0;0.39223881771514346;0.13333333333333333;1.0;0.0
1;1;1.0;1;1;1;0.87366648;0.8207929209999999;0.8207929209999999;1.0;1.0;1.0;;1.0;1.0;0.0;0.0;0.5816091954022989;1.0;0.5;0.6;0.0;0.0;0.3450984529328905;0.13333333333333333;1.0;0.0
1;1;0.9999251509999999;1;1;1;1.0;0.978972326;0.978972326;1.0;1.0;1.0;;1.0;1.0;0.0;0.0;0.5816091954022989;1.0;0.25;0.33333333333333337;0.0;0.0;0.2329390031909704;0.13333333333333333;1.0;0.0
1;1;0.9970036440000001;1;1;1;0.26215277800000003;0.9769845890000001;0.9769845890000001;1.0;1.0;1.0;;1.0;1.0;0.0;0.0;0.5816091954022989;1.0;0.25;0.3747126436781609;0.0;0.0;0.2329390031909704;0.13333333333333333;1.0;0.0
1;1;0.970769515;1;1;1;0.80193662;0.9580220359999999;0.9580220359999999;1.0;1.0;1.0;;1.0;1.0;0.0;0.0;0.5816091954022989;0.0;0.0;0.3931034482758621;0.0;0.0;0.0;0.13333333333333333;1.0;0.0
1;1;0.9999748079999999;1;1;1;0.25;0.965085277;0.965085277;1.0;1.0;1.0;;1.0;1.0;0.0;0.0;0.5816091954022989;1.0;0.25;0.4620689655172414;0.0;0.0;0.2329390031909704;0.13333333333333333;1.0;0.0
0;1;0.573075552;1;1;1;0.8263888890000001;0.7146812109999999;0.7146812109999999;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.5816091954022989;0.0;0.0;0.3195402298850575;0.0;0.0;0.0;0.0;0.0;0.06250150709540538
1;1;1.0;1;1;1;0.87366648;0.965834511;0.965834511;1.0;1.0;1.0;;1.0;1.0;0.0;0.0;0.5816091954022989;1.0;0.5;0.6;0.0;0.0;0.35720687574943777;0.13333333333333333;1.0;0.0
