Case ID;Actual;Prefix Length;Prediction;Prediction Probability;SHAP Subset Stability;SHAP Weight Stability;SHAP Adjusted Weight Stability;SHAP Precision;SHAP Recall;SHAP Correlation;LIME Precision;LIME Recall;LIME Correlation
LAND_6;0;6;0;0.9996827364368576;1.0;1.0;1.0;1.0;1.0;0.21895749918582166;1.0;1.0;0.179901397831687
LFRD_6;0;6;0;0.9994183554218308;1.0;1.0;1.0;1.0;1.0;0.2209682877659051;1.0;1.0;0.19233969721669397
LKFE_5;0;5;0;0.997627809148685;1.0;1.0;1.0;1.0;1.0;0.22101793686664792;1.0;1.0;0.16937296612980005
LLKD_13;0;13;0;0.9960614923292392;1.0;1.0;1.0;1.0;1.0;0.2281742530697919;0.3333333333333333;1.0;0.1923040938244654
LRRD_2;1;2;1;0.9998617169020002;1.0;1.0;1.0;1.0;1.0;0.22284502377398294;1.0;1.0;0.1906065749449945
LZID_7;0;7;0;0.999666597563628;1.0;1.0;1.0;1.0;1.0;0.2198944829162357;1.0;1.0;0.17237110390013885
MCKD_4;1;4;0;0.9692922589479694;1.0;1.0;1.0;0.0;0.0;0.2215216124107776;1.0;1.0;0.17569638289954445
MDKD_13;0;13;0;0.9999959289649224;1.0;1.0;1.0;1.0;1.0;0.2180306243757919;0.0;0.0;0.18426789957858067
MGBE_3;1;3;1;0.9350811145882014;1.0;1.0;1.0;0.0;0.0;0.2250566497693961;0.0;0.0;0.17834883562057538
MMRD_8;0;8;0;0.9804360379253876;1.0;1.0;1.0;1.0;1.0;0.22910327323748436;1.0;1.0;0.19031411850883095
NJVD_14;0;14;0;0.999999977258202;1.0;1.0;1.0;1.0;1.0;0.22084761408404974;0.0;0.0;0.18717790081198626
OGJD;0;1;0;0.8578874402287282;1.0;1.0;1.0;1.0;1.0;0.2218272172087556;1.0;1.0;0.19362269088664616
OTMD_11;0;11;0;0.9999574248092984;1.0;1.0;1.0;1.0;1.0;0.22257291953321695;1.0;1.0;0.1895766196698099
OVZD_7;1;7;1;0.8822325439130995;1.0;1.0;1.0;1.0;1.0;0.22456639410157445;1.0;1.0;0.1842895159238623
PLKE_4;0;4;0;0.9974306644159175;1.0;1.0;1.0;1.0;1.0;0.22289714155386087;0.5;1.0;0.17267645230872541
PPFE_11;0;11;0;0.9998652269188756;1.0;1.0;1.0;1.0;1.0;0.2274258541617443;1.0;1.0;0.17659028235442686
PPUD_5;0;5;0;0.9994249255154763;1.0;1.0;1.0;1.0;1.0;0.22090979105146005;1.0;1.0;0.17111117460038935
PQOD;1;1;0;0.9323758263304428;1.0;1.0;1.0;1.0;1.0;0.21998957193378735;1.0;1.0;0.19212099066443258
PRMD_5;1;5;1;0.5525692446795056;1.0;1.0;1.0;1.0;1.0;0.2221946205542523;1.0;1.0;0.18524444976542237
QNYD_12;0;12;0;0.9996162833264228;1.0;1.0;1.0;1.0;1.0;0.22253111333191014;0.3333333333333333;1.0;0.1883661043340374
RJRD_2;0;2;0;0.9987354661286508;1.0;1.0;1.0;1.0;1.0;0.2244656269783607;0.0;0.0;0.17227833191949668
RWFE_10;0;10;0;0.9999830813633941;1.0;1.0;1.0;1.0;1.0;0.2225725418846516;1.0;1.0;0.17904232401749154
SONE_6;1;6;1;0.9986430690808636;1.0;1.0;1.0;1.0;1.0;0.22375448113818466;1.0;1.0;0.18121941641677095
SSKE_2;1;2;1;0.9999483157505203;1.0;1.0;1.0;1.0;1.0;0.2228003395833144;1.0;1.0;0.1783225609929634
SWOD_2;0;2;0;0.9860931619224264;1.0;1.0;1.0;1.0;1.0;0.22135555075169894;0.0;0.0;0.17846880259688697
SWWD;1;1;1;0.6876580474822058;1.0;1.0;1.0;1.0;1.0;0.2201242530532775;1.0;1.0;0.17883631410587747
TAND_4;0;4;0;0.9992090962934798;1.0;1.0;1.0;0.0;0.0;0.22077051464446096;1.0;1.0;0.1593124241490219
TFTD_5;0;5;0;0.9937560059658168;1.0;1.0;1.0;1.0;1.0;0.22149922870250988;1.0;1.0;0.16976424799813256
TXLD_14;0;14;0;0.9992202791479046;1.0;1.0;1.0;1.0;1.0;0.22493491483443456;1.0;1.0;0.17152423390969956
URID_11;1;11;1;0.9742136510733906;1.0;1.0;1.0;1.0;1.0;0.23243049950260375;1.0;1.0;0.17185359543505782
UXIE_4;0;4;0;0.9504552414021604;1.0;1.0;1.0;1.0;1.0;0.2218023926583841;1.0;1.0;0.16207448296399551
VGEE_3;0;3;0;0.9618415734096504;1.0;1.0;1.0;0.5;1.0;0.2223396230380434;0.0;0.0;0.17048146769041853
VGFE_13;0;13;0;0.9978932110477309;1.0;1.0;1.0;1.0;1.0;0.2313843284880893;0.0;0.0;0.17392837418987064
VLOD_3;1;3;1;0.9621379210661664;1.0;1.0;1.0;0.0;0.0;0.22167445532232308;0.0;0.0;0.17648118844964764
VOOD_9;0;9;0;0.5439727728393702;1.0;1.0;1.0;1.0;1.0;0.22946499640502194;0.5;1.0;0.17013372127419657
VQRD_8;0;8;0;0.9998747780537371;1.0;1.0;1.0;1.0;1.0;0.22295165447540746;1.0;1.0;0.1762796855977397
VRYD_3;1;3;1;0.9999722751241956;1.0;1.0;1.0;1.0;1.0;0.22321597584559036;1.0;1.0;0.16915257659389574
WDBE_6;1;6;0;0.910883855735474;1.0;1.0;1.0;1.0;1.0;0.22132513319376096;1.0;1.0;0.1731367065512219
WECE_9;0;9;0;0.9958315966103292;1.0;1.0;1.0;1.0;1.0;0.2308695201938175;1.0;1.0;0.1782081110420667
WEMD_9;1;9;0;0.5230954745586226;1.0;1.0;1.0;1.0;1.0;0.23160990839071324;1.0;1.0;0.17293451163797108
WEYD_12;0;12;0;0.9999933281341508;1.0;1.0;1.0;1.0;1.0;0.2302205135748282;0.0;0.0;0.17494501577538973
WHDE_6;0;6;0;0.999484420775518;1.0;1.0;1.0;1.0;1.0;0.22064118655224751;1.0;1.0;0.1749806224267798
WMBE_12;0;12;0;0.9997288272419784;1.0;1.0;1.0;1.0;1.0;0.22783665157649255;0.0;0.0;0.1753646655953443
WVLE;1;1;1;0.6387730012119658;1.0;1.0;1.0;1.0;1.0;0.221037796506945;1.0;1.0;0.17808857442668571
XHDE_11;0;11;0;0.9997619130015216;1.0;1.0;1.0;1.0;1.0;0.22964106142392185;1.0;1.0;0.17988925365412708
XIMD_7;1;7;1;0.9806805538675084;1.0;1.0;1.0;1.0;1.0;0.2236603224555132;1.0;1.0;0.1754142605740662
XLHE_9;1;9;1;0.545923496330626;1.0;1.0;1.0;1.0;1.0;0.2279473235894582;0.5;1.0;0.17879816412224522
YJZD_10;1;10;0;0.9999998443119508;1.0;1.0;1.0;1.0;1.0;0.23442613673016285;1.0;1.0;0.1824440308913656
YKYD_10;1;10;1;0.979342772027902;1.0;1.0;1.0;1.0;1.0;0.22350669513115465;1.0;1.0;0.17053487766750364
YTLE_7;0;7;0;0.9547808004759712;1.0;1.0;1.0;1.0;1.0;0.222765836426929;1.0;1.0;0.17291034998167068
ZCXD_9;0;9;0;0.9997564628740626;1.0;1.0;1.0;1.0;1.0;0.2256323836040088;1.0;1.0;0.17983584367704197
ZDMD_8;1;8;0;0.9171303384972987;1.0;1.0;1.0;1.0;1.0;0.2289430973465029;1.0;1.0;0.17031106443019456
ZEZD_2;0;2;0;0.9743176412788342;1.0;1.0;1.0;1.0;1.0;0.21842955984711016;0.0;0.0;0.17462709924512113
ZNND_10;1;10;0;0.9999991147506508;1.0;1.0;1.0;1.0;1.0;0.23018150243713165;1.0;1.0;0.17464617423693723
ZUXD_3;0;3;0;0.9652894091122304;1.0;1.0;1.0;0.5;1.0;0.2211361152128336;0.0;0.0;0.16580173636486464
ZVMD_12;1;12;0;0.9995110227182766;1.0;1.0;1.0;1.0;1.0;0.2273379846546415;0.5;1.0;0.16554488617875443
ZVMD_14;1;14;0;0.9513439966767936;1.0;1.0;1.0;1.0;1.0;0.2292329792353776;1.0;1.0;0.16800926193038904
ZYLE_5;0;5;0;0.9941275594624378;1.0;1.0;1.0;1.0;1.0;0.2144258907141481;1.0;1.0;0.1690457566397255
