Actual;Prediction;Prediction Probability;SHAP Precision;SHAP Recall;LIME Precision;LIME Recall;LINDA Precision;LINDA Recall;ACV Precision;ACV Recall;SHAP Correlation;LIME Correlation;ACV Correlation;LINDA Correlation;MAPE Correctness;RMSE Correctness;R2 Correctness
0;0;1.0;1.0;0.5;1.0;0.5;0.0;0.0;0.0;0.0;0.5357154679137662;0.3111816818528856;0.4095390214491644;0.2248723981711324;;;
1;0;1.0;1.0;0.3333333333333333;1.0;0.3333333333333333;0.0;0.0;0.3333333333333333;0.3333333333333333;0.6230089579813981;0.3243451572967447;0.1614441499844871;0.1994812496437588;0.5883484054145522;0.5883484054145522;-0.5443310539518175
0;0;1.0;1.0;0.5;1.0;0.5;0.0;0.0;0.0;0.0;0.5357154679137662;0.3238829749897381;0.4095390214491644;0.2110317818610874;;;
0;0;1.0;1.0;0.25;1.0;0.25;0.25;0.25;0.0;0.0;0.8015137194235932;0.4845793401354441;0.2579998925000672;0.1464565403924037;0.7035264706814485;0.7035264706814485;-0.6055300708194984
1;0;1.0;1.0;0.3333333333333333;1.0;0.3333333333333333;0.0;0.0;0.5;0.3333333333333333;0.6230089579813981;0.0313882410287172;0.1060174108686359;0.2304454664621265;0.5883484054145522;0.5883484054145522;-0.5443310539518175
0;0;1.0;1.0;0.3333333333333333;1.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.6230089579813981;0.3661961453350343;0.284952539964168;0.1687673576429562;0.2672612419124244;0.2672612419124244;-0.2672612419124244
0;0;1.0;1.0;0.5;1.0;0.5;0.25;1.0;0.0;0.0;0.5357154679137662;0.3238829749897381;0.4248439516121514;0.289121654791456;;;
0;0;0.7692307692307693;1.0;0.3333333333333333;1.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.7095379799232591;0.1674039521531585;0.0367806178960312;0.2939723678960656;0.7777777777777779;0.7777777777777779;-0.7777777777777779
0;0;1.0;1.0;0.25;1.0;0.25;0.2;0.25;0.0;0.0;0.8015137194235932;0.4845793401354441;0.1192710745553557;0.1281494728433532;0.7035264706814485;0.7035264706814485;-0.6055300708194984
0;0;1.0;1.0;0.5;1.0;0.5;0.0;0.0;0.3333333333333333;0.5;0.5567239176358747;0.3111816818528856;0.4513451074455528;0.2238215868223654;0.6546536707079772;0.6546536707079772;-0.6546536707079772
0;0;1.0;1.0;0.5;1.0;0.5;0.0;0.0;0.0;0.0;0.5357154679137662;0.3238829749897381;0.4533736350032652;0.2366113917836434;;;
0;0;1.0;1.0;0.3333333333333333;1.0;0.3333333333333333;0.0;0.0;0.5;0.3333333333333333;0.6403147623697703;0.3557333983254619;0.2244412363084973;0.1994812496437588;0.5883484054145522;0.5883484054145522;-0.5443310539518175
0;0;1.0;1.0;0.5;1.0;0.5;0.0;0.0;0.5;0.5;0.5357154679137662;0.3111816818528856;0.401841521233352;0.2355159627901722;;;
1;0;1.0;1.0;0.25;1.0;0.25;0.25;0.25;0.0;0.0;0.8015137194235932;0.4845793401354441;0.0;0.0091430064176498;0.8181818181818181;0.8181818181818181;-0.8528028654224417
0;0;1.0;1.0;0.5;1.0;0.5;0.0;0.0;0.0;0.0;0.5357154679137662;0.3238829749897381;0.4274909800354808;0.2112781704819122;;;
0;0;1.0;1.0;0.5;1.0;0.5;0.0;0.0;0.0;0.0;0.5357154679137662;0.3111816818528856;0.4239724759219318;0.2110317818610874;0.6546536707079772;0.6546536707079772;-0.6546536707079772
0;0;1.0;1.0;0.5;1.0;0.5;0.0;0.0;0.0;0.0;0.5357154679137662;0.3111816818528856;0.4248439516121514;0.2102977560480149;;;
0;0;1.0;1.0;0.3333333333333333;1.0;0.3333333333333333;0.0;0.0;0.5;0.3333333333333333;0.6403147623697703;0.3557333983254619;0.1972026594366538;0.2004112372010105;0.5883484054145522;0.5883484054145522;-0.5443310539518175
0;0;1.0;1.0;0.5;1.0;0.5;0.0;0.0;0.0;0.0;0.5357154679137662;0.3238829749897381;0.4427496563840735;0.2102977560480149;;;
1;0;1.0;1.0;0.3333333333333333;1.0;0.3333333333333333;0.2307692307692308;1.0;0.5;0.3333333333333333;0.6230089579813981;0.3243451572967447;0.2634777776209169;0.3044713810352108;0.5883484054145522;0.5883484054145522;-0.5443310539518175
1;0;1.0;1.0;0.25;1.0;0.25;0.3333333333333333;0.25;0.0;0.0;0.8015137194235932;0.493722346553094;0.0;0.0457150320882494;0.7035264706814485;0.7035264706814485;-0.6055300708194984
0;0;1.0;1.0;0.25;1.0;0.25;0.3333333333333333;0.5;0.0;0.0;0.8015137194235932;0.493722346553094;0.0;0.2011461411882976;0.8181818181818181;0.8181818181818181;-0.8528028654224417
0;0;1.0;1.0;0.25;1.0;0.25;0.25;0.5;0.0;0.0;0.8015137194235932;0.493722346553094;0.3332176528393644;0.1737171219353478;0.7035264706814485;0.7035264706814485;-0.6055300708194984
0;0;1.0;1.0;0.5;1.0;0.5;0.1818181818181818;1.0;0.0;0.0;0.5357154679137662;0.2603765093054757;0.4267045976501319;0.2485337116931086;0.6546536707079772;0.6546536707079772;-0.6546536707079772
1;0;1.0;1.0;0.25;1.0;0.25;0.1666666666666666;0.25;0.0;0.0;0.8015137194235932;0.4845793401354441;0.0;0.1097160770117986;0.8181818181818181;0.8181818181818181;-0.8528028654224417
0;0;1.0;1.0;0.5;1.0;0.5;0.0;0.0;0.0;0.0;0.5357154679137662;0.3238829749897381;0.4622633141209763;0.2112781704819122;0.6546536707079772;0.6546536707079772;-0.6546536707079772
0;0;1.0;1.0;0.5;1.0;0.5;0.0;0.0;0.3333333333333333;0.5;0.5567239176358747;0.3238829749897381;0.5032463657472672;0.2238215868223654;0.6546536707079772;0.6546536707079772;-0.6546536707079772
0;0;1.0;1.0;0.5;1.0;0.5;1.0;0.5;0.3333333333333333;0.5;0.5567239176358747;0.3111816818528856;0.4503410014021148;0.2634219521433265;0.6546536707079772;0.6546536707079772;-0.6546536707079772
0;0;1.0;1.0;0.5;1.0;0.5;0.0;0.0;0.0;0.0;0.5357154679137662;0.3238829749897381;0.42838437908735;0.1982419768998093;;;
0;0;1.0;1.0;0.5;1.0;0.5;0.0;0.0;0.0;0.0;0.5357154679137662;0.3111816818528856;0.434235239915149;0.1082100369576467;;;
0;0;0.7692307692307693;1.0;0.3333333333333333;1.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.6576205667581424;0.1360157111244413;0.2995654907315612;0.1791062033516206;0.6666666666666667;0.6666666666666667;-0.6666666666666667
0;0;1.0;1.0;0.3333333333333333;1.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.6403147623697703;0.3557333983254619;0.2305044869436839;0.2633914755170892;0.5883484054145522;0.5883484054145522;-0.5443310539518175
1;1;0.5714285714285714;1.0;0.25;1.0;0.25;0.3333333333333333;0.25;0.0;0.0;0.8166366197900761;0.4845793401354441;-0.1019294382875251;-0.1195228609334393;0.8181818181818181;0.7272727272727272;-0.7272727272727272
0;1;1.0;1.0;0.5;1.0;0.5;0.0;0.0;0.0;0.0;0.5987408170800917;0.3492855612634429;0.0;-0.2492438954383583;0.960768922830523;0.960768922830523;-1.0
1;1;1.0;1.0;0.5;1.0;0.5;0.0666666666666666;1.0;0.5;0.5;0.5777323673579833;0.3492855612634429;0.3815752283297386;0.0;0.6546536707079772;0.6546536707079772;-0.6546536707079772
1;1;1.0;1.0;0.3333333333333333;1.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.7095379799232591;0.4289726273924688;0.2838501407329347;-0.0104990131391452;0.45760431532242946;0.45760431532242946;-0.5443310539518175
1;1;1.0;1.0;0.5;1.0;0.5;0.0666666666666666;1.0;0.5;0.5;0.5777323673579833;0.3619868544002954;0.3815752283297386;0.0;0.6546536707079772;0.6546536707079772;-0.6546536707079772
1;1;1.0;1.0;0.5;1.0;0.5;0.0666666666666666;1.0;0.5;0.5;0.5777323673579833;0.3492855612634429;0.3668787067148765;0.0;0.6546536707079772;0.6546536707079772;-0.6546536707079772
1;1;1.0;1.0;0.3333333333333333;1.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.7095379799232591;0.4289726273924688;-0.1440976044260587;-0.1773051768801548;0.5883484054145522;0.5883484054145522;-0.5443310539518175
1;1;1.0;1.0;0.5;1.0;0.5;0.0666666666666666;1.0;0.5;0.5;0.5777323673579833;0.3492855612634429;0.3583466437680189;0.0;0.6546536707079772;0.6546536707079772;-0.6546536707079772
1;1;1.0;1.0;0.5;1.0;0.5;0.0666666666666666;1.0;0.5;0.5;0.5777323673579833;0.3492855612634429;0.3583466437680189;0.0;0.6546536707079772;0.6546536707079772;-0.6546536707079772
1;1;1.0;1.0;0.5;1.0;0.5;0.0666666666666666;1.0;0.5;0.5;0.5777323673579833;0.3492855612634429;0.3583466437680189;0.0;0.6546536707079772;0.6546536707079772;-0.6546536707079772
1;1;1.0;1.0;0.5;1.0;0.5;0.0666666666666666;1.0;0.5;0.5;0.5777323673579833;0.3492855612634429;0.3815752283297386;0.0;0.6546536707079772;0.6546536707079772;-0.6546536707079772
1;1;1.0;1.0;0.5;1.0;0.5;0.0666666666666666;1.0;0.5;0.5;0.5777323673579833;0.3492855612634429;0.3583466437680189;0.0;0.6546536707079772;0.6546536707079772;-0.6546536707079772
1;1;1.0;1.0;0.5;1.0;0.5;0.0666666666666666;1.0;0.5;0.5;0.5777323673579833;0.3492855612634429;0.3823595564509363;0.0;0.6546536707079772;0.6546536707079772;-0.6546536707079772
1;1;1.0;1.0;0.5;1.0;0.5;0.0666666666666666;1.0;0.5;0.5;0.5777323673579833;0.3492855612634429;0.3815752283297386;0.0;0.6546536707079772;0.6546536707079772;-0.6546536707079772
1;1;0.5714285714285714;1.0;0.25;1.0;0.25;0.5;0.25;0.0;0.0;0.8166366197900761;0.493722346553094;0.0;0.2196848105886055;0.8181818181818181;0.7272727272727272;-0.7272727272727272
1;1;1.0;1.0;0.5;1.0;0.5;0.0666666666666666;1.0;0.5;0.5;0.5777323673579833;0.3619868544002954;0.3815752283297386;0.0;0.6546536707079772;0.6546536707079772;-0.6546536707079772
1;1;1.0;1.0;0.5;1.0;0.5;0.125;0.5;0.0;0.0;0.5987408170800917;0.3492855612634429;0.4254159878239347;0.1297924978725166;0.960768922830523;0.960768922830523;-1.0
1;1;1.0;1.0;0.5;1.0;0.5;0.0;0.0;0.5;0.5;0.5987408170800917;0.3492855612634429;0.4360407996361904;-0.1566595987856124;0.960768922830523;0.960768922830523;-1.0
1;1;1.0;1.0;0.5;1.0;0.5;0.0;0.0;0.5;0.5;0.5987408170800917;0.3619868544002954;0.4612390373586725;-0.1913213404649508;0.960768922830523;0.960768922830523;-1.0
1;1;1.0;1.0;0.5;1.0;0.5;0.0666666666666666;1.0;0.5;0.5;0.5777323673579833;0.3492855612634429;0.3583466437680189;0.0;0.6546536707079772;0.6546536707079772;-0.6546536707079772
1;1;1.0;1.0;0.3333333333333333;1.0;0.3333333333333333;0.1428571428571428;0.3333333333333333;0.0;0.0;0.7095379799232591;0.4289726273924688;0.0729900361884689;0.0773909055551373;0.5883484054145522;0.5883484054145522;-0.5443310539518175
1;1;1.0;1.0;0.5;1.0;0.5;0.0666666666666666;1.0;0.5;0.5;0.5777323673579833;0.3619868544002954;0.3815752283297386;0.0;0.6546536707079772;0.6546536707079772;-0.6546536707079772
1;1;1.0;1.0;0.3333333333333333;1.0;0.3333333333333333;0.25;0.6666666666666666;0.0;0.0;0.7095379799232591;0.4289726273924688;0.2838501407329347;0.2796294703579019;0.5883484054145522;0.5883484054145522;-0.5443310539518175
0;1;0.5714285714285714;1.0;0.25;1.0;0.25;0.5;0.25;0.0;0.0;0.8166366197900761;0.493722346553094;0.0;0.1830706754905046;0.8181818181818181;0.7272727272727272;-0.7272727272727272
1;1;1.0;1.0;0.3333333333333333;1.0;0.3333333333333333;0.1;1.0;0.5;0.3333333333333333;0.7095379799232591;0.4289726273924688;0.2384688135777784;0.0;0.5883484054145522;0.5883484054145522;-0.5443310539518175
1;1;1.0;1.0;0.5;1.0;0.5;0.0666666666666666;1.0;0.5;0.5;0.5777323673579833;0.3619868544002954;0.3815752283297386;0.0;0.6546536707079772;0.6546536707079772;-0.6546536707079772
1;1;1.0;1.0;0.5;1.0;0.5;0.0666666666666666;1.0;0.5;0.5;0.5987408170800917;0.3619868544002954;0.3815752283297386;0.0;0.960768922830523;0.960768922830523;-1.0
1;1;1.0;1.0;0.5;1.0;0.5;0.0;0.0;0.5;0.5;0.5987408170800917;0.3619868544002954;0.3831200589871497;0.0690552893837659;0.960768922830523;0.960768922830523;-1.0
1;1;1.0;1.0;0.5;1.0;0.5;0.0666666666666666;1.0;0.5;0.5;0.5777323673579833;0.3492855612634429;0.3498145808211613;0.0;0.6546536707079772;0.6546536707079772;-0.6546536707079772
0;1;0.5714285714285714;1.0;0.25;1.0;0.25;0.3333333333333333;0.25;0.0;0.0;0.8166366197900761;0.493722346553094;0.0;0.1192710745553557;0.8181818181818181;0.7272727272727272;-0.7272727272727272
0;1;1.0;1.0;0.5;1.0;0.5;0.0;0.0;0.0;0.0;0.5987408170800917;0.3492855612634429;0.0;-0.145881024670228;0.960768922830523;0.960768922830523;-1.0
1;1;1.0;1.0;0.5;1.0;0.5;0.0666666666666666;1.0;0.5;0.5;0.5777323673579833;0.3492855612634429;0.3815752283297386;0.0;0.6546536707079772;0.6546536707079772;-0.6546536707079772
1;1;1.0;1.0;0.5;1.0;0.5;0.0666666666666666;1.0;0.5;0.5;0.5777323673579833;0.3492855612634429;0.3498145808211613;0.0;0.6546536707079772;0.6546536707079772;-0.6546536707079772
0;1;1.0;1.0;0.5;1.0;0.5;0.0;0.0;0.0;0.0;0.5987408170800917;0.3492855612634429;0.3474809837325311;-0.0335782281658214;0.960768922830523;0.960768922830523;-1.0
1;1;1.0;1.0;0.5;1.0;0.5;0.0666666666666666;1.0;0.5;0.5;0.5777323673579833;0.3619868544002954;0.3815752283297386;0.0;0.6546536707079772;0.6546536707079772;-0.6546536707079772
1;1;1.0;1.0;0.5;1.0;0.5;0.0666666666666666;1.0;0.5;0.5;0.5987408170800917;0.3619868544002954;0.3815752283297386;0.0;0.960768922830523;0.960768922830523;-1.0
1;1;1.0;1.0;0.5;1.0;0.5;0.0666666666666666;1.0;0.5;0.5;0.5777323673579833;0.3492855612634429;0.3746343246326776;0.0;0.6546536707079772;0.6546536707079772;-0.6546536707079772
1;1;1.0;1.0;0.5;1.0;0.5;0.0666666666666666;1.0;0.5;0.5;0.5987408170800917;0.3492855612634429;0.4455008843201331;0.0;0.960768922830523;0.960768922830523;-1.0
1;1;1.0;1.0;0.3333333333333333;1.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.7095379799232591;0.4289726273924688;-0.1091089451179962;0.0629940788348712;0.5883484054145522;0.5883484054145522;-0.5443310539518175
1;1;1.0;1.0;0.5;1.0;0.5;0.0666666666666666;1.0;0.5;0.5;0.5777323673579833;0.3492855612634429;0.3815752283297386;0.0;0.6546536707079772;0.6546536707079772;-0.6546536707079772
1;1;1.0;1.0;0.5;1.0;0.5;0.0666666666666666;1.0;0.5;0.5;0.5777323673579833;0.3492855612634429;0.3576054916948286;0.0;0.6546536707079772;0.6546536707079772;-0.6546536707079772
1;1;1.0;1.0;0.5;1.0;0.5;0.0666666666666666;1.0;0.5;0.5;0.5987408170800917;0.3619868544002954;0.3815752283297386;0.0;0.960768922830523;0.960768922830523;-1.0
0;1;1.0;1.0;0.3333333333333333;1.0;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.0;0.0;0.7095379799232591;0.4289726273924688;0.0;0.0837019760765792;0.45760431532242946;0.45760431532242946;-0.5443310539518175
1;1;1.0;1.0;0.3333333333333333;1.0;0.3333333333333333;0.1;1.0;0.5;0.3333333333333333;0.7095379799232591;0.4289726273924688;0.0145802960879951;0.0;0.5883484054145522;0.5883484054145522;-0.5443310539518175
1;1;1.0;1.0;0.5;1.0;0.5;0.0666666666666666;1.0;0.5;0.5;0.5777323673579833;0.3492855612634429;0.3563907525461857;0.0;0.6546536707079772;0.6546536707079772;-0.6546536707079772
1;1;1.0;1.0;0.5;1.0;0.5;0.0666666666666666;1.0;0.5;0.5;0.5987408170800917;0.3492855612634429;0.3815752283297386;0.0;0.960768922830523;0.960768922830523;-1.0
1;1;1.0;1.0;0.5;1.0;0.5;0.0666666666666666;1.0;0.5;0.5;0.5777323673579833;0.3492855612634429;0.3815752283297386;0.0;0.6546536707079772;0.6546536707079772;-0.6546536707079772
1;1;1.0;1.0;0.5;1.0;0.5;0.0666666666666666;1.0;0.5;0.5;0.5777323673579833;0.3492855612634429;0.3668787067148765;0.0;0.6546536707079772;0.6546536707079772;-0.6546536707079772
1;1;1.0;1.0;0.5;1.0;0.5;0.0666666666666666;1.0;0.5;0.5;0.5777323673579833;0.3492855612634429;0.3815752283297386;0.0;0.6546536707079772;0.6546536707079772;-0.6546536707079772
1;1;1.0;1.0;0.5;1.0;0.5;0.0666666666666666;1.0;0.5;0.5;0.5777323673579833;0.3492855612634429;0.3661199081637531;0.0;0.6546536707079772;0.6546536707079772;-0.6546536707079772
