Actual;Prediction;Prediction Probability;SHAP Precision;SHAP Recall;LIME Precision;LIME Recall;LINDA Precision;LINDA Recall;ACV Precision;ACV Recall;SHAP Correlation;LIME Correlation;ACV Correlation;LINDA Correlation;MAPE Correctness;RMSE Correctness;R2 Correctness
0;0;0.8796296296296297;1.0;0.3333333333333333;1.0;0.3333333333333333;1.0;0.3333333333333333;0.0;0.0;0.4332140862997115;0.4484332208092112;0.3347244524301423;0.2316505998389856;0.8129497539188609;0.8129497539188609;-0.8012699563673528
0;0;0.5966386554621849;1.0;0.5;1.0;0.5;0.0;0.0;0.5;0.5;0.46790481002294;0.441289975079044;0.2774449673126227;0.1902548585369404;1.0;1.0;-1.0
1;0;0.6091954022988506;1.0;0.5;1.0;0.25;1.0;0.25;0.0;0.0;0.6251965033441444;0.5376081811049543;0.0;0.3366657081707087;0.569833681621598;0.569833681621598;-0.5976143046671968
0;0;0.9245283018867924;1.0;0.5;1.0;0.5;0.0;0.0;1.0;1.0;0.4426126581298081;-0.0119267560832174;0.8129497539188608;0.085537763439124;0.7165985720844784;0.7165985720844784;-0.7165985720844784
0;0;0.9245283018867924;1.0;0.5;1.0;0.5;0.0;0.0;1.0;1.0;0.4426126581298081;0.1073408047489566;0.412129694839048;0.086991767240168;0.7165985720844784;0.7165985720844784;-0.7165985720844784
0;0;0.9918032786885246;1.0;0.25;1.0;0.25;0.0;0.0;1.0;0.25;0.4780914437337575;0.4682393835430248;0.5209880722517276;0.1106566670344976;0.648431430810784;0.648431430810784;-0.648431430810784
0;0;0.5128205128205128;1.0;0.25;1.0;0.25;0.0;0.0;0.0;0.0;0.6019292654288461;0.5152887558514558;0.0;0.1277699915784584;;;
0;0;0.5966386554621849;1.0;0.5;1.0;0.5;0.0;0.0;0.0;0.0;0.4426126581298081;0.441289975079044;0.2075819358022083;0.061438786162452;0.945945945945946;0.945945945945946;-0.945945945945946
0;0;0.8032786885245902;1.0;0.1666666666666666;1.0;0.1666666666666666;0.0;0.0;1.0;0.3333333333333333;0.5439282932204212;0.3957345072328452;0.3533506533837632;-0.2032366719182736;0.6460824440931526;0.6460824440931526;-0.6460824440931526
0;0;0.8032786885245902;1.0;0.1666666666666666;0.0;0.0;0.0;0.0;1.0;0.3333333333333333;0.5439282932204212;0.0586273344048659;0.6060915267313264;-0.2695589580142075;0.6460824440931526;0.6460824440931526;-0.6460824440931526
1;0;0.94;1.0;0.2;1.0;0.2;0.5;0.2;1.0;0.2;0.5590131028403833;0.4957403694797193;0.4727889717037675;-0.0418413704377861;0.6597682302498802;0.6597682302498802;-0.6597682302498802
0;0;0.8032786885245902;1.0;0.1666666666666666;1.0;0.1666666666666666;0.0;0.0;1.0;0.3333333333333333;0.5439282932204212;0.3077935056255462;0.2289265618386743;-0.0477667039350302;0.6460824440931526;0.6460824440931526;-0.6460824440931526
0;0;0.8796296296296297;1.0;0.3333333333333333;1.0;0.3333333333333333;1.0;0.3333333333333333;1.0;0.6666666666666666;0.4754788752070005;0.2291992017469301;0.317474715733108;0.2772038858097058;0.8129497539188609;0.8129497539188609;-0.8012699563673528
0;0;0.5952380952380952;1.0;0.25;1.0;0.25;1.0;0.25;0.3333333333333333;0.25;0.5332558410876526;0.2948173896382008;0.3286992809345873;0.3767888419404497;0.7156600534955909;0.7156600534955909;-0.7531446678801507
0;0;0.8032786885245902;1.0;0.1666666666666666;1.0;0.1666666666666666;0.0;0.0;0.4285714285714285;0.5;0.5128466764649685;0.0732841680060824;0.2435533469029332;-0.2581542302484707;0.6460824440931526;0.6460824440931526;-0.6460824440931526
0;0;0.5128205128205128;1.0;0.25;1.0;0.25;0.0;0.0;0.0;0.0;0.6019292654288461;0.5327561713040476;0.0;0.0622942483261089;;;
0;0;0.8888888888888888;1.0;0.5;1.0;0.25;1.0;0.25;1.0;0.25;0.5700321059902492;0.2948173896382008;0.4225771273642582;0.3375944429232505;0.9142857142857143;0.9142857142857143;-0.9142857142857143
0;0;0.7837837837837838;1.0;0.25;1.0;0.25;1.0;0.25;1.0;0.5;0.5700321059902492;0.5029237823239896;0.3646738446708414;0.0720082299823095;0.3564655231196031;0.3564655231196031;-0.3564655231196031
0;0;0.9245283018867924;1.0;0.5;1.0;0.5;0.0;0.0;1.0;1.0;0.4426126581298081;0.0119267560832174;0.9863939238321436;0.1102821933140711;0.7165985720844784;0.7165985720844784;-0.7165985720844784
1;0;0.5128205128205128;1.0;0.25;1.0;0.25;0.0;0.0;0.0;0.0;0.6019292654288461;0.5327561713040476;0.0;0.1138528122970395;;;
1;0;0.9245283018867924;1.0;0.5;1.0;0.5;0.0;0.0;1.0;1.0;0.4426126581298081;-0.0119267560832174;0.5341500201995042;0.1105898150924136;0.7165985720844784;0.7165985720844784;-0.7165985720844784
1;0;0.72;1.0;0.25;1.0;0.25;0.0;0.0;0.0;0.0;0.5700321059902492;0.5029237823239896;0.0;0.0554937399655452;0.5209880722517276;0.5209880722517276;-0.5209880722517276
0;0;0.5303030303030303;1.0;0.3333333333333333;1.0;0.6666666666666666;1.0;0.3333333333333333;0.5;0.6666666666666666;0.5652668637191949;0.4738791022072739;0.3477670622469944;0.2441112790789413;0.9629629629629629;0.9629629629629629;-0.97182531580755
0;0;0.5128205128205128;1.0;0.25;1.0;0.25;1.0;0.25;0.0;0.0;0.6019292654288461;0.5152887558514558;0.0;0.0828893162880279;;;
0;0;0.5357142857142857;1.0;0.1666666666666666;1.0;0.1666666666666666;1.0;0.1666666666666666;1.0;0.3333333333333333;0.6571401099771771;0.61976140561806;0.1651445647689541;0.1792892939614112;0.6967249711512322;0.6967249711512322;-0.753778361444409
0;0;0.5128205128205128;1.0;0.25;1.0;0.25;0.0;0.0;0.0;0.0;0.6019292654288461;0.5152887558514558;0.0;-0.1222072251047286;;;
0;0;0.7837837837837838;1.0;0.25;1.0;0.25;1.0;0.25;1.0;0.5;0.4964795761850558;0.2948173896382008;0.5150370451673714;0.3037409742023908;0.3564655231196031;0.3564655231196031;-0.3564655231196031
1;0;0.5966386554621849;1.0;0.5;1.0;0.5;0.0;0.0;0.5;0.5;0.46790481002294;0.441289975079044;0.2439676092264197;0.2321739293347651;1.0;1.0;-1.0
1;0;0.9918032786885246;1.0;0.25;1.0;0.25;0.0;0.0;1.0;0.25;0.4597033112824591;0.3641861872001304;0.1716790150557904;0.1106566670344976;0.648431430810784;0.648431430810784;-0.648431430810784
0;0;0.6091954022988506;1.0;0.25;1.0;0.5;0.2;1.0;0.6666666666666666;0.5;0.5884202384415477;0.5029237823239896;0.2236067977499789;0.0;0.569833681621598;0.569833681621598;-0.5976143046671968
0;0;0.5303030303030303;1.0;0.6666666666666666;1.0;0.3333333333333333;1.0;0.3333333333333333;0.0;0.0;0.5233952441844397;0.3948992518393949;0.0;0.2566001196398337;0.8888888888888888;0.8888888888888888;-0.97182531580755
0;0;0.9245283018867924;1.0;0.5;1.0;0.5;0.0;0.0;1.0;1.0;0.46790481002294;0.441289975079044;0.5750665074622751;0.1457241271564912;0.7165985720844784;0.7165985720844784;-0.7165985720844784
1;0;0.9245283018867924;1.0;0.5;1.0;0.5;0.0;0.0;1.0;1.0;0.4426126581298081;0.441289975079044;0.4307217611419645;0.0904148301340816;0.7165985720844784;0.7165985720844784;-0.7165985720844784
1;0;0.65625;1.0;0.2;1.0;0.2;0.0;0.0;0.0;0.0;0.4755783113716693;0.3068868953922071;0.0;-0.0481078826212393;0.6597682302498802;0.6597682302498802;-0.6507913734559686
1;1;0.6792452830188679;1.0;0.1666666666666666;1.0;0.1666666666666666;1.0;0.1666666666666666;0.0;0.0;0.64167798974242;0.3864394646794963;0.0;0.3660489751712145;0.5744269579035527;0.5744269579035527;-0.5744269579035527
1;1;0.9285714285714286;1.0;0.1428571428571428;1.0;0.1428571428571428;1.0;0.1428571428571428;1.0;0.2857142857142857;0.7268547557869754;0.5484084971070817;0.393521898726764;0.2658089875013611;0.48862727487995766;0.48862727487995766;-0.48862727487995766
1;1;0.9245283018867924;1.0;0.1666666666666666;1.0;0.1666666666666666;1.0;0.1666666666666666;0.5;0.1666666666666666;0.7189885909162056;0.4739351925314577;0.5521177907240943;0.2216755492607363;0.51220431699983;0.51220431699983;-0.51220431699983
1;1;0.9245283018867924;1.0;0.1666666666666666;1.0;0.1666666666666666;1.0;0.1666666666666666;1.0;0.3333333333333333;0.7189885909162056;0.61976140561806;0.3600233026787853;0.1407755044168892;0.51220431699983;0.51220431699983;-0.51220431699983
1;1;0.6854838709677419;1.0;0.5;1.0;0.5;0.0;0.0;0.3333333333333333;0.5;0.4426126581298081;0.441289975079044;0.5201459427908689;0.025443151156394;0.945945945945946;0.945945945945946;-0.945945945945946
1;1;0.6666666666666666;1.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.4815236246496846;-0.0592348877759092;-0.2268046058132572;0.0;0.9259259259259258;0.9259259259259258;-0.9259259259259258
1;1;0.9285714285714286;1.0;0.1428571428571428;1.0;0.1428571428571428;1.0;0.1428571428571428;0.6666666666666666;0.2857142857142857;0.6687063753240173;0.3290450982642491;0.1031285809156737;0.1929612462469899;0.5143444998736397;0.5143444998736397;-0.5143444998736397
0;1;0.8048780487804879;1.0;0.1666666666666666;1.0;0.1666666666666666;0.0;0.0;0.5;0.3333333333333333;0.7344507111509627;0.4885178138401179;0.4533540283502513;0.1828601283529977;0.51220431699983;0.51220431699983;-0.51220431699983
1;1;0.6854838709677419;1.0;0.5;1.0;0.5;0.0;0.0;0.5;0.5;0.4173205062366762;0.0834872925825218;0.0852369042491279;0.0601102229854169;0.945945945945946;0.945945945945946;-0.945945945945946
1;1;0.9285714285714286;1.0;0.1428571428571428;1.0;0.1428571428571428;1.0;0.1428571428571428;0.6666666666666666;0.2857142857142857;0.6541692802082779;0.4387267976856654;0.4677071733467426;0.2786391062876764;0.5143444998736397;0.5143444998736397;-0.5143444998736397
1;1;0.8518518518518519;1.0;0.1666666666666666;1.0;0.1666666666666666;0.0;0.0;1.0;0.1666666666666666;0.6527139518645053;0.3957345072328452;0.3135272232644099;0.2861108359199962;0.4982041660449398;0.4982041660449398;-0.4982041660449398
1;1;0.8048780487804879;1.0;0.1666666666666666;1.0;0.1666666666666666;0.0;0.0;0.75;0.5;0.7344507111509627;0.5176830564574384;0.3796809524312579;0.1833878643084581;0.51220431699983;0.51220431699983;-0.51220431699983
1;1;0.5982142857142857;1.0;0.1666666666666666;1.0;0.1666666666666666;0.0;0.0;1.0;0.5;0.7344507111509627;0.61976140561806;0.5270462766947299;0.1792892939614112;0.4791588771933894;0.4791588771933894;-0.4791588771933894
0;1;0.5555555555555556;1.0;0.2;1.0;0.2;0.0;0.0;1.0;0.4;0.587509704481518;0.3324549831021843;0.2830110211550746;0.2705579809836729;0.6457464030007578;0.6457464030007578;-0.6546536707079772
0;1;0.5625;1.0;0.25;1.0;0.25;0.0;0.0;0.0;0.0;0.4964795761850558;0.0693687975619296;0.0443896761618475;-0.1198780559540391;0.7807200583588264;0.7807200583588264;-0.8200908605806085
1;1;0.951219512195122;1.0;0.1428571428571428;1.0;0.1428571428571428;0.0;0.0;1.0;0.2857142857142857;0.7268547557869754;0.6855106213838522;0.4440530357868857;0.0972597525159274;0.41942459205081;0.41942459205081;-0.4094615124266628
1;1;0.59375;1.0;0.25;1.0;0.25;1.0;0.25;0.6666666666666666;0.5;0.5700321059902492;0.4682393835430248;0.2912876325017676;0.3504127789425758;0.4661472225410195;0.4661472225410195;-0.4661472225410195
1;1;0.8482142857142857;1.0;0.2;1.0;0.2;0.0;0.0;1.0;0.4;0.6378676791513624;0.5065980694890428;0.3418817293789138;0.0960030721474638;0.45056355688958294;0.45056355688958294;-0.45056355688958294
1;1;0.8482142857142857;1.0;0.2;1.0;0.2;0.0;0.0;1.0;0.4;0.6714396622645921;0.617416397189771;0.4028736481723314;0.112917914315693;0.45056355688958294;0.45056355688958294;-0.45056355688958294
0;1;0.8482142857142857;1.0;0.2;1.0;0.2;0.0;0.0;1.0;0.4;0.6378676791513624;0.4749356901459776;0.471278863179632;0.256008192393237;0.45056355688958294;0.45056355688958294;-0.45056355688958294
1;1;0.5982142857142857;1.0;0.1666666666666666;1.0;0.1666666666666666;0.0;0.0;1.0;0.3333333333333333;0.7344507111509627;0.5614309203834191;0.4645788944483837;0.1752409563382895;0.4791588771933894;0.4791588771933894;-0.4791588771933894
1;1;0.5982142857142857;1.0;0.1666666666666666;1.0;0.1666666666666666;0.0;0.0;0.6666666666666666;0.3333333333333333;0.6880643504466915;0.6051787843093999;0.3543397263724093;0.1797866299901978;0.4791588771933894;0.4791588771933894;-0.4791588771933894
1;1;0.9245283018867924;1.0;0.1666666666666666;1.0;0.1666666666666666;0.0;0.0;1.0;0.3333333333333333;0.6726022302119342;0.6489266482353806;0.5416924971936273;0.0444554224474387;0.51220431699983;0.51220431699983;-0.51220431699983
1;1;0.6792452830188679;1.0;0.1666666666666666;1.0;0.1666666666666666;1.0;0.1666666666666666;0.0;0.0;0.64167798974242;0.5905961630007396;0.0;0.323016229047013;0.5470732932414788;0.5470732932414788;-0.5470732932414788
1;1;0.951219512195122;1.0;0.1428571428571428;1.0;0.1428571428571428;0.0;0.0;1.0;0.2857142857142857;0.7123176606712358;0.6855106213838522;0.5550662947336072;0.0423755866410882;0.41942459205081;0.41942459205081;-0.4094615124266628
0;1;0.6854838709677419;1.0;0.5;1.0;0.5;0.0;0.0;0.6666666666666666;1.0;0.4173205062366762;0.0834872925825218;0.333462008626037;0.025443151156394;0.945945945945946;0.945945945945946;-0.945945945945946
1;1;0.5982142857142857;1.0;0.1666666666666666;1.0;0.1666666666666666;0.0;0.0;0.6666666666666666;0.3333333333333333;0.6880643504466915;0.61976140561806;0.3543397263724093;0.1833878643084581;0.4791588771933894;0.4791588771933894;-0.4791588771933894
1;1;0.9245283018867924;1.0;0.1666666666666666;1.0;0.1666666666666666;0.0;0.0;1.0;0.3333333333333333;0.6107537492729058;0.6489266482353806;0.3966644140109588;0.1407755044168892;0.51220431699983;0.51220431699983;-0.51220431699983
1;1;0.9285714285714286;1.0;0.1428571428571428;1.0;0.1428571428571428;1.0;0.1428571428571428;0.6666666666666666;0.2857142857142857;0.7559289460184544;0.6032493468177899;0.4125602019171507;0.1746246113209726;0.48862727487995766;0.48862727487995766;-0.48862727487995766
0;1;0.9333333333333332;1.0;0.1666666666666666;1.0;0.1666666666666666;0.0;0.0;1.0;0.3333333333333333;0.6993363769976845;0.4690186752389275;0.5589343178982141;0.1481359563900607;0.614451804788759;0.614451804788759;-0.614451804788759
1;1;0.8482142857142857;1.0;0.2;1.0;0.2;0.0;0.0;1.0;0.4;0.6546536707079772;0.5224292591605755;0.1722507755289644;0.0483933918495827;0.45056355688958294;0.45056355688958294;-0.45056355688958294
1;1;0.6854838709677419;1.0;0.5;1.0;0.5;0.0;0.0;0.6666666666666666;1.0;0.4426126581298081;0.1311943169153914;0.7826957343774223;0.0597913336111812;0.945945945945946;0.945945945945946;-0.945945945945946
1;1;0.6854838709677419;1.0;0.5;1.0;0.5;0.0;0.0;0.5;0.5;0.4426126581298081;0.441289975079044;0.2091621016245032;0.0;0.945945945945946;0.945945945945946;-0.945945945945946
0;1;0.9285714285714286;1.0;0.1428571428571428;1.0;0.1428571428571428;1.0;0.1428571428571428;0.6666666666666666;0.2857142857142857;0.7268547557869754;0.630669771673144;0.5347680719305355;0.1695023465643529;0.48862727487995766;0.48862727487995766;-0.48862727487995766
1;1;1.0;1.0;0.1428571428571428;1.0;0.1428571428571428;0.0;0.0;1.0;0.2857142857142857;0.6790130277306339;0.6954774993556619;0.4666693479116453;-0.0350818889978428;0.41372837849387506;0.41372837849387506;-0.41372837849387506
1;1;0.9759036144578314;1.0;0.1428571428571428;1.0;0.1428571428571428;0.0;0.0;1.0;0.2857142857142857;0.7082178891384031;0.6541620043444345;0.2797673303315149;-0.0353730299981674;0.5773502691896258;0.5773502691896258;-0.5773502691896258
1;1;0.8518518518518519;1.0;0.1666666666666666;1.0;0.1666666666666666;0.0;0.0;1.0;0.3333333333333333;0.683795568619958;0.5862733440486595;0.4807619738204116;0.1651849041001143;0.4982041660449398;0.4982041660449398;-0.4982041660449398
1;1;0.8518518518518519;1.0;0.3333333333333333;1.0;0.1666666666666666;1.0;0.1666666666666666;1.0;0.3333333333333333;0.6682547602422317;0.600930177649876;0.4132442227713589;0.2596252064292123;0.4982041660449398;0.4982041660449398;-0.4982041660449398
1;1;0.8051948051948052;1.0;0.1666666666666666;1.0;0.1666666666666666;0.0;0.0;0.6666666666666666;0.3333333333333333;0.7035264706814485;0.5760135416920794;0.3751832396884335;0.2478961757802658;0.5197196285794048;0.5197196285794048;-0.5207137414689238
1;1;1.0;1.0;0.1428571428571428;1.0;0.1428571428571428;0.0;0.0;1.0;0.2857142857142857;0.6936154584345184;0.6817056676852528;0.5115745468919128;0.0353730299981674;0.41372837849387506;0.41372837849387506;-0.41372837849387506
1;1;0.951219512195122;1.0;0.1428571428571428;1.0;0.1428571428571428;0.0;0.0;1.0;0.2857142857142857;0.7559289460184544;0.6718004089561751;0.4662029116652477;0.0704295212273763;0.41942459205081;0.41942459205081;-0.4094615124266628
1;1;0.5982142857142857;1.0;0.1666666666666666;1.0;0.1666666666666666;0.0;0.0;0.3333333333333333;0.1666666666666666;0.7189885909162056;0.6343440269267203;0.3970932194581797;0.1842323701189091;0.4791588771933894;0.4791588771933894;-0.4791588771933894
1;1;0.9285714285714286;1.0;0.1428571428571428;0.5;0.1428571428571428;1.0;0.1428571428571428;0.5;0.2857142857142857;0.6396321850925383;0.2879144609812179;0.1350154312168304;0.2925710616020602;0.5143444998736397;0.5143444998736397;-0.5143444998736397
1;1;0.5982142857142857;1.0;0.1666666666666666;1.0;0.1666666666666666;0.0;0.0;1.0;0.5;0.7344507111509627;0.6343440269267203;0.5274219333901035;0.190479300367706;0.4791588771933894;0.4791588771933894;-0.4791588771933894
0;1;0.9759036144578314;1.0;0.1428571428571428;1.0;0.1428571428571428;0.0;0.0;1.0;0.2857142857142857;0.7520251812500569;0.6679338360148437;0.5495958303184842;-0.0069595640888276;0.5773502691896258;0.5773502691896258;-0.5773502691896258
1;1;0.9285714285714286;1.0;0.1428571428571428;1.0;0.1428571428571428;1.0;0.1428571428571428;1.0;0.2857142857142857;0.7268547557869754;0.6032493468177899;0.3652179436192359;0.2801770408798131;0.48862727487995766;0.48862727487995766;-0.48862727487995766
1;1;0.9245283018867924;1.0;0.1666666666666666;1.0;0.1666666666666666;0.0;0.0;1.0;0.3333333333333333;0.6880643504466915;0.6489266482353806;0.5060453993692575;0.3143546987030007;0.51220431699983;0.51220431699983;-0.51220431699983
1;1;0.9759036144578314;1.0;0.2857142857142857;1.0;0.1428571428571428;0.0;0.0;1.0;0.2857142857142857;0.6790130277306339;0.6817056676852528;0.4492235543710968;-0.0485865147903505;0.5773502691896258;0.5773502691896258;-0.5773502691896258
0;1;0.5652173913043478;1.0;0.3333333333333333;1.0;0.1666666666666666;1.0;0.1666666666666666;0.0;0.0;0.7189885909162056;0.2406132515928939;0.0;0.4281843036204591;0.6564879518897746;0.6564879518897746;-0.6614471851091736
1;1;0.9759036144578314;1.0;0.1428571428571428;1.0;0.1428571428571428;0.0;0.0;1.0;0.2857142857142857;0.7082178891384031;0.7092493310260709;0.3743623771734602;-0.0212238179989004;0.5773502691896258;0.5773502691896258;-0.5773502691896258
