Case ID;Actual;Prefix Length;Prediction;Prediction Probability;SHAP Subset Stability;SHAP Weight Stability;SHAP Adjusted Weight Stability;LIME Subset Stability;LIME Weight Stability;LIME Adjusted Weight Stability;ACV Subset Stability;ACV Weight Stability;ACV Adjusted Weight Stability;LINDA Subset Stability;LINDA Weight Stability;LINDA Adjusted Weight Stability;SHAP Precision;SHAP Recall;SHAP Correlation;LIME Precision;LIME Recall;LIME Correlation;LINDA Precision;LINDA Recall;LINDA Correlation
Case156_2;1;2;1;1.0;0.7191204852495174;-0.6065536100516746;-0.6065536100516746;0.4626373626373628;0.9668354118082088;0.9668354118082088;;1.0;1.0;;1.0;1.0;1.0;1.0;0.2885693403572023;0.0;0.0;0.6532742901279853;0.006134969325153374;1.0;0.0
Case190_2;0;2;0;1.0;0.5444099378881987;-0.4665825554729021;-0.4665825554729021;0.8253030699978565;0.9822226501215338;0.9822226501215338;;1.0;1.0;;1.0;1.0;1.0;1.0;0.33582288705443586;0.0;0.0;0.6711913929111162;0.006134969325153374;1.0;0.0
Case277_2;1;2;0;1.0;0.1394409937888199;-0.7183355849873927;-0.7183355849873927;0.8404059253115856;0.9777255073476656;0.9777255073476656;;1.0;1.0;;1.0;1.0;1.0;0.3333333333333333;0.29669028345153864;0.0;0.0;0.6129834379617135;0.018404907975460124;1.0;0.0
Case29_2;1;2;1;1.0;0.4470827679782905;-0.5297269816676755;-0.5297269816676755;0.8440869565217392;0.9507324919134116;0.9507324919134116;;1.0;1.0;;1.0;1.0;1.0;1.0;0.3039800966496975;0.0;0.0;0.6874330070856403;0.006134969325153374;1.0;0.0
Case47_2;0;2;0;1.0;0.2913043478260869;-0.16919071491946847;-0.16919071491946847;0.7898980815347723;0.9703703865355692;0.9703703865355692;;1.0;1.0;;1.0;1.0;1.0;1.0;0.230931221049154;0.0;0.0;0.6318256128634481;0.006134969325153374;1.0;0.0
Case7_2;0;2;1;1.0;0.4956683168316831;-2.9517511468229363;-2.9517511468229363;0.7682973981077147;0.9236730529800272;0.9236730529800272;;1.0;1.0;;1.0;1.0;1.0;0.5;0.27750649486217843;0.0;0.0;0.5926093789216266;0.012269938650306749;1.0;0.0
Case100_3;0;3;0;0.9997638765065778;1.0;-2.644871840119289;-2.644871840119289;0.8745472741136104;0.9823093743051872;0.9823093743051872;;1.0;1.0;;1.0;1.0;1.0;1.0;0.2563475147334637;0.0;0.0;0.6946620361724392;0.006172839506172839;1.0;0.0
Case118_3;1;3;1;0.9897217968709708;1.0;0.7316849180218036;0.7316849180218036;0.8188909867832654;0.9721223057565832;0.9721223057565832;;1.0;1.0;;1.0;1.0;1.0;1.0;0.216952987842886;0.0;0.0;0.6224512268148049;0.006172839506172839;1.0;0.0
Case124_3;0;3;1;1.0;1.0;0.6692113371808756;0.6692113371808756;0.9317024362275012;0.9734183300554424;0.9734183300554424;;1.0;1.0;;1.0;1.0;1.0;1.0;0.3439856321447901;0.0;0.0;0.661800109791124;0.006172839506172839;1.0;0.0
Case238_3;1;3;1;1.0;0.8876404494382023;0.8721856914384474;0.8721856914384474;0.8692659757208241;0.98084102351319;0.98084102351319;;1.0;1.0;;1.0;1.0;1.0;1.0;0.28115720618227136;0.0;0.0;0.6415582666011549;0.006172839506172839;1.0;0.0
Case252_3;0;3;1;0.9999998067597362;1.0;0.5848392324363996;0.5848392324363996;0.9072122434017597;0.9281686842921244;0.9281686842921244;;1.0;1.0;;1.0;1.0;1.0;1.0;0.2496509933772256;0.0;0.0;0.6705557468179284;0.006172839506172839;1.0;0.0
Case253_3;1;3;1;1.0;1.0;0.5011854060033021;0.5011854060033021;0.7805127041742286;0.9796758386872182;0.9796758386872182;;1.0;1.0;;1.0;1.0;1.0;1.0;0.28568471501201803;0.0;0.0;0.6792096496487501;0.006172839506172839;1.0;0.0
Case263_3;0;3;0;1.0;1.0;0.7993040297172551;0.7993040297172551;1.0;0.9840065945060366;0.9840065945060366;;1.0;1.0;;1.0;1.0;1.0;1.0;0.2988163796290623;0.0;0.0;0.6770973805988105;0.006172839506172839;1.0;0.0
Case73_3;1;3;1;1.0;0.8876404494382023;0.8792188396520143;0.8792188396520143;0.938143655088148;0.9490159156764688;0.9490159156764688;;1.0;1.0;;1.0;1.0;1.0;1.0;0.3167460568010704;0.0;0.0;0.6401151117438169;0.006172839506172839;1.0;0.0
Case101_4;0;4;0;1.0;1.0;0.8935087374537153;0.8935087374537153;;1.0;1.0;;1.0;1.0;;1.0;1.0;1.0;1.0;0.2376923308059695;0.0;0.0;0.6238360148550227;0.006172839506172839;1.0;0.0
Case125_4;0;4;1;0.5232988637491162;1.0;0.9007820500126904;0.9007820500126904;;1.0;1.0;;1.0;1.0;;1.0;1.0;1.0;1.0;0.14920148933060198;0.0;0.0;0.6303110210638232;0.006172839506172839;1.0;0.0
Case163_4;1;4;1;1.0;0.8320895522388059;0.8520384570446847;0.8520384570446847;;1.0;1.0;;1.0;1.0;;1.0;1.0;1.0;1.0;0.2464894588965915;0.16666666666666666;1.0;0.6258447289716267;0.006172839506172839;1.0;0.0
Case229_4;0;4;0;0.9999999948884976;1.0;0.4703589951661886;0.4703589951661886;;1.0;1.0;;1.0;1.0;;1.0;1.0;0.0;0.0;0.2294207001213231;0.0;0.0;0.6278443520318993;0.012345679012345678;1.0;0.0
Case265_4;0;4;0;1.0;1.0;0.8392897325407618;0.8392897325407618;;1.0;1.0;;1.0;1.0;;1.0;1.0;1.0;1.0;0.2424382892636086;0.0;0.0;0.6636110529947968;0.006172839506172839;1.0;0.0
Case267_4;1;4;1;1.0;1.0;0.9338048087938424;0.9338048087938424;;1.0;1.0;;1.0;1.0;;1.0;1.0;1.0;1.0;0.2756687770549545;0.14285714285714285;1.0;0.6589860485599395;0.006172839506172839;1.0;0.0
Case38_4;1;4;1;1.0;1.0;0.8504138309155963;0.8504138309155963;;1.0;1.0;;1.0;1.0;;1.0;1.0;1.0;1.0;0.2981915026696572;0.0;0.0;0.6318526892087757;0.006172839506172839;1.0;0.0
Case53_4;1;4;0;0.99999999999892;1.0;0.8754039894429385;0.8754039894429385;;1.0;1.0;;1.0;1.0;;1.0;1.0;1.0;1.0;0.19916588347684447;0.0;0.0;0.5850404573020392;0.006172839506172839;1.0;0.0
Case102_5;1;5;0;1.0;1.0;0.9911994009955116;0.9911994009955116;0.08125872498836663;0.9653265853315018;0.9653265853315018;;1.0;1.0;;1.0;1.0;0.0;0.0;0.17064487946858306;0.25;0.125;0.693458605707974;0.04938271604938271;1.0;0.0
Case174_5;1;5;0;0.9999982346962732;1.0;0.9922976184527588;0.9922976184527588;0.2819584192023279;0.8947796480247842;0.8947796480247842;;1.0;1.0;;1.0;1.0;1.0;1.0;0.19197090480676213;0.0;0.0;0.6931996681315985;0.006172839506172839;1.0;0.0
Case211_5;0;5;0;1.0;1.0;0.9921725090183674;0.9921725090183674;0.16048877416969798;0.9388970861418388;0.9388970861418388;;1.0;1.0;;1.0;1.0;1.0;1.0;0.24965330167387964;0.0;0.0;0.6776262892575002;0.006172839506172839;1.0;0.0
Case248_5;1;5;0;0.9999999986778504;1.0;0.9912420315273316;0.9912420315273316;0.15295593976575586;0.9541093486131296;0.9541093486131296;;1.0;1.0;;1.0;1.0;0.0;0.0;0.18953750617609666;0.0;0.0;0.6909297616638796;0.006172839506172839;1.0;0.0
Case269_5;0;5;0;1.0;1.0;0.9901801513655836;0.9901801513655836;0.7905541377643368;0.9445210872782116;0.9445210872782116;;1.0;1.0;;1.0;1.0;0.0;0.0;0.19446013253092245;0.0;0.0;0.6914443720111291;0.006172839506172839;1.0;0.0
Case27_5;0;5;0;1.0;1.0;0.9845121981197996;0.9845121981197996;0.20079626103513948;0.9696285010013777;0.9696285010013777;;1.0;1.0;;1.0;1.0;0.0;0.0;0.21630126633803928;0.0;0.0;0.6745324584653191;0.006172839506172839;1.0;0.0
Case56_5;0;5;0;1.0;1.0;0.9958861796725628;0.9958861796725628;0.1998881209992639;0.9383114288515468;0.9383114288515468;;1.0;1.0;;1.0;1.0;0.0;0.0;0.2517040438302877;0.0;0.0;0.6623115283778691;0.006172839506172839;1.0;0.0
Case73_5;1;5;1;1.0;1.0;0.9895005932621036;0.9895005932621036;1.0;0.7535720030083221;0.7535720030083221;;1.0;1.0;;1.0;1.0;1.0;1.0;0.3524503718466803;0.0;0.0;0.6741174749713367;0.006172839506172839;1.0;0.0
Case177_6;1;6;1;1.0;1.0;0.7708583311094609;0.7708583311094609;1.0;0.9405654170546268;0.9405654170546268;;1.0;1.0;;1.0;1.0;1.0;1.0;0.2814726498910439;0.3333333333333333;1.0;0.6540706234587498;0.006097560975609756;1.0;0.0
Case223_6;0;6;0;0.9999999993453058;1.0;0.7339367396552787;0.7339367396552787;0.2666549378372043;0.8991368803308887;0.8991368803308887;;1.0;1.0;;1.0;1.0;0.0;0.0;0.2704971408730785;0.0;0.0;0.6568429996008498;0.006097560975609756;1.0;0.0
Case229_6;0;6;0;0.9999999999999716;1.0;0.7825347051399614;0.7825347051399614;0.04791906682027669;0.9272986334932516;0.9272986334932516;;1.0;1.0;;1.0;1.0;0.3333333333333333;1.0;0.3024733300373735;0.0;0.0;0.6557841853240034;0.006097560975609756;1.0;0.0
Case244_6;1;6;1;1.0;1.0;-0.10296108924587144;-0.10296108924587144;0.0888561433774202;0.9560435012291832;0.9560435012291832;;1.0;1.0;;1.0;1.0;1.0;0.5;0.3183653501420149;0.0;0.0;0.6820927224851542;0.012195121951219513;1.0;0.0
Case38_6;1;6;1;0.9999999999996732;1.0;0.5557122851195441;0.5557122851195441;0.2384457741314199;0.9488797681640057;0.9488797681640057;;1.0;1.0;;1.0;1.0;1.0;1.0;0.35311504589087395;0.0;0.0;0.6586581097897295;0.006097560975609756;1.0;0.0
Case39_6;0;6;0;0.9907437214258512;1.0;0.8712481309066991;0.8712481309066991;0.8410130845677439;0.9595887985536724;0.9595887985536724;;1.0;1.0;;1.0;1.0;0.0;0.0;0.3015782756937115;0.0;0.0;0.6441861916194397;0.006097560975609756;1.0;0.0
Case70_6;1;6;1;1.0;1.0;0.6689792898660476;0.6689792898660476;0.8321048321048321;0.1067363991770064;0.1067363991770064;;1.0;1.0;;1.0;1.0;1.0;1.0;0.3715829295808785;0.0;0.0;0.6648086464227357;0.006097560975609756;1.0;0.0
Case72_6;0;6;0;1.0;1.0;0.7114222519855453;0.7114222519855453;0.17273877292852646;0.9490763415174815;0.9490763415174815;;1.0;1.0;;1.0;1.0;1.0;1.0;0.35833911342434244;0.0;0.0;0.6663723280924684;0.012195121951219513;1.0;0.0
Case109_7;1;7;1;1.0;1.0;0.9221718855258104;0.9221718855258104;0.8320817688777639;0.9423183065320292;0.9423183065320292;;1.0;1.0;;1.0;1.0;1.0;1.0;0.34212854723297176;0.0;0.0;0.5922593617493022;0.006211180124223602;1.0;0.0
Case119_7;0;7;1;1.0;1.0;0.8548995960623412;0.8548995960623412;0.6638298485110306;0.6059626829197516;0.6059626829197516;;1.0;1.0;;1.0;1.0;1.0;1.0;0.3527791496666022;0.0;0.0;0.65945866232179;0.006211180124223602;1.0;0.0
Case185_7;0;7;0;1.0;1.0;0.9515067531010024;0.9515067531010024;0.8504829123328381;0.8967360859685843;0.8967360859685843;;1.0;1.0;;1.0;1.0;1.0;0.3333333333333333;0.37326812984220376;0.0;0.0;0.6306093057199808;0.018633540372670808;1.0;0.0
Case245_7;1;7;1;0.9999837011165332;1.0;0.7728962536873651;0.7728962536873651;0.6509040858268758;0.9525771283333092;0.9525771283333092;;1.0;1.0;;1.0;1.0;1.0;1.0;0.3719337578725242;0.0;0.0;0.6131513440775962;0.006211180124223602;1.0;0.0
Case250_7;0;7;0;1.0;1.0;0.8955534692556456;0.8955534692556456;0.7563027295285359;0.9632192281887596;0.9632192281887596;;1.0;1.0;;1.0;1.0;1.0;1.0;0.36594136408517697;0.0;0.0;0.5983809987758545;0.006211180124223602;1.0;0.0
Case32_7;1;7;1;1.0;1.0;0.3840364014236353;0.3840364014236353;0.5957849191898335;0.8734323353824841;0.8734323353824841;;1.0;1.0;;1.0;1.0;1.0;0.3333333333333333;0.3976665226708795;0.0;0.0;0.5988828944391712;0.018633540372670808;1.0;0.0
Case34_7;0;7;0;1.0;1.0;0.949082794583638;0.949082794583638;0.8254165091087039;0.968771258142804;0.968771258142804;;1.0;1.0;;1.0;1.0;1.0;1.0;0.4310523598455716;0.0;0.0;0.62319114695518;0.006211180124223602;1.0;0.0
Case93_7;1;7;1;1.0;1.0;0.9160471704194066;0.9160471704194066;1.0;0.9635799526015308;0.9635799526015308;;1.0;1.0;;1.0;1.0;1.0;1.0;0.3484082975376465;0.0;0.0;0.6086718476110701;0.006211180124223602;1.0;0.0
Case103_8;1;8;1;1.0;0.7838107324147934;0.6925157542792044;0.6925157542792044;1.0;0.925072084908386;0.925072084908386;;1.0;1.0;;1.0;1.0;1.0;1.0;0.4601005103862914;0.0;0.0;0.6360354835993648;0.006289308176100629;1.0;0.0
Case106_8;0;8;0;1.0;1.0;0.9077792351316128;0.9077792351316128;1.0;0.8108657428451952;0.8108657428451952;;1.0;1.0;;1.0;1.0;1.0;1.0;0.5258760236110285;0.0;0.0;0.5911672408878041;0.006289308176100629;1.0;0.0
Case11_8;1;8;0;0.9430685544444606;0.8320659062103929;-8.348425471242312;-8.348425471242312;1.0;0.9607916108584258;0.9607916108584258;;1.0;1.0;;1.0;1.0;0.0;0.0;0.31182624594163555;0.0;0.0;0.6461670222761688;0.006289308176100629;1.0;0.0
Case223_8;0;8;0;0.9999999999999716;0.8320659062103929;-6.239412009899369;-6.239412009899369;1.0;0.9748502250144782;0.9748502250144782;;1.0;1.0;;1.0;1.0;0.0;0.0;0.3895013757971332;0.16666666666666666;0.25;0.6680382803721269;0.025157232704402517;1.0;0.0
Case225_8;1;8;0;1.0;0.8320659062103929;-6.8586008357975485;-6.8586008357975485;1.0;0.9672753345680238;0.9672753345680238;;1.0;1.0;;1.0;1.0;0.0;0.0;0.4805334615780116;0.0;0.0;0.6168981327654016;0.012578616352201259;1.0;0.0
Case250_8;0;8;0;1.0;1.0;0.9667568615952896;0.9667568615952896;0.9769257560805712;0.9809608673470072;0.9809608673470072;;1.0;1.0;;1.0;1.0;1.0;1.0;0.4955142322555175;0.0;0.0;0.6327131803731781;0.006289308176100629;1.0;0.0
Case63_8;1;8;1;1.0;0.8320659062103929;0.3696469696414821;0.3696469696414821;0.9790480708412396;0.957955474061348;0.957955474061348;;1.0;1.0;;1.0;1.0;1.0;0.5;0.4378531073446328;0.0;0.0;0.6197928581016313;0.012578616352201259;1.0;0.0
Case64_8;0;8;1;0.9999999999999148;0.8320659062103929;0.027586598751751068;0.027586598751751068;1.0;0.9688535033356492;0.9688535033356492;;1.0;1.0;;1.0;1.0;1.0;1.0;0.465246688761811;0.0;0.0;0.6315325775207853;0.006289308176100629;1.0;0.0
Case103_9;1;9;1;1.0;1.0;0.7739332676191899;0.7739332676191899;0.9347540624829019;0.9524954897446694;0.9524954897446694;;1.0;1.0;;1.0;1.0;1.0;1.0;0.4558589876921559;0.0;0.0;0.6414781192419855;0.006289308176100629;1.0;0.0
Case187_9;1;9;1;1.0;1.0;0.6032037374930638;0.6032037374930638;0.9782513541609672;0.9671601848659356;0.9671601848659356;;1.0;1.0;;1.0;1.0;1.0;0.5;0.5551231470025706;0.0;0.0;0.6297403318739783;0.012578616352201259;1.0;0.0
Case201_9;1;9;1;1.0;1.0;0.8399950121994204;0.8399950121994204;0.8961659023625703;0.9684320429150473;0.9684320429150473;;1.0;1.0;;1.0;1.0;1.0;1.0;0.4663222482753144;0.0;0.0;0.5978716631881297;0.006289308176100629;1.0;0.0
Case252_9;0;9;0;1.0;1.0;-6.15022503014297;-6.15022503014297;0.8912567708048367;0.961114471052735;0.961114471052735;;1.0;1.0;;1.0;1.0;0.0;0.0;0.4370625654925364;0.0;0.0;0.5789872470011831;0.006289308176100629;1.0;0.0
Case259_9;1;9;1;1.0;1.0;0.8533639470732578;0.8533639470732578;0.9347540624829019;0.971192142108683;0.971192142108683;;1.0;1.0;;1.0;1.0;1.0;1.0;0.5026758145955267;0.0;0.0;0.6236955192327286;0.006289308176100629;1.0;0.0
Case34_9;0;9;0;1.0;1.0;0.9578759602781076;0.9578759602781076;0.9742834961506114;0.9706003319870192;0.9706003319870192;;1.0;1.0;;1.0;1.0;0.0;0.0;0.4406057127720383;0.0;0.0;0.5946398355396149;0.012578616352201259;1.0;0.0
Case40_9;0;9;0;1.0;1.0;0.9369356326245952;0.9369356326245952;0.9556559571619812;0.9631228978769176;0.9631228978769176;;1.0;1.0;;1.0;1.0;1.0;1.0;0.4388463287466366;0.0;0.0;0.6483921583765649;0.006289308176100629;1.0;0.0
Case9_9;0;9;0;1.0;1.0;0.7519397426491689;0.7519397426491689;0.9347540624829019;0.96250336863003;0.96250336863003;;1.0;1.0;;1.0;1.0;1.0;1.0;0.5125404835891793;0.0;0.0;0.5891733614532699;0.006289308176100629;1.0;0.0
Case155_10;0;10;0;0.9999999999999004;1.0;0.15955152738553735;0.15955152738553735;0.8046363040629095;0.9677744733922264;0.9677744733922264;;1.0;1.0;;1.0;1.0;0.5;0.5;0.3882727980981663;0.0;0.0;0.5938620793101533;0.012578616352201259;1.0;0.0
Case192_10;0;10;0;1.0;1.0;0.8927121176150444;0.8927121176150444;1.0;0.923251263814022;0.923251263814022;;1.0;1.0;;1.0;1.0;1.0;1.0;0.5398812698166854;0.0;0.0;0.5385667605166243;0.006289308176100629;1.0;0.0
Case194_10;1;10;1;1.0;1.0;0.8700267886297887;0.8700267886297887;0.9149611352777579;0.9105103128637252;0.9105103128637252;;1.0;1.0;;1.0;1.0;1.0;1.0;0.5719989790746195;0.3333333333333333;1.0;0.6044710648926327;0.006289308176100629;1.0;0.0
Case223_10;0;10;0;0.9999999727161684;1.0;-5.57100906226862;-5.57100906226862;0.8261154855643045;0.9739112973412004;0.9739112973412004;;1.0;1.0;;1.0;1.0;0.0;0.0;0.3316245762987413;0.0;0.0;0.6320639040264909;0.012578616352201259;1.0;0.0
Case259_10;1;10;1;1.0;1.0;0.8500086841104004;0.8500086841104004;0.957480567638879;0.972064668699871;0.972064668699871;;1.0;1.0;;1.0;1.0;1.0;1.0;0.4440112525273937;0.0;0.0;0.6299941276759611;0.006289308176100629;1.0;0.0
Case266_10;1;10;1;0.9999999152526478;1.0;0.6440721142794665;0.6440721142794665;0.8770966993893484;0.9795388623917892;0.9795388623917892;;1.0;1.0;;1.0;1.0;0.5;0.5;0.3795927189852286;0.0;0.0;0.6147585660635219;0.012578616352201259;1.0;0.0
Case67_10;0;10;1;1.0;1.0;0.6355194668336563;0.6355194668336563;0.8893462180863756;0.956926114881124;0.956926114881124;;1.0;1.0;;1.0;1.0;1.0;0.5;0.4644653831166702;0.0;0.0;0.5745623254386535;0.012578616352201259;1.0;0.0
Case75_10;1;10;0;0.9999921995728138;1.0;0.6679917195737509;0.6679917195737509;0.8463708742366854;0.9267739310132156;0.9267739310132156;;1.0;1.0;;1.0;1.0;0.0;0.0;0.3477657622377905;0.0;0.0;0.6067214557737648;0.006289308176100629;1.0;0.0
Case178_11;0;11;0;1.0;1.0;0.3910019326066128;0.3910019326066128;1.0;0.9584936267335844;0.9584936267335844;;1.0;1.0;;1.0;1.0;1.0;1.0;0.5341334754427173;0.0;0.0;0.6128494363649686;0.006329113924050633;1.0;0.0
Case206_11;1;11;1;1.0;1.0;0.7820140367835766;0.7820140367835766;1.0;0.9471461594029362;0.9471461594029362;;1.0;1.0;;1.0;1.0;1.0;1.0;0.6613489028282239;0.0;0.0;0.6269867707187052;0.006329113924050633;1.0;0.0
Case215_11;0;11;0;1.0;1.0;0.2579299991811399;0.2579299991811399;1.0;0.9234743576983758;0.9234743576983758;;1.0;1.0;;1.0;1.0;1.0;1.0;0.5529373514849426;0.0;0.0;0.6054042673584366;0.006329113924050633;1.0;0.0
Case259_11;1;11;1;1.0;1.0;0.8567890478275226;0.8567890478275226;1.0;0.9656076704759584;0.9656076704759584;;1.0;1.0;;1.0;1.0;1.0;1.0;0.5124343064327821;0.0;0.0;0.6502730540681718;0.006329113924050633;1.0;0.0
Case277_11;1;11;1;1.0;1.0;0.8405231653486521;0.8405231653486521;1.0;0.9689715443443152;0.9689715443443152;;1.0;1.0;;1.0;1.0;1.0;1.0;0.6652014176655936;0.0;0.0;0.6104055332557105;0.006329113924050633;1.0;0.0
Case44_11;1;11;1;1.0;1.0;0.8308450901123368;0.8308450901123368;1.0;0.9602605740646688;0.9602605740646688;;1.0;1.0;;1.0;1.0;1.0;0.5;0.5310105811730611;0.16666666666666666;0.5;0.6465224766510775;0.012658227848101266;1.0;0.0
Case83_11;0;11;1;0.9999908548254358;1.0;0.7835347891922723;0.7835347891922723;1.0;0.9550740306002764;0.9550740306002764;;1.0;1.0;;1.0;1.0;0.0;0.0;0.5149303851206921;0.0;0.0;0.5893879665160904;0.006329113924050633;1.0;0.0
Case84_11;0;11;0;1.0;1.0;0.8389304998278166;0.8389304998278166;1.0;0.9626932846323988;0.9626932846323988;;1.0;1.0;;1.0;1.0;1.0;1.0;0.489901096443265;0.0;0.0;0.6489112295089873;0.006329113924050633;1.0;0.0
Case10_12;1;12;1;0.9613972382867924;1.0;0.9080002909228516;0.9080002909228516;1.0;0.9458523665611442;0.9458523665611442;;1.0;1.0;;1.0;1.0;1.0;1.0;0.5219590553617738;0.0;0.0;0.5663568252974333;0.00641025641025641;1.0;0.0
Case122_12;0;12;0;0.5560036506496273;1.0;0.8506507688418713;0.8506507688418713;1.0;0.9778436321007876;0.9778436321007876;;1.0;1.0;;1.0;1.0;1.0;1.0;0.5100070869488386;0.0;0.0;0.5337361191725394;0.00641025641025641;1.0;0.0
Case178_12;0;12;0;0.9679325983928352;1.0;0.8726349816605028;0.8726349816605028;1.0;0.9839144876182838;0.9839144876182838;;1.0;1.0;;1.0;1.0;1.0;1.0;0.4987065544291559;0.0;0.0;0.5635881206037107;0.00641025641025641;1.0;0.0
Case18_12;1;12;1;0.9998216529948633;1.0;0.8497019145601752;0.8497019145601752;1.0;0.9932807812115004;0.9932807812115004;;1.0;1.0;;1.0;1.0;1.0;1.0;0.5170069457534878;0.0;0.0;0.5318812364184501;0.00641025641025641;1.0;0.0
Case194_12;1;12;1;0.9953749347706126;1.0;0.7704610300824862;0.7704610300824862;1.0;0.9858933101516014;0.9858933101516014;;1.0;1.0;;1.0;1.0;1.0;1.0;0.5082934523518181;0.0;0.0;0.5452207544457536;0.00641025641025641;1.0;0.0
Case238_12;1;12;1;0.9999275026188944;1.0;0.8443059410626609;0.8443059410626609;1.0;0.9900280647555784;0.9900280647555784;;1.0;1.0;;1.0;1.0;1.0;0.5;0.5168151374504186;0.0;0.0;0.6008623453836744;0.01282051282051282;1.0;0.0
Case27_12;0;12;0;0.9657804694387752;1.0;0.8087462235069105;0.8087462235069105;1.0;0.9872146555201858;0.9872146555201858;;1.0;1.0;;1.0;1.0;1.0;1.0;0.5548379361952085;0.0;0.0;0.5287672379884457;0.00641025641025641;1.0;0.0
Case60_12;0;12;0;0.7882583122379649;1.0;0.7436242000827811;0.7436242000827811;1.0;0.9920510113295621;0.9920510113295621;;1.0;1.0;;1.0;1.0;1.0;1.0;0.617732687268085;0.0;0.0;0.5161280683423456;0.00641025641025641;1.0;0.0
Case12_13;0;13;0;1.0;1.0;0.9108892830487514;0.9108892830487514;1.0;0.9748201841780201;0.9748201841780201;;1.0;1.0;;1.0;1.0;1.0;1.0;0.4246200176885166;0.0;0.0;0.635134385272031;0.0064516129032258064;1.0;0.0
Case135_13;1;13;0;1.0;1.0;0.9418984891036988;0.9418984891036988;1.0;0.9791688142513828;0.9791688142513828;;1.0;1.0;;1.0;1.0;1.0;1.0;0.7338064132061707;0.0;0.0;0.6408852459013183;0.0064516129032258064;1.0;0.0
Case188_13;1;13;1;1.0;1.0;0.9758084927641346;0.9758084927641346;1.0;0.927629602611674;0.927629602611674;;1.0;1.0;;1.0;1.0;1.0;0.25;0.5605997729626006;0.14285714285714285;0.25;0.626518270093801;0.025806451612903226;1.0;0.0
Case194_13;1;13;1;1.0;1.0;0.8890116558473752;0.8890116558473752;1.0;0.9607618246560644;0.9607618246560644;;1.0;1.0;;1.0;1.0;1.0;1.0;0.5451852908220618;0.1111111111111111;1.0;0.6152691614591895;0.0064516129032258064;1.0;0.0
