Actual;Prediction;Prediction Probability;SHAP Subset Stability;SHAP Weight Stability;SHAP Adjusted Weight Stability;LIME Subset Stability;LIME Weight Stability;LIME Adjusted Weight Stability;ACV Subset Stability;ACV Weight Stability;ACV Adjusted Weight Stability;LINDA Subset Stability;LINDA Weight Stability;LINDA Adjusted Weight Stability;SHAP Precision;SHAP Recall;SHAP Correlation;LIME Precision;LIME Recall;LIME Correlation;ACV Precision;ACV Recall;ACV Correlation;LINDA Precision;LINDA Recall;LINDA Correlation
0;0;1.0;1.0;0.481877013;0.481877013;0.7060057270000001;0.6075514439999999;0.6075514439999999;1.0;1.0;1.0;;1.0;1.0;1.0;1.0;0.6963922796373593;1.0;1.0;0.4659632267999958;0.0;0.0;0.3330736041030913;0.009615384615384616;1.0;0.0
0;0;0.999999968;1.0;0.978127423;0.978127423;0.745864662;0.905509924;0.905509924;1.0;1.0;1.0;;1.0;1.0;1.0;1.0;0.665811724471124;0.0;0.0;0.4911297938108542;1.0;1.0;0.2765442517347351;0.009615384615384616;1.0;0.0
1;0;0.7135753220000001;1.0;0.743050478;0.743050478;0.762020137;0.825609681;0.825609681;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6894616804184341;0.0;0.0;0.4536371454497754;0.0;0.0;0.0;0.0;0.0;0.2699821668055695
0;0;0.999999968;1.0;0.754162082;0.754162082;0.742336152;0.915309225;0.915309225;1.0;1.0;1.0;;1.0;1.0;1.0;1.0;0.7153738399192975;1.0;1.0;0.4657329679712055;1.0;1.0;0.2998360071425389;0.009615384615384616;1.0;0.0
1;0;0.999726868;1.0;0.865223326;0.865223326;0.767493852;0.903417627;0.903417627;1.0;1.0;1.0;;1.0;1.0;1.0;1.0;0.7008983473291304;0.0;0.0;0.4872537309503763;0.0;0.0;0.1144726381324116;0.009615384615384616;1.0;0.0
0;0;0.999999999;1.0;0.790721552;0.790721552;0.761402687;-3.140265861;-3.140265861;1.0;1.0;1.0;;1.0;1.0;1.0;1.0;0.6541991003416839;0.0;0.0;0.4924829775838032;1.0;1.0;0.3091891229128415;0.009615384615384616;1.0;0.0
0;0;0.7159083709999999;1.0;0.779885756;0.779885756;0.7376576579999999;0.845563507;0.845563507;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6566569554462864;0.0;0.0;0.5070501646340636;0.0;0.0;0.0;0.0;0.0;0.21235717810006888
1;0;0.8839867990000001;1.0;0.908408742;0.908408742;0.759220673;0.948310411;0.948310411;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6935389227627183;0.0;0.0;0.4704454382000759;0.0;0.0;0.24486509850444801;0.0;0.0;0.23134713062517412
0;0;1.0;1.0;0.959118484;0.959118484;0.711929672;0.8824641590000001;0.8824641590000001;1.0;1.0;1.0;;1.0;1.0;1.0;1.0;0.678045401854439;0.0;0.0;0.4644691563333024;1.0;1.0;0.29940538837736497;0.009615384615384616;1.0;0.0
0;0;1.0;1.0;0.528769189;0.528769189;0.761836101;0.916024907;0.916024907;1.0;1.0;1.0;;1.0;1.0;1.0;1.0;0.7157834441791998;1.0;1.0;0.48627451828268603;1.0;1.0;0.2432656665765376;0.009615384615384616;1.0;0.0
0;0;0.803417895;1.0;0.47792867;0.47792867;0.742342342;0.795553877;0.795553877;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6898379993584194;0.0;0.0;0.4663367444166692;0.0;0.0;0.19394429868552635;0.0;0.0;0.21629144874658304
0;0;1.0;1.0;0.961297543;0.961297543;0.713938842;0.863592444;0.863592444;1.0;1.0;1.0;;1.0;1.0;1.0;1.0;0.6617156818721014;0.0;0.0;0.4915032765437902;1.0;1.0;0.2620899394276256;0.009615384615384616;1.0;0.0
1;0;0.7339170759999999;1.0;0.951289258;0.951289258;0.761587571;0.8683020159999999;0.8683020159999999;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6989896695232072;0.0;0.0;0.4784313808910298;0.0;0.0;0.0;0.0;0.0;0.2078224839511692
0;0;0.999027039;1.0;0.856735315;0.856735315;0.727840466;0.898677165;0.898677165;1.0;1.0;1.0;;1.0;1.0;1.0;1.0;0.6704398836244496;0.0;0.0;0.4814192427545178;1.0;1.0;0.2432656665765376;0.009615384615384616;1.0;0.0
0;0;1.0;1.0;0.818340491;0.818340491;0.73804684;0.893628001;0.893628001;1.0;1.0;1.0;;1.0;1.0;1.0;1.0;0.6883780744906556;1.0;1.0;0.48627451828268603;0.0;0.0;0.328846686539944;0.009615384615384616;1.0;0.0
0;0;0.999824634;1.0;0.64728421;0.64728421;0.7072072070000001;0.897381166;0.897381166;1.0;1.0;1.0;;1.0;1.0;1.0;0.5;0.6718137285913348;0.0;0.0;0.5036885060840034;0.0;0.0;0.1333269550012794;0.019230769230769232;1.0;0.0
0;0;0.999999997;1.0;0.384229616;0.384229616;0.7408533970000001;0.861574615;0.861574615;1.0;1.0;1.0;;1.0;1.0;1.0;1.0;0.6820547915271784;1.0;1.0;0.4584928744665289;0.0;0.0;0.28983382989782963;0.009615384615384616;1.0;0.0
1;0;0.7368269390000001;1.0;0.878401243;0.878401243;0.762020137;0.899287967;0.899287967;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6957128354439891;0.0;0.0;0.4750700362946057;0.0;0.0;0.1954964382622438;0.0;0.0;0.23137484038137857
0;0;0.991581021;1.0;0.854845332;0.854845332;0.763684591;0.549776304;0.549776304;1.0;1.0;1.0;;1.0;1.0;1.0;1.0;0.6685365884518649;0.0;0.0;0.4872537309503763;0.0;0.0;0.2473076431279337;0.009615384615384616;1.0;0.0
0;0;0.924330235;1.0;0.8204370740000001;0.8204370740000001;0.721257913;0.5213078720000001;0.5213078720000001;;1.0;1.0;;1.0;1.0;1.0;1.0;0.6959826371199255;0.0;0.0;0.4715659910500959;0.0;0.0;0.11985958580923095;0.009615384615384616;1.0;0.0
0;0;0.975413953;1.0;0.657731495;0.657731495;0.7739691999999999;0.29345047;0.29345047;;1.0;1.0;;1.0;1.0;1.0;1.0;0.7328116142386429;0.0;0.0;0.4566252863831622;0.0;0.0;0.0;0.009615384615384616;1.0;0.0
0;0;1.0;1.0;0.6033591770000001;0.6033591770000001;0.729925247;0.910323606;0.910323606;1.0;1.0;1.0;;1.0;1.0;1.0;1.0;0.6767294388005397;0.0;0.0;0.4753011672168293;0.0;0.0;0.2576242361781746;0.009615384615384616;1.0;0.0
0;0;1.0;1.0;0.891601475;0.891601475;0.702484743;0.900007753;0.900007753;1.0;1.0;1.0;;1.0;1.0;1.0;1.0;0.6562473129288526;1.0;1.0;0.4947240832838433;1.0;1.0;0.3086338621074186;0.009615384615384616;1.0;0.0
0;0;0.999998354;1.0;0.811919229;0.811919229;0.77233773;0.7258061440000001;0.7258061440000001;1.0;1.0;1.0;;1.0;1.0;1.0;1.0;0.6566569554462864;0.0;0.0;0.489121319033743;1.0;1.0;0.2698517797310375;0.009615384615384616;1.0;0.0
0;0;0.999999924;1.0;0.79347258;0.79347258;0.750616607;0.943872345;0.943872345;1.0;1.0;1.0;;1.0;1.0;1.0;1.0;0.7273800342202759;1.0;1.0;0.42375573611590794;0.0;0.0;0.2856560449623654;0.009615384615384616;1.0;0.0
1;1;0.995283485;1.0;0.84498;0.84498;0.6986107029999999;0.914415869;0.914415869;;1.0;1.0;;1.0;1.0;0.0;0.0;0.649283390132479;0.0;0.0;0.4947240832838433;0.0;0.0;0.0;0.009615384615384616;1.0;0.0
1;1;0.999983651;1.0;0.891999964;0.891999964;0.7711115540000001;0.892998689;0.892998689;;1.0;1.0;;1.0;1.0;0.0;0.0;0.6521508877545152;0.0;0.0;0.4809039314669296;0.0;0.0;0.0;0.009615384615384616;1.0;0.0
1;1;0.99985185;1.0;0.704512046;0.704512046;0.7629433640000001;0.884377978;0.884377978;1.0;1.0;1.0;;1.0;1.0;1.0;1.0;0.6611630231380575;0.0;0.0;0.4719395086667693;0.0;0.0;0.2789526043149298;0.009615384615384616;1.0;0.0
1;1;0.999569634;1.0;0.935661025;0.935661025;0.764455827;0.939705239;0.939705239;;1.0;1.0;;1.0;1.0;0.0;0.0;0.6607533806206238;0.0;0.0;0.4734335791334626;0.0;0.0;0.0;0.009615384615384616;1.0;0.0
1;1;0.99999778;1.0;0.789936381;0.789936381;0.768481416;0.918066116;0.918066116;1.0;1.0;1.0;;1.0;1.0;0.0;0.0;0.647644820062744;0.0;0.0;0.4786628257668895;0.0;0.0;0.3206780852924548;0.009615384615384616;1.0;0.0
0;1;0.998546634;1.0;0.910863918;0.910863918;0.719443683;0.799404765;0.799404765;;1.0;1.0;;1.0;1.0;0.0;0.0;0.6488737476150452;0.0;0.0;0.4797833786169095;0.0;0.0;0.0;0.009615384615384616;1.0;0.0
1;1;0.999987225;1.0;0.7347132059999999;0.7347132059999999;0.7328035079999999;0.629436447;0.629436447;;1.0;1.0;;1.0;1.0;0.0;0.0;0.6570665979637201;0.0;0.0;0.4469138283496552;0.0;0.0;0.0;0.009615384615384616;1.0;0.0
1;1;0.999966572;1.0;0.608804551;0.608804551;0.685213455;0.689004653;0.689004653;;1.0;1.0;;1.0;1.0;0.0;0.0;0.6447773224407078;0.0;0.0;0.4950976009005166;0.0;0.0;0.0;0.009615384615384616;1.0;0.0
1;1;0.813604572;1.0;0.822310292;0.822310292;0.749982516;-0.553094899;-0.553094899;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6903879800652596;0.0;0.0;0.4724556571640536;0.5;1.0;0.21229512358951824;0.0;0.0;0.24802076698943995
1;1;0.998855495;1.0;0.7200982020000001;0.7200982020000001;0.766880475;0.861739763;0.861739763;;1.0;1.0;;1.0;1.0;0.0;0.0;0.6468255350278765;0.0;0.0;0.4872537309503763;0.0;0.0;0.0;0.009615384615384616;1.0;0.0
1;1;1.0;1.0;0.742082771;0.742082771;0.716033202;0.687475707;0.687475707;1.0;1.0;1.0;;1.0;1.0;1.0;1.0;0.6838343119068235;0.0;0.0;0.4575163478466132;0.0;0.0;0.24234865238964615;0.009615384615384616;1.0;0.0
1;1;0.999993252;1.0;0.76545916;0.76545916;0.6658678060000001;0.6632364470000001;0.6632364470000001;1.0;1.0;1.0;;1.0;1.0;1.0;1.0;0.7029465599162991;0.0;0.0;0.47716875530019603;0.0;0.0;0.11985958580923095;0.009615384615384616;1.0;0.0
1;1;0.962569683;1.0;0.821677928;0.821677928;0.756396396;0.80339091;0.80339091;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.6611630231380575;0.0;0.0;0.476048202450176;0.0;0.0;0.3269162678700539;0.2;1.0;0.287744158354641
0;1;0.523971906;1.0;0.5864084820000001;0.5864084820000001;0.7591543159999999;0.8574802859999999;0.8574802859999999;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6998088780430116;0.0;0.0;0.4676003816358854;0.0;0.0;0.0;1.0;1.0;0.3156912642107853
1;1;0.7376196540000001;1.0;0.951113376;0.951113376;0.761904762;0.854933677;0.854933677;;1.0;1.0;;1.0;1.0;0.0;0.0;0.6517412452370815;0.0;0.0;0.4794098610002362;0.0;0.0;0.0;0.009615384615384616;1.0;0.0
1;1;0.999770438;1.0;0.830754645;0.830754645;0.7625811690000001;0.78376246;0.78376246;;1.0;1.0;;1.0;1.0;1.0;1.0;0.68911543140013;0.0;0.0;0.4336134529387085;0.0;0.0;0.0;0.009615384615384616;1.0;0.0
1;1;0.999999999;1.0;0.409916135;0.409916135;0.699392178;0.871143094;0.871143094;1.0;1.0;1.0;;1.0;1.0;1.0;1.0;0.6742715836959372;0.0;0.0;0.43981699363286175;0.0;0.0;0.3559496199928115;0.009615384615384616;1.0;0.0
0;1;0.999885542;1.0;0.930704639;0.930704639;0.7265328640000001;0.918763475;0.918763475;;1.0;1.0;;1.0;1.0;0.0;0.0;0.6562473129288526;0.0;0.0;0.4472873459663286;0.0;0.0;0.0;0.009615384615384616;1.0;0.0
1;1;1.0;1.0;0.8418899590000001;0.8418899590000001;0.723872671;0.7842441090000001;0.7842441090000001;1.0;1.0;1.0;;1.0;1.0;1.0;1.0;0.6707269755899512;0.0;0.0;0.4888888974132381;0.0;0.0;0.3547042213125248;0.009615384615384616;1.0;0.0
0;1;0.999999993;1.0;0.8446290940000001;0.8446290940000001;0.771893808;0.914772968;0.914772968;1.0;1.0;1.0;;1.0;1.0;0.5;1.0;0.673042656143636;0.0;0.0;0.4659632267999958;0.0;0.0;0.3319039671027746;0.009615384615384616;1.0;0.0
1;1;0.9999974;1.0;0.822570295;0.822570295;0.746554622;0.933079302;0.933079302;1.0;1.0;1.0;;1.0;1.0;1.0;1.0;0.6674501415107331;0.0;0.0;0.48216620822039;0.0;0.0;0.3138418814390164;0.009615384615384616;1.0;0.0
1;1;0.999603368;1.0;0.778252382;0.778252382;0.75625;0.87167354;0.87167354;;1.0;1.0;;1.0;1.0;0.0;0.0;0.6636208782426599;0.0;0.0;0.4622280506332623;0.0;0.0;0.0;0.009615384615384616;1.0;0.0
1;1;0.99999992;1.0;0.791258597;0.791258597;0.745758568;0.8989485620000001;0.8989485620000001;1.0;1.0;1.0;;1.0;1.0;0.0;0.0;0.6664883758646962;0.0;0.0;0.4667102620333425;0.0;0.0;0.35680626978143937;0.009615384615384616;1.0;0.0
0;1;0.996741534;1.0;0.911132817;0.911132817;0.715099715;0.882283241;0.882283241;;1.0;1.0;;1.0;1.0;0.0;0.0;0.6484641050976115;0.0;0.0;0.5085442351007571;0.0;0.0;0.0;0.009615384615384616;1.0;0.0
1;1;0.999999301;1.0;0.817940252;0.817940252;0.7876250770000001;0.894522354;0.894522354;1.0;1.0;1.0;;1.0;1.0;0.0;0.0;0.6447773224407078;0.0;0.0;0.5156410698175504;0.0;0.0;0.3391438974531472;0.009615384615384616;1.0;0.0
1;1;0.999979933;1.0;0.923199672;0.923199672;0.803361345;0.885744725;0.885744725;;1.0;1.0;;1.0;1.0;1.0;1.0;0.6690885585503421;0.0;0.0;0.4971055175378303;0.0;0.0;0.0;0.009615384615384616;1.0;0.0
1;1;0.999999992;1.0;0.808055093;0.808055093;0.763146998;0.928736176;0.928736176;1.0;1.0;1.0;;1.0;1.0;1.0;1.0;0.6496930326499128;0.0;0.0;0.5077971998674102;0.0;0.0;0.3736040071937475;0.009615384615384616;1.0;0.0
0;1;0.999784871;1.0;0.805621547;0.805621547;0.790142303;0.945171663;0.945171663;1.0;1.0;1.0;;1.0;1.0;1.0;0.5;0.7316215361366609;0.0;0.0;0.4364553350828017;0.0;0.0;0.2508889620297256;0.019230769230769232;1.0;0.0
1;1;0.999999824;1.0;0.827911483;0.827911483;0.6930555559999999;0.83446544;0.83446544;1.0;1.0;1.0;;1.0;1.0;0.0;0.0;0.6615726656554912;0.0;0.0;0.472686543900116;0.0;0.0;0.33585136668336085;0.009615384615384616;1.0;0.0
1;1;0.999991108;1.0;0.94091137;0.94091137;0.768403361;0.919716964;0.919716964;;1.0;1.0;;1.0;1.0;0.0;0.0;0.6488737476150452;0.0;0.0;0.4883742838003963;0.0;0.0;0.0;0.009615384615384616;1.0;0.0
1;1;0.999999871;1.0;0.63790216;0.63790216;0.7370151220000001;0.8133786999999999;0.8133786999999999;1.0;1.0;1.0;;1.0;1.0;0.0;0.0;0.6660787333472625;0.0;0.0;0.4655897091833225;0.0;0.0;0.34976848670557165;0.009615384615384616;1.0;0.0
1;1;0.999900521;1.0;0.786427703;0.786427703;0.714045127;0.569836255;0.569836255;;1.0;1.0;;1.0;1.0;0.0;0.0;0.6384961511148834;0.0;0.0;0.4980857418339033;0.0;0.0;0.0;0.009615384615384616;1.0;0.0
0;1;0.998431451;1.0;0.675214819;0.675214819;0.737256783;0.933617697;0.933617697;;1.0;1.0;;1.0;1.0;0.0;0.0;0.6451869649581417;0.0;0.0;0.49883277706725;0.0;0.0;0.0;0.009615384615384616;1.0;0.0
1;1;0.999993366;1.0;0.925253157;0.925253157;0.7372776529999999;0.655430682;0.655430682;1.0;1.0;1.0;;1.0;1.0;1.0;1.0;0.7107297677475402;0.0;0.0;0.4984592594505766;0.0;0.0;0.2889266357002705;0.009615384615384616;1.0;0.0
1;1;0.99976661;1.0;0.91583931;0.91583931;0.758207436;0.898502971;0.898502971;;1.0;1.0;;1.0;1.0;0.0;0.0;0.6591148105508888;0.0;0.0;0.4782893081502162;0.0;0.0;0.0;0.009615384615384616;1.0;0.0
1;1;0.999997968;1.0;0.938982882;0.938982882;0.7472381790000001;0.891128983;0.891128983;1.0;1.0;1.0;;1.0;1.0;0.5;1.0;0.6603437381031899;0.0;0.0;0.4831450371669696;0.0;0.0;0.33732332190450204;0.009615384615384616;1.0;0.0
1;1;0.999470029;1.0;0.8701766590000001;0.8701766590000001;0.72985348;0.86596859;0.86596859;;1.0;1.0;;1.0;1.0;0.0;0.0;0.6410905397838043;0.0;0.0;0.5007003651506167;0.0;0.0;0.0;0.009615384615384616;1.0;0.0
1;1;0.999993834;1.0;0.833981746;0.833981746;0.7133212329999999;0.525816246;0.525816246;1.0;1.0;1.0;;1.0;1.0;0.0;0.0;0.6587051680334551;0.0;0.0;0.4786628257668895;0.0;0.0;0.370707812759937;0.009615384615384616;1.0;0.0
0;1;0.999541368;1.0;0.663757759;0.663757759;0.727449262;0.5871563439999999;0.5871563439999999;;1.0;1.0;;1.0;1.0;0.0;0.0;0.6574762404811538;0.0;0.0;0.4868802133337029;0.0;0.0;0.0;0.009615384615384616;1.0;0.0
1;1;0.999947368;1.0;0.7553328020000001;0.7553328020000001;0.723865878;0.793682041;0.793682041;1.0;1.0;1.0;;1.0;1.0;1.0;1.0;0.7058140575383353;0.0;0.0;0.4921094599671298;0.0;0.0;0.26660460170943995;0.009615384615384616;1.0;0.0
0;1;0.99999919;1.0;0.875726289;0.875726289;0.735396817;0.903432461;0.903432461;1.0;1.0;1.0;;1.0;1.0;0.0;0.0;0.6533798153068165;0.0;0.0;0.5010738827672899;0.0;0.0;0.3308144615516991;0.009615384615384616;1.0;0.0
1;1;0.999999109;1.0;0.903117467;0.903117467;0.7573260070000001;0.822308794;0.822308794;1.0;1.0;1.0;;1.0;1.0;0.0;0.0;0.6587051680334551;0.0;0.0;0.50219443561731;0.0;0.0;0.33450041655506063;0.009615384615384616;1.0;0.0
1;1;0.999998854;1.0;0.898519535;0.898519535;0.735499;0.922649066;0.922649066;1.0;1.0;1.0;;1.0;1.0;0.0;0.0;0.6537894578242502;0.0;0.0;0.4973387066005566;0.0;0.0;0.3261123617788453;0.009615384615384616;1.0;0.0
0;1;0.999941179;1.0;0.7156652520000001;0.7156652520000001;0.71646167;0.793667091;0.793667091;1.0;1.0;1.0;;1.0;1.0;0.0;0.0;0.6546087428591177;0.0;0.0;0.4633486034832823;0.0;0.0;0.3500303347160809;0.019230769230769232;1.0;0.0
1;1;0.999997616;1.0;0.717498091;0.717498091;0.7011544040000001;0.8064087520000001;0.8064087520000001;;1.0;1.0;;1.0;1.0;1.0;1.0;0.6678597457706353;0.0;0.0;0.4773109326922218;0.25;1.0;0.3279615371477335;0.009615384615384616;1.0;0.0
0;1;0.945512496;1.0;0.732295393;0.732295393;0.71414769;0.7467742409999999;0.7467742409999999;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6670405372508309;0.0;0.0;0.5146592059858228;0.5;1.0;0.3331133628571634;0.25;1.0;0.17862966173021844
0;1;1.0;1.0;0.85544948;0.85544948;0.7587255759999999;0.843992836;0.843992836;1.0;1.0;1.0;;1.0;1.0;1.0;1.0;0.6562473129288526;0.0;0.0;0.4984592594505766;0.0;0.0;0.3389912702835107;0.009615384615384616;1.0;0.0
1;1;1.0;1.0;0.262185982;0.262185982;0.7175333629999999;0.8720394159999999;0.8720394159999999;1.0;1.0;1.0;;1.0;1.0;1.0;1.0;0.6857921623085785;0.0;0.0;0.4517695573664088;0.0;0.0;0.31963381437372923;0.009615384615384616;1.0;0.0
1;1;0.999992282;1.0;0.8941475040000001;0.8941475040000001;0.8055844320000001;0.897920237;0.897920237;1.0;1.0;1.0;;1.0;1.0;0.0;0.0;0.6247048390864546;0.0;0.0;0.5156410698175504;0.0;0.0;0.3271496447606444;0.009615384615384616;1.0;0.0
1;1;1.0;0.596116505;0.544864656;0.544864656;0.717829457;0.891343322;0.891343322;1.0;1.0;1.0;;1.0;1.0;1.0;1.0;0.6664883758646962;0.0;0.0;0.5055560941673701;0.0;0.0;0.12524653348605033;0.009615384615384616;1.0;0.0
