"Case ID;Actual;Prefix Length;Prediction;Prediction Probability;SHAP Subset Stability;SHAP Weight Stability;SHAP Adjusted Weight Stability;LIME Subset Stability;LIME Weight Stability;LIME Adjusted Weight Stability;ACV Subset Stability;ACV Weight Stability;ACV Adjusted Weight Stability;LINDA Subset Stability;LINDA Weight Stability;LINDA Adjusted Weight Stability";MAPE Correctness;RMSE Correctness;R2 Correctness;Mode;"Case ID;Actual;Prefix Length;Prediction;Prediction Probability;SHAP Subset Stability;SHAP Weight Stability;SHAP Adjusted Weight Stability;LIME Subset Stability;LIME Weight Stability;LIME Adjusted Weight Stability;ACV Subset Stability;ACV Weight Stability;ACV Adjusted Weight Stability"
"Case33;1;1;1;0.8505073037194961;1.0;1.0;1.0;0.6714456391875746;0.9889515845814448;0.9889515845814448;;1.0;1.0;1.0;1.0;1.0";-0.1549480639817581;-0.1549480639817581;0.1549480639817581;baseline_0;
"Case36;0;1;0;0.5517074104705301;1.0;1.0;1.0;0.7944912992420199;0.9870292057807364;0.9870292057807364;;1.0;1.0;1.0;1.0;1.0";-0.1721629128812293;-0.1721629128812293;0.1721629128812293;baseline_0;
"Case42;1;1;1;0.9279809912411228;1.0;1.0;1.0;0.7568027210884354;0.9920268566682934;0.9920268566682934;;1.0;1.0;1.0;1.0;1.0";-0.1528254877628299;-0.1528254877628299;0.16653240624168786;baseline_0;
"Case50;0;1;0;0.9999999997636828;1.0;1.0;1.0;0.7848831524396206;0.9894540471997452;0.9894540471997452;;1.0;1.0;;1.0;1.0";-0.11214621116664925;-0.11214621116664925;0.11214621116664925;baseline_0;
"Case117;0;1;0;0.99999999065593;1.0;1.0;1.0;0.9053030303030304;0.9917690647323912;0.9917690647323912;;1.0;1.0;;1.0;1.0";-0.10468852230978905;-0.10468852230978905;0.10468852230978905;baseline_0;
"Case239;0;1;0;0.6341953451617331;1.0;1.0;1.0;0.8966942148760331;0.9897128875041998;0.9897128875041998;;1.0;1.0;1.0;1.0;1.0";-0.12525889862329148;-0.12525889862329148;0.12525889862329148;baseline_0;
"Case245;1;1;1;0.999999966606436;1.0;1.0;1.0;0.825455495818399;0.9901030269302052;0.9901030269302052;;1.0;1.0;1.0;1.0;1.0";0.00306067400677741;0.00306067400677741;-0.00306067400677741;baseline_0;
"Case256;1;1;1;0.9999955447254226;1.0;1.0;1.0;0.7878086419753086;0.9768805887274208;0.9768805887274208;;1.0;1.0;1.0;1.0;1.0";0.04591011010166115;0.04591011010166115;-0.04591011010166115;baseline_0;
"Case33;1;1;1;0.8505073037194961;1.0;1.0;1.0;0.6714456391875746;0.9889515845814448;0.9889515845814448;;1.0;1.0;1.0;1.0;1.0";-0.1549480639817581;-0.1549480639817581;0.1549480639817581;baseline_0;
"Case36;0;1;0;0.5517074104705301;1.0;1.0;1.0;0.7944912992420199;0.9870292057807364;0.9870292057807364;;1.0;1.0;1.0;1.0;1.0";-0.1721629128812293;-0.1721629128812293;0.1721629128812293;baseline_0;
"Case42;1;1;1;0.9279809912411228;1.0;1.0;1.0;0.7568027210884354;0.9920268566682934;0.9920268566682934;;1.0;1.0;1.0;1.0;1.0";-0.1528254877628299;-0.1528254877628299;0.16653240624168786;baseline_0;
"Case50;0;1;0;0.9999999997636828;1.0;1.0;1.0;0.7848831524396206;0.9894540471997452;0.9894540471997452;;1.0;1.0;;1.0;1.0";-0.11214621116664925;-0.11214621116664925;0.11214621116664925;baseline_0;
"Case117;0;1;0;0.99999999065593;1.0;1.0;1.0;0.9053030303030304;0.9917690647323912;0.9917690647323912;;1.0;1.0;;1.0;1.0";-0.10468852230978905;-0.10468852230978905;0.10468852230978905;baseline_0;
"Case239;0;1;0;0.6341953451617331;1.0;1.0;1.0;0.8966942148760331;0.9897128875041998;0.9897128875041998;;1.0;1.0;1.0;1.0;1.0";-0.12525889862329148;-0.12525889862329148;0.12525889862329148;baseline_0;
"Case245;1;1;1;0.999999966606436;1.0;1.0;1.0;0.825455495818399;0.9901030269302052;0.9901030269302052;;1.0;1.0;1.0;1.0;1.0";0.00306067400677741;0.00306067400677741;-0.00306067400677741;baseline_0;
"Case256;1;1;1;0.9999955447254226;1.0;1.0;1.0;0.7878086419753086;0.9768805887274208;0.9768805887274208;;1.0;1.0;1.0;1.0;1.0";0.04591011010166115;0.04591011010166115;-0.04591011010166115;baseline_0;
"Case33;1;1;1;0.8505073037194961;1.0;1.0;1.0;0.6714456391875746;0.9889515845814448;0.9889515845814448;;1.0;1.0;1.0;1.0;1.0";-0.1549480639817581;-0.1549480639817581;0.1549480639817581;baseline_0;
"Case36;0;1;0;0.5517074104705301;1.0;1.0;1.0;0.7944912992420199;0.9870292057807364;0.9870292057807364;;1.0;1.0;1.0;1.0;1.0";-0.1721629128812293;-0.1721629128812293;0.1721629128812293;baseline_0;
"Case42;1;1;1;0.9279809912411228;1.0;1.0;1.0;0.7568027210884354;0.9920268566682934;0.9920268566682934;;1.0;1.0;1.0;1.0;1.0";-0.1528254877628299;-0.1528254877628299;0.16653240624168786;baseline_0;
"Case50;0;1;0;0.9999999997636828;1.0;1.0;1.0;0.7848831524396206;0.9894540471997452;0.9894540471997452;;1.0;1.0;;1.0;1.0";-0.11214621116664925;-0.11214621116664925;0.11214621116664925;baseline_0;
"Case117;0;1;0;0.99999999065593;1.0;1.0;1.0;0.9053030303030304;0.9917690647323912;0.9917690647323912;;1.0;1.0;;1.0;1.0";-0.10468852230978905;-0.10468852230978905;0.10468852230978905;baseline_0;
"Case239;0;1;0;0.6341953451617331;1.0;1.0;1.0;0.8966942148760331;0.9897128875041998;0.9897128875041998;;1.0;1.0;1.0;1.0;1.0";-0.12525889862329148;-0.12525889862329148;0.12525889862329148;baseline_0;
"Case245;1;1;1;0.999999966606436;1.0;1.0;1.0;0.825455495818399;0.9901030269302052;0.9901030269302052;;1.0;1.0;1.0;1.0;1.0";0.00306067400677741;0.00306067400677741;-0.00306067400677741;baseline_0;
"Case256;1;1;1;0.9999955447254226;1.0;1.0;1.0;0.7878086419753086;0.9768805887274208;0.9768805887274208;;1.0;1.0;1.0;1.0;1.0";0.04591011010166115;0.04591011010166115;-0.04591011010166115;baseline_0;
"Case33;1;1;1;0.8505073037194961;1.0;1.0;1.0;0.6714456391875746;0.9889515845814448;0.9889515845814448;;1.0;1.0;1.0;1.0;1.0";-0.1549480639817581;-0.1549480639817581;0.1549480639817581;baseline_0;
"Case36;0;1;0;0.5517074104705301;1.0;1.0;1.0;0.7944912992420199;0.9870292057807364;0.9870292057807364;;1.0;1.0;1.0;1.0;1.0";-0.1721629128812293;-0.1721629128812293;0.1721629128812293;baseline_0;
"Case42;1;1;1;0.9279809912411228;1.0;1.0;1.0;0.7568027210884354;0.9920268566682934;0.9920268566682934;;1.0;1.0;1.0;1.0;1.0";-0.1528254877628299;-0.1528254877628299;0.16653240624168786;baseline_0;
"Case50;0;1;0;0.9999999997636828;1.0;1.0;1.0;0.7848831524396206;0.9894540471997452;0.9894540471997452;;1.0;1.0;;1.0;1.0";-0.11214621116664925;-0.11214621116664925;0.11214621116664925;baseline_0;
"Case124_2;0;2;1;0.999999999998204;1.0;1.0;1.0;0.7649290663147477;0.9767801329215768;0.9767801329215768;;1.0;1.0;1.0;1.0;1.0";0.11014448070032287;0.11014448070032287;-0.11014448070032287;baseline_0;
"Case136_2;0;2;1;0.9999999975023616;1.0;1.0;1.0;0.763301547033908;0.8207962972436469;0.8207962972436469;;1.0;1.0;1.0;1.0;1.0";0.09027874269826063;0.09027874269826063;-0.09027874269826063;baseline_0;
"Case155_2;0;2;0;0.9999999995929508;1.0;1.0;1.0;0.7307256235827664;0.9660128374981372;0.9660128374981372;;1.0;1.0;;1.0;1.0";0.07180762571593141;0.07180762571593141;-0.07180762571593141;baseline_0;
"Case244_2;1;2;1;0.9999999997418936;1.0;1.0;1.0;0.7755728797543113;0.9808057727853337;0.9808057727853337;;1.0;1.0;1.0;1.0;1.0";0.1295883708313319;0.1295883708313319;-0.1337391677142661;baseline_0;
"Case264_2;1;2;1;0.9936345375665572;1.0;1.0;1.0;0.7257252402069476;0.981987887899251;0.981987887899251;;1.0;1.0;1.0;1.0;1.0";0.13052318324490325;0.13052318324490325;-0.13180965763002062;baseline_0;
"Case267_2;1;2;1;1.0;1.0;1.0;1.0;0.7664240755310778;0.9854741751151954;0.9854741751151954;;1.0;1.0;;1.0;1.0";0.16679596534681335;0.16679596534681335;-0.16692579950918537;baseline_0;
"Case273_2;0;2;0;0.9903609856383896;1.0;1.0;1.0;0.8177982355197545;0.98568210599003;0.98568210599003;;1.0;1.0;1.0;1.0;1.0";0.1698187246908416;0.1698187246908416;-0.1698187246908416;baseline_0;
"Case91_2;1;2;1;0.9999920866287728;1.0;1.0;1.0;0.7343269341492704;0.9670905012725244;0.9670905012725244;;1.0;1.0;1.0;1.0;1.0";0.0849500150129771;0.0849500150129771;-0.0849500150129771;baseline_0;
"Case124_2;0;2;1;0.999999999998204;1.0;1.0;1.0;0.7649290663147477;0.9767801329215768;0.9767801329215768;;1.0;1.0;1.0;1.0;1.0";0.11014448070032287;0.11014448070032287;-0.11014448070032287;baseline_0;
"Case136_2;0;2;1;0.9999999975023616;1.0;1.0;1.0;0.763301547033908;0.8207962972436469;0.8207962972436469;;1.0;1.0;1.0;1.0;1.0";0.09027874269826063;0.09027874269826063;-0.09027874269826063;baseline_0;
"Case155_2;0;2;0;0.9999999995929508;1.0;1.0;1.0;0.7307256235827664;0.9660128374981372;0.9660128374981372;;1.0;1.0;;1.0;1.0";0.07180762571593141;0.07180762571593141;-0.07180762571593141;baseline_0;
"Case244_2;1;2;1;0.9999999997418936;1.0;1.0;1.0;0.7755728797543113;0.9808057727853337;0.9808057727853337;;1.0;1.0;1.0;1.0;1.0";0.1295883708313319;0.1295883708313319;-0.1337391677142661;baseline_0;
"Case264_2;1;2;1;0.9936345375665572;1.0;1.0;1.0;0.7257252402069476;0.981987887899251;0.981987887899251;;1.0;1.0;1.0;1.0;1.0";0.13052318324490325;0.13052318324490325;-0.13180965763002062;baseline_0;
"Case267_2;1;2;1;1.0;1.0;1.0;1.0;0.7664240755310778;0.9854741751151954;0.9854741751151954;;1.0;1.0;;1.0;1.0";0.16679596534681335;0.16679596534681335;-0.16692579950918537;baseline_0;
"Case273_2;0;2;0;0.9903609856383896;1.0;1.0;1.0;0.8177982355197545;0.98568210599003;0.98568210599003;;1.0;1.0;1.0;1.0;1.0";0.1698187246908416;0.1698187246908416;-0.1698187246908416;baseline_0;
"Case91_2;1;2;1;0.9999920866287728;1.0;1.0;1.0;0.7343269341492704;0.9670905012725244;0.9670905012725244;;1.0;1.0;1.0;1.0;1.0";0.0849500150129771;0.0849500150129771;-0.0849500150129771;baseline_0;
"Case124_2;0;2;1;0.999999999998204;1.0;1.0;1.0;0.7649290663147477;0.9767801329215768;0.9767801329215768;;1.0;1.0;1.0;1.0;1.0";0.11014448070032287;0.11014448070032287;-0.11014448070032287;baseline_0;
"Case136_2;0;2;1;0.9999999975023616;1.0;1.0;1.0;0.763301547033908;0.8207962972436469;0.8207962972436469;;1.0;1.0;1.0;1.0;1.0";0.09027874269826063;0.09027874269826063;-0.09027874269826063;baseline_0;
"Case155_2;0;2;0;0.9999999995929508;1.0;1.0;1.0;0.7307256235827664;0.9660128374981372;0.9660128374981372;;1.0;1.0;;1.0;1.0";0.07180762571593141;0.07180762571593141;-0.07180762571593141;baseline_0;
"Case244_2;1;2;1;0.9999999997418936;1.0;1.0;1.0;0.7755728797543113;0.9808057727853337;0.9808057727853337;;1.0;1.0;1.0;1.0;1.0";0.1295883708313319;0.1295883708313319;-0.1337391677142661;baseline_0;
"Case264_2;1;2;1;0.9936345375665572;1.0;1.0;1.0;0.7257252402069476;0.981987887899251;0.981987887899251;;1.0;1.0;1.0;1.0;1.0";0.13052318324490325;0.13052318324490325;-0.13180965763002062;baseline_0;
"Case267_2;1;2;1;1.0;1.0;1.0;1.0;0.7664240755310778;0.9854741751151954;0.9854741751151954;;1.0;1.0;;1.0;1.0";0.16679596534681335;0.16679596534681335;-0.16692579950918537;baseline_0;
"Case273_2;0;2;0;0.9903609856383896;1.0;1.0;1.0;0.8177982355197545;0.98568210599003;0.98568210599003;;1.0;1.0;1.0;1.0;1.0";0.1698187246908416;0.1698187246908416;-0.1698187246908416;baseline_0;
"Case91_2;1;2;1;0.9999920866287728;1.0;1.0;1.0;0.7343269341492704;0.9670905012725244;0.9670905012725244;;1.0;1.0;1.0;1.0;1.0";0.0849500150129771;0.0849500150129771;-0.0849500150129771;baseline_0;
"Case124_2;0;2;1;0.999999999998204;1.0;1.0;1.0;0.7649290663147477;0.9767801329215768;0.9767801329215768;;1.0;1.0;1.0;1.0;1.0";0.11014448070032287;0.11014448070032287;-0.11014448070032287;baseline_0;
"Case136_2;0;2;1;0.9999999975023616;1.0;1.0;1.0;0.763301547033908;0.8207962972436469;0.8207962972436469;;1.0;1.0;1.0;1.0;1.0";0.09027874269826063;0.09027874269826063;-0.09027874269826063;baseline_0;
"Case155_2;0;2;0;0.9999999995929508;1.0;1.0;1.0;0.7307256235827664;0.9660128374981372;0.9660128374981372;;1.0;1.0;;1.0;1.0";0.07180762571593141;0.07180762571593141;-0.07180762571593141;baseline_0;
"Case244_2;1;2;1;0.9999999997418936;1.0;1.0;1.0;0.7755728797543113;0.9808057727853337;0.9808057727853337;;1.0;1.0;1.0;1.0;1.0";0.1295883708313319;0.1295883708313319;-0.1337391677142661;baseline_0;
"Case264_2;1;2;1;0.9936345375665572;1.0;1.0;1.0;0.7257252402069476;0.981987887899251;0.981987887899251;;1.0;1.0;1.0;1.0;1.0";0.13052318324490325;0.13052318324490325;-0.13180965763002062;baseline_0;
"Case267_2;1;2;1;1.0;1.0;1.0;1.0;0.7664240755310778;0.9854741751151954;0.9854741751151954;;1.0;1.0;;1.0;1.0";0.16679596534681335;0.16679596534681335;-0.16692579950918537;baseline_0;
"Case273_2;0;2;0;0.9903609856383896;1.0;1.0;1.0;0.8177982355197545;0.98568210599003;0.98568210599003;;1.0;1.0;1.0;1.0;1.0";0.1698187246908416;0.1698187246908416;-0.1698187246908416;baseline_0;
"Case91_2;1;2;1;0.9999920866287728;1.0;1.0;1.0;0.7343269341492704;0.9670905012725244;0.9670905012725244;;1.0;1.0;1.0;1.0;1.0";0.0849500150129771;0.0849500150129771;-0.0849500150129771;baseline_0;
"Case124_2;0;2;1;0.999999999998204;1.0;1.0;1.0;0.7649290663147477;0.9767801329215768;0.9767801329215768;;1.0;1.0;1.0;1.0;1.0";0.11014448070032287;0.11014448070032287;-0.11014448070032287;baseline_0;
"Case136_2;0;2;1;0.9999999975023616;1.0;1.0;1.0;0.763301547033908;0.8207962972436469;0.8207962972436469;;1.0;1.0;1.0;1.0;1.0";0.09027874269826063;0.09027874269826063;-0.09027874269826063;baseline_0;
"Case155_2;0;2;0;0.9999999995929508;1.0;1.0;1.0;0.7307256235827664;0.9660128374981372;0.9660128374981372;;1.0;1.0;;1.0;1.0";0.07180762571593141;0.07180762571593141;-0.07180762571593141;baseline_0;
"Case244_2;1;2;1;0.9999999997418936;1.0;1.0;1.0;0.7755728797543113;0.9808057727853337;0.9808057727853337;;1.0;1.0;1.0;1.0;1.0";0.1295883708313319;0.1295883708313319;-0.1337391677142661;baseline_0;
"Case264_2;1;2;1;0.9936345375665572;1.0;1.0;1.0;0.7257252402069476;0.981987887899251;0.981987887899251;;1.0;1.0;1.0;1.0;1.0";0.13052318324490325;0.13052318324490325;-0.13180965763002062;baseline_0;
"Case267_2;1;2;1;1.0;1.0;1.0;1.0;0.7664240755310778;0.9854741751151954;0.9854741751151954;;1.0;1.0;;1.0;1.0";0.16679596534681335;0.16679596534681335;-0.16692579950918537;baseline_0;
"Case273_2;0;2;0;0.9903609856383896;1.0;1.0;1.0;0.8177982355197545;0.98568210599003;0.98568210599003;;1.0;1.0;1.0;1.0;1.0";0.1698187246908416;0.1698187246908416;-0.1698187246908416;baseline_0;
"Case91_2;1;2;1;0.9999920866287728;1.0;1.0;1.0;0.7343269341492704;0.9670905012725244;0.9670905012725244;;1.0;1.0;1.0;1.0;1.0";0.0849500150129771;0.0849500150129771;-0.0849500150129771;baseline_0;
"Case116_3;1;3;1;0.9149227895219412;1.0;1.0;1.0;0.8536333468779629;0.9558173131293879;0.9558173131293879;;1.0;1.0;;1.0;1.0";-0.011629464628999202;-0.011629464628999202;0.011629464628999202;baseline_0;
"Case13_3;0;3;0;0.9819516289562308;1.0;1.0;1.0;0.6219550325459765;0.9565121204271364;0.9565121204271364;;1.0;1.0;;1.0;1.0";0.07093615099050954;0.07093615099050954;-0.07093615099050954;baseline_0;
"Case174_3;1;3;1;0.7615256606485784;1.0;1.0;1.0;0.6435041407867494;0.9809942369231598;0.9809942369231598;;1.0;1.0;;1.0;1.0";-0.00029015109201657296;-0.00029013392077276346;0.00029013392077276346;baseline_0;
"Case251_3;0;3;0;0.7897049349685918;1.0;1.0;1.0;0.8197538895213313;0.9823033545600872;0.9823033545600872;;1.0;1.0;1.0;1.0;1.0";0.024067127038051143;0.02406859182165848;;baseline_0;
"Case42_3;1;3;1;0.8336068377391909;1.0;1.0;1.0;0.6534178187403994;0.9800227962858192;0.9800227962858192;;1.0;1.0;;1.0;1.0";0.01740571106682983;0.01740571106682983;-0.01740571106682983;baseline_0;
"Case54_3;1;3;0;0.9867766665105806;1.0;1.0;1.0;0.7294619422572178;0.9788239928490474;0.9788239928490474;;1.0;1.0;;1.0;1.0";0.06292801772250493;0.06292801772250493;-0.045260118168921;baseline_0;
"Case66_3;0;3;0;0.9999200239170152;1.0;1.0;1.0;0.7886750481638166;0.9676838078874114;0.9676838078874114;;1.0;1.0;;1.0;1.0";-0.01157373077462385;-0.01157373077462385;0.01157373077462385;baseline_0;
"Case72_3;0;3;0;0.9694987105599324;1.0;1.0;1.0;0.8472182949243603;0.8848376486910143;0.8848376486910143;;1.0;1.0;;1.0;1.0";-0.033170710917766154;-0.033170710917766154;;baseline_0;
"Case116_3;1;3;1;0.9149227895219412;1.0;1.0;1.0;0.8536333468779629;0.9558173131293879;0.9558173131293879;;1.0;1.0;;1.0;1.0";-0.011629464628999202;-0.011629464628999202;0.011629464628999202;baseline_0;
"Case13_3;0;3;0;0.9819516289562308;1.0;1.0;1.0;0.6219550325459765;0.9565121204271364;0.9565121204271364;;1.0;1.0;;1.0;1.0";0.07093615099050954;0.07093615099050954;-0.07093615099050954;baseline_0;
"Case174_3;1;3;1;0.7615256606485784;1.0;1.0;1.0;0.6435041407867494;0.9809942369231598;0.9809942369231598;;1.0;1.0;;1.0;1.0";-0.00029015109201657296;-0.00029013392077276346;0.00029013392077276346;baseline_0;
"Case251_3;0;3;0;0.7897049349685918;1.0;1.0;1.0;0.8197538895213313;0.9823033545600872;0.9823033545600872;;1.0;1.0;1.0;1.0;1.0";0.024067127038051143;0.02406859182165848;;baseline_0;
"Case42_3;1;3;1;0.8336068377391909;1.0;1.0;1.0;0.6534178187403994;0.9800227962858192;0.9800227962858192;;1.0;1.0;;1.0;1.0";0.01740571106682983;0.01740571106682983;-0.01740571106682983;baseline_0;
"Case54_3;1;3;0;0.9867766665105806;1.0;1.0;1.0;0.7294619422572178;0.9788239928490474;0.9788239928490474;;1.0;1.0;;1.0;1.0";0.06292801772250493;0.06292801772250493;-0.045260118168921;baseline_0;
"Case66_3;0;3;0;0.9999200239170152;1.0;1.0;1.0;0.7886750481638166;0.9676838078874114;0.9676838078874114;;1.0;1.0;;1.0;1.0";-0.01157373077462385;-0.01157373077462385;0.01157373077462385;baseline_0;
"Case72_3;0;3;0;0.9694987105599324;1.0;1.0;1.0;0.8472182949243603;0.8848376486910143;0.8848376486910143;;1.0;1.0;;1.0;1.0";-0.033170710917766154;-0.033170710917766154;;baseline_0;
"Case116_3;1;3;1;0.9149227895219412;1.0;1.0;1.0;0.8536333468779629;0.9558173131293879;0.9558173131293879;;1.0;1.0;;1.0;1.0";-0.011629464628999202;-0.011629464628999202;0.011629464628999202;baseline_0;
"Case13_3;0;3;0;0.9819516289562308;1.0;1.0;1.0;0.6219550325459765;0.9565121204271364;0.9565121204271364;;1.0;1.0;;1.0;1.0";0.07093615099050954;0.07093615099050954;-0.07093615099050954;baseline_0;
"Case174_3;1;3;1;0.7615256606485784;1.0;1.0;1.0;0.6435041407867494;0.9809942369231598;0.9809942369231598;;1.0;1.0;;1.0;1.0";-0.00029015109201657296;-0.00029013392077276346;0.00029013392077276346;baseline_0;
"Case251_3;0;3;0;0.7897049349685918;1.0;1.0;1.0;0.8197538895213313;0.9823033545600872;0.9823033545600872;;1.0;1.0;1.0;1.0;1.0";0.024067127038051143;0.02406859182165848;;baseline_0;
"Case42_3;1;3;1;0.8336068377391909;1.0;1.0;1.0;0.6534178187403994;0.9800227962858192;0.9800227962858192;;1.0;1.0;;1.0;1.0";0.01740571106682983;0.01740571106682983;-0.01740571106682983;baseline_0;
"Case54_3;1;3;0;0.9867766665105806;1.0;1.0;1.0;0.7294619422572178;0.9788239928490474;0.9788239928490474;;1.0;1.0;;1.0;1.0";0.06292801772250493;0.06292801772250493;-0.045260118168921;baseline_0;
"Case66_3;0;3;0;0.9999200239170152;1.0;1.0;1.0;0.7886750481638166;0.9676838078874114;0.9676838078874114;;1.0;1.0;;1.0;1.0";-0.01157373077462385;-0.01157373077462385;0.01157373077462385;baseline_0;
"Case72_3;0;3;0;0.9694987105599324;1.0;1.0;1.0;0.8472182949243603;0.8848376486910143;0.8848376486910143;;1.0;1.0;;1.0;1.0";-0.033170710917766154;-0.033170710917766154;;baseline_0;
"Case116_3;1;3;1;0.9149227895219412;1.0;1.0;1.0;0.8536333468779629;0.9558173131293879;0.9558173131293879;;1.0;1.0;;1.0;1.0";-0.011629464628999202;-0.011629464628999202;0.011629464628999202;baseline_0;
"Case13_3;0;3;0;0.9819516289562308;1.0;1.0;1.0;0.6219550325459765;0.9565121204271364;0.9565121204271364;;1.0;1.0;;1.0;1.0";0.07093615099050954;0.07093615099050954;-0.07093615099050954;baseline_0;
"Case174_3;1;3;1;0.7615256606485784;1.0;1.0;1.0;0.6435041407867494;0.9809942369231598;0.9809942369231598;;1.0;1.0;;1.0;1.0";-0.00029015109201657296;-0.00029013392077276346;0.00029013392077276346;baseline_0;
"Case251_3;0;3;0;0.7897049349685918;1.0;1.0;1.0;0.8197538895213313;0.9823033545600872;0.9823033545600872;;1.0;1.0;1.0;1.0;1.0";0.024067127038051143;0.02406859182165848;;baseline_0;
"Case42_3;1;3;1;0.8336068377391909;1.0;1.0;1.0;0.6534178187403994;0.9800227962858192;0.9800227962858192;;1.0;1.0;;1.0;1.0";0.01740571106682983;0.01740571106682983;-0.01740571106682983;baseline_0;
"Case54_3;1;3;0;0.9867766665105806;1.0;1.0;1.0;0.7294619422572178;0.9788239928490474;0.9788239928490474;;1.0;1.0;;1.0;1.0";0.06292801772250493;0.06292801772250493;-0.045260118168921;baseline_0;
"Case66_3;0;3;0;0.9999200239170152;1.0;1.0;1.0;0.7886750481638166;0.9676838078874114;0.9676838078874114;;1.0;1.0;;1.0;1.0";-0.01157373077462385;-0.01157373077462385;0.01157373077462385;baseline_0;
"Case72_3;0;3;0;0.9694987105599324;1.0;1.0;1.0;0.8472182949243603;0.8848376486910143;0.8848376486910143;;1.0;1.0;;1.0;1.0";-0.033170710917766154;-0.033170710917766154;;baseline_0;
"Case116_3;1;3;1;0.9149227895219412;1.0;1.0;1.0;0.8536333468779629;0.9558173131293879;0.9558173131293879;;1.0;1.0;;1.0;1.0";-0.011629464628999202;-0.011629464628999202;0.011629464628999202;baseline_0;
"Case13_3;0;3;0;0.9819516289562308;1.0;1.0;1.0;0.6219550325459765;0.9565121204271364;0.9565121204271364;;1.0;1.0;;1.0;1.0";0.07093615099050954;0.07093615099050954;-0.07093615099050954;baseline_0;
"Case174_3;1;3;1;0.7615256606485784;1.0;1.0;1.0;0.6435041407867494;0.9809942369231598;0.9809942369231598;;1.0;1.0;;1.0;1.0";-0.00029015109201657296;-0.00029013392077276346;0.00029013392077276346;baseline_0;
"Case251_3;0;3;0;0.7897049349685918;1.0;1.0;1.0;0.8197538895213313;0.9823033545600872;0.9823033545600872;;1.0;1.0;1.0;1.0;1.0";0.024067127038051143;0.02406859182165848;;baseline_0;
