Case ID;Actual;Prefix Length;Prediction;Prediction Probability;SHAP Subset Stability;SHAP Weight Stability;SHAP Adjusted Weight Stability;LIME Subset Stability;LIME Weight Stability;LIME Adjusted Weight Stability;ACV Subset Stability;ACV Weight Stability;ACV Adjusted Weight Stability;LINDA Subset Stability;LINDA Weight Stability;LINDA Adjusted Weight Stability;MAPE Correctness;RMSE Correctness;R2 Correctness;Mode
Case45;1;1;1;0.9632014525681228;1.0;1.0;1.0;0.7628294407542319;0.9874035483030674;0.9874035483030674;;1.0;1.0;;1.0;1.0;-0.08727447737669941;-0.08727447737669941;0.08727447737669941;baseline_0
Case109;1;1;1;0.9999999999897926;1.0;1.0;1.0;0.6803353331904863;0.9852617237166884;0.9852617237166884;;1.0;1.0;;1.0;1.0;-0.08277492865566284;-0.08277492865566284;0.08277492865566284;baseline_0
Case12;0;1;0;0.7571621434937789;1.0;1.0;1.0;0.6445060018467221;0.9744771370261524;0.9744771370261524;;1.0;1.0;;1.0;1.0;0.008244242025342506;0.008244242025342506;-0.008244242025342506;baseline_0
Case215;0;1;1;0.6903795138044146;1.0;1.0;1.0;0.7689075630252101;0.9646498073255227;0.9646498073255227;;1.0;1.0;;1.0;1.0;0.0076230822786481885;0.007625177971410432;-0.007625177971410432;baseline_0
Case34;0;1;0;0.6816175808711129;1.0;1.0;1.0;0.7711511789181692;0.9879707394001018;0.9879707394001018;;1.0;1.0;;1.0;1.0;-0.0056952807326598725;-0.0056952807326598725;0.0056952807326598725;baseline_0
Case38;1;1;1;0.9748103209214118;1.0;1.0;1.0;0.8295856940509915;0.9844225262359996;0.9844225262359996;;1.0;1.0;;1.0;1.0;-0.11216680091956376;-0.11216680091956376;0.16833383090347875;baseline_0
Case39;0;1;0;0.7877059592977612;1.0;1.0;1.0;0.8347993992705428;0.9840883721776704;0.9840883721776704;;1.0;1.0;;1.0;1.0;-0.016481769188978177;-0.016485751735656813;0.016481769188978177;baseline_0
Case44;1;1;1;0.9999999999999998;1.0;1.0;1.0;0.68135733498862;0.9884096977861676;0.9884096977861676;;1.0;1.0;;1.0;1.0;0.13668117947366426;0.13668117947366426;-0.13668117947366426;baseline_0
Case45;1;1;1;0.9632014525681228;1.0;1.0;1.0;0.7628294407542319;0.9874035483030674;0.9874035483030674;;1.0;1.0;;1.0;1.0;-0.08727447737669941;-0.08727447737669941;0.08727447737669941;baseline_0
Case109;1;1;1;0.9999999999897926;1.0;1.0;1.0;0.6803353331904863;0.9852617237166884;0.9852617237166884;;1.0;1.0;;1.0;1.0;-0.08277492865566284;-0.08277492865566284;0.08277492865566284;baseline_0
Case12;0;1;0;0.7571621434937789;1.0;1.0;1.0;0.6445060018467221;0.9744771370261524;0.9744771370261524;;1.0;1.0;;1.0;1.0;0.008244242025342506;0.008244242025342506;-0.008244242025342506;baseline_0
Case215;0;1;1;0.6903795138044146;1.0;1.0;1.0;0.7689075630252101;0.9646498073255227;0.9646498073255227;;1.0;1.0;;1.0;1.0;0.0076230822786481885;0.007625177971410432;-0.007625177971410432;baseline_0
Case34;0;1;0;0.6816175808711129;1.0;1.0;1.0;0.7711511789181692;0.9879707394001018;0.9879707394001018;;1.0;1.0;;1.0;1.0;-0.0056952807326598725;-0.0056952807326598725;0.0056952807326598725;baseline_0
Case38;1;1;1;0.9748103209214118;1.0;1.0;1.0;0.8295856940509915;0.9844225262359996;0.9844225262359996;;1.0;1.0;;1.0;1.0;-0.11216680091956376;-0.11216680091956376;0.16833383090347875;baseline_0
Case39;0;1;0;0.7877059592977612;1.0;1.0;1.0;0.8347993992705428;0.9840883721776704;0.9840883721776704;;1.0;1.0;;1.0;1.0;-0.016481769188978177;-0.016485751735656813;0.016481769188978177;baseline_0
Case44;1;1;1;0.9999999999999998;1.0;1.0;1.0;0.68135733498862;0.9884096977861676;0.9884096977861676;;1.0;1.0;;1.0;1.0;0.13668117947366426;0.13668117947366426;-0.13668117947366426;baseline_0
Case45;1;1;1;0.9632014525681228;1.0;1.0;1.0;0.7628294407542319;0.9874035483030674;0.9874035483030674;;1.0;1.0;;1.0;1.0;-0.08727447737669941;-0.08727447737669941;0.08727447737669941;baseline_0
Case174_2;1;2;1;0.9999623524570921;1.0;1.0;1.0;0.8129838774044218;0.9072342158529348;0.9072342158529348;;1.0;1.0;;1.0;1.0;-0.09543479333859355;-0.09543479333859355;0.09543479333859355;baseline_0
Case211_2;0;2;0;0.9999876734141341;1.0;1.0;1.0;0.8470750551876379;0.9828203054597672;0.9828203054597672;;1.0;1.0;;1.0;1.0;-0.14008724402735195;-0.14008724402735195;0.20360476249792628;baseline_0
Case241_2;1;2;1;0.7637722127870863;1.0;1.0;1.0;0.8359060402684564;0.9812069653085259;0.9812069653085259;;1.0;1.0;;1.0;1.0;-0.12087380910314334;-0.12047634151914632;0.12046414694028831;baseline_0
Case267_2;1;2;1;1.0;1.0;1.0;1.0;0.8344902706494849;0.9648049207990572;0.9648049207990572;;1.0;1.0;;1.0;1.0;;;;baseline_0
Case26_2;1;2;1;0.9999997110357879;1.0;1.0;1.0;0.8607821254498247;0.9574308691509388;0.9574308691509388;;1.0;1.0;;1.0;1.0;-0.09650464160594324;-0.09650464160594324;0.09650464160594324;baseline_0
Case3_2;0;2;0;0.8027255642058327;1.0;1.0;1.0;0.8134778628495339;0.9633552738501732;0.9633552738501732;;1.0;1.0;;1.0;1.0;-0.13831423383682825;-0.13831423383682825;0.13831423383682825;baseline_0
Case46_2;0;2;0;0.9999999282783116;1.0;1.0;1.0;0.8389126997336884;0.8684348107196449;0.8684348107196449;;1.0;1.0;;1.0;1.0;-0.11143726762368313;-0.11143726762368313;0.11143726762368313;baseline_0
Case58_2;0;2;0;0.9998925583100948;1.0;1.0;1.0;0.7939171420479831;0.961705604084616;0.961705604084616;;1.0;1.0;;1.0;1.0;-0.16676306250708173;-0.16676306250708173;0.16676306250708173;baseline_0
Case174_2;1;2;1;0.9999623524570921;1.0;1.0;1.0;0.8129838774044218;0.9072342158529348;0.9072342158529348;;1.0;1.0;;1.0;1.0;-0.09543479333859355;-0.09543479333859355;0.09543479333859355;baseline_0
Case211_2;0;2;0;0.9999876734141341;1.0;1.0;1.0;0.8470750551876379;0.9828203054597672;0.9828203054597672;;1.0;1.0;;1.0;1.0;-0.14008724402735195;-0.14008724402735195;0.20360476249792628;baseline_0
Case241_2;1;2;1;0.7637722127870863;1.0;1.0;1.0;0.8359060402684564;0.9812069653085259;0.9812069653085259;;1.0;1.0;;1.0;1.0;-0.12087380910314334;-0.12047634151914632;0.12046414694028831;baseline_0
Case267_2;1;2;1;1.0;1.0;1.0;1.0;0.8344902706494849;0.9648049207990572;0.9648049207990572;;1.0;1.0;;1.0;1.0;;;;baseline_0
Case26_2;1;2;1;0.9999997110357879;1.0;1.0;1.0;0.8607821254498247;0.9574308691509388;0.9574308691509388;;1.0;1.0;;1.0;1.0;-0.09650464160594324;-0.09650464160594324;0.09650464160594324;baseline_0
Case3_2;0;2;0;0.8027255642058327;1.0;1.0;1.0;0.8134778628495339;0.9633552738501732;0.9633552738501732;;1.0;1.0;;1.0;1.0;-0.13831423383682825;-0.13831423383682825;0.13831423383682825;baseline_0
Case46_2;0;2;0;0.9999999282783116;1.0;1.0;1.0;0.8389126997336884;0.8684348107196449;0.8684348107196449;;1.0;1.0;;1.0;1.0;-0.11143726762368313;-0.11143726762368313;0.11143726762368313;baseline_0
Case58_2;0;2;0;0.9998925583100948;1.0;1.0;1.0;0.7939171420479831;0.961705604084616;0.961705604084616;;1.0;1.0;;1.0;1.0;-0.16676306250708173;-0.16676306250708173;0.16676306250708173;baseline_0
Case174_2;1;2;1;0.9999623524570921;1.0;1.0;1.0;0.8129838774044218;0.9072342158529348;0.9072342158529348;;1.0;1.0;;1.0;1.0;-0.09543479333859355;-0.09543479333859355;0.09543479333859355;baseline_0
Case211_2;0;2;0;0.9999876734141341;1.0;1.0;1.0;0.8470750551876379;0.9828203054597672;0.9828203054597672;;1.0;1.0;;1.0;1.0;-0.14008724402735195;-0.14008724402735195;0.20360476249792628;baseline_0
Case241_2;1;2;1;0.7637722127870863;1.0;1.0;1.0;0.8359060402684564;0.9812069653085259;0.9812069653085259;;1.0;1.0;;1.0;1.0;-0.12087380910314334;-0.12047634151914632;0.12046414694028831;baseline_0
Case267_2;1;2;1;1.0;1.0;1.0;1.0;0.8344902706494849;0.9648049207990572;0.9648049207990572;;1.0;1.0;;1.0;1.0;;;;baseline_0
Case26_2;1;2;1;0.9999997110357879;1.0;1.0;1.0;0.8607821254498247;0.9574308691509388;0.9574308691509388;;1.0;1.0;;1.0;1.0;-0.09650464160594324;-0.09650464160594324;0.09650464160594324;baseline_0
Case3_2;0;2;0;0.8027255642058327;1.0;1.0;1.0;0.8134778628495339;0.9633552738501732;0.9633552738501732;;1.0;1.0;;1.0;1.0;-0.13831423383682825;-0.13831423383682825;0.13831423383682825;baseline_0
Case46_2;0;2;0;0.9999999282783116;1.0;1.0;1.0;0.8389126997336884;0.8684348107196449;0.8684348107196449;;1.0;1.0;;1.0;1.0;-0.11143726762368313;-0.11143726762368313;0.11143726762368313;baseline_0
Case58_2;0;2;0;0.9998925583100948;1.0;1.0;1.0;0.7939171420479831;0.961705604084616;0.961705604084616;;1.0;1.0;;1.0;1.0;-0.16676306250708173;-0.16676306250708173;0.16676306250708173;baseline_0
Case174_2;1;2;1;0.9999623524570921;1.0;1.0;1.0;0.8129838774044218;0.9072342158529348;0.9072342158529348;;1.0;1.0;;1.0;1.0;-0.09543479333859355;-0.09543479333859355;0.09543479333859355;baseline_0
Case211_2;0;2;0;0.9999876734141341;1.0;1.0;1.0;0.8470750551876379;0.9828203054597672;0.9828203054597672;;1.0;1.0;;1.0;1.0;-0.14008724402735195;-0.14008724402735195;0.20360476249792628;baseline_0
Case241_2;1;2;1;0.7637722127870863;1.0;1.0;1.0;0.8359060402684564;0.9812069653085259;0.9812069653085259;;1.0;1.0;;1.0;1.0;-0.12087380910314334;-0.12047634151914632;0.12046414694028831;baseline_0
Case267_2;1;2;1;1.0;1.0;1.0;1.0;0.8344902706494849;0.9648049207990572;0.9648049207990572;;1.0;1.0;;1.0;1.0;;;;baseline_0
Case26_2;1;2;1;0.9999997110357879;1.0;1.0;1.0;0.8607821254498247;0.9574308691509388;0.9574308691509388;;1.0;1.0;;1.0;1.0;-0.09650464160594324;-0.09650464160594324;0.09650464160594324;baseline_0
Case3_2;0;2;0;0.8027255642058327;1.0;1.0;1.0;0.8134778628495339;0.9633552738501732;0.9633552738501732;;1.0;1.0;;1.0;1.0;-0.13831423383682825;-0.13831423383682825;0.13831423383682825;baseline_0
Case46_2;0;2;0;0.9999999282783116;1.0;1.0;1.0;0.8389126997336884;0.8684348107196449;0.8684348107196449;;1.0;1.0;;1.0;1.0;-0.11143726762368313;-0.11143726762368313;0.11143726762368313;baseline_0
Case58_2;0;2;0;0.9998925583100948;1.0;1.0;1.0;0.7939171420479831;0.961705604084616;0.961705604084616;;1.0;1.0;;1.0;1.0;-0.16676306250708173;-0.16676306250708173;0.16676306250708173;baseline_0
Case174_2;1;2;1;0.9999623524570921;1.0;1.0;1.0;0.8129838774044218;0.9072342158529348;0.9072342158529348;;1.0;1.0;;1.0;1.0;-0.09543479333859355;-0.09543479333859355;0.09543479333859355;baseline_0
Case211_2;0;2;0;0.9999876734141341;1.0;1.0;1.0;0.8470750551876379;0.9828203054597672;0.9828203054597672;;1.0;1.0;;1.0;1.0;-0.14008724402735195;-0.14008724402735195;0.20360476249792628;baseline_0
Case241_2;1;2;1;0.7637722127870863;1.0;1.0;1.0;0.8359060402684564;0.9812069653085259;0.9812069653085259;;1.0;1.0;;1.0;1.0;-0.12087380910314334;-0.12047634151914632;0.12046414694028831;baseline_0
Case267_2;1;2;1;1.0;1.0;1.0;1.0;0.8344902706494849;0.9648049207990572;0.9648049207990572;;1.0;1.0;;1.0;1.0;;;;baseline_0
Case26_2;1;2;1;0.9999997110357879;1.0;1.0;1.0;0.8607821254498247;0.9574308691509388;0.9574308691509388;;1.0;1.0;;1.0;1.0;-0.09650464160594324;-0.09650464160594324;0.09650464160594324;baseline_0
Case3_2;0;2;0;0.8027255642058327;1.0;1.0;1.0;0.8134778628495339;0.9633552738501732;0.9633552738501732;;1.0;1.0;;1.0;1.0;-0.13831423383682825;-0.13831423383682825;0.13831423383682825;baseline_0
Case46_2;0;2;0;0.9999999282783116;1.0;1.0;1.0;0.8389126997336884;0.8684348107196449;0.8684348107196449;;1.0;1.0;;1.0;1.0;-0.11143726762368313;-0.11143726762368313;0.11143726762368313;baseline_0
Case58_2;0;2;0;0.9998925583100948;1.0;1.0;1.0;0.7939171420479831;0.961705604084616;0.961705604084616;;1.0;1.0;;1.0;1.0;-0.16676306250708173;-0.16676306250708173;0.16676306250708173;baseline_0
Case118_3;1;3;1;0.9999996557033596;1.0;1.0;1.0;0.9709302325581396;0.9796834357373739;0.9796834357373739;;1.0;1.0;;1.0;1.0;0.14734451757922595;0.14734451757922595;-0.14734451757922595;baseline_0
Case126_3;1;3;1;0.999999999864954;1.0;1.0;1.0;0.9368199368199368;0.9647171040272404;0.9647171040272404;;1.0;1.0;;1.0;1.0;0.14988983144328588;0.14988983144328588;-0.14988983144328588;baseline_0
Case134_3;0;3;1;0.9999999997489272;1.0;1.0;1.0;0.9186616323907456;0.9534762944178964;0.9534762944178964;;1.0;1.0;;1.0;1.0;0.15930648641922984;0.15930648641922984;-0.15930648641922984;baseline_0
Case208_3;1;3;1;0.999982706592418;1.0;1.0;1.0;0.9186616323907456;0.9840062075082274;0.9840062075082274;;1.0;1.0;;1.0;1.0;0.19774814652167394;0.19774814652167394;-0.19774814652167394;baseline_0
Case256_3;1;3;1;0.9916354046811182;1.0;1.0;1.0;0.9511969794344473;0.9743581226080079;0.9743581226080079;;1.0;1.0;;1.0;1.0;0.22208694349326663;0.22208694349326663;-0.22208694349326663;baseline_0
Case269_3;0;3;0;0.97697577342012;1.0;1.0;1.0;1.0;0.8568073708488659;0.8568073708488659;;1.0;1.0;;1.0;1.0;0.1843402576473295;0.18443589183340822;-0.18443589183340822;baseline_0
Case46_3;0;3;0;0.9998435955984752;1.0;1.0;1.0;0.9709302325581396;0.9795055908903784;0.9795055908903784;;1.0;1.0;;1.0;1.0;0.2044473105657321;0.2044473105657321;-0.2044473105657321;baseline_0
Case83_3;0;3;1;1.0;1.0;1.0;1.0;0.9526149526149528;0.9834738541538663;0.9834738541538663;;1.0;1.0;;1.0;1.0;0.11378522998312653;0.11378522998312653;-0.09800935723668142;baseline_0
Case118_3;1;3;1;0.9999996557033596;1.0;1.0;1.0;0.9709302325581396;0.9796834357373739;0.9796834357373739;;1.0;1.0;;1.0;1.0;0.14734451757922595;0.14734451757922595;-0.14734451757922595;baseline_0
Case126_3;1;3;1;0.999999999864954;1.0;1.0;1.0;0.9368199368199368;0.9647171040272404;0.9647171040272404;;1.0;1.0;;1.0;1.0;0.14988983144328588;0.14988983144328588;-0.14988983144328588;baseline_0
Case134_3;0;3;1;0.9999999997489272;1.0;1.0;1.0;0.9186616323907456;0.9534762944178964;0.9534762944178964;;1.0;1.0;;1.0;1.0;0.15930648641922984;0.15930648641922984;-0.15930648641922984;baseline_0
Case208_3;1;3;1;0.999982706592418;1.0;1.0;1.0;0.9186616323907456;0.9840062075082274;0.9840062075082274;;1.0;1.0;;1.0;1.0;0.19774814652167394;0.19774814652167394;-0.19774814652167394;baseline_0
Case256_3;1;3;1;0.9916354046811182;1.0;1.0;1.0;0.9511969794344473;0.9743581226080079;0.9743581226080079;;1.0;1.0;;1.0;1.0;0.22208694349326663;0.22208694349326663;-0.22208694349326663;baseline_0
Case269_3;0;3;0;0.97697577342012;1.0;1.0;1.0;1.0;0.8568073708488659;0.8568073708488659;;1.0;1.0;;1.0;1.0;0.1843402576473295;0.18443589183340822;-0.18443589183340822;baseline_0
Case46_3;0;3;0;0.9998435955984752;1.0;1.0;1.0;0.9709302325581396;0.9795055908903784;0.9795055908903784;;1.0;1.0;;1.0;1.0;0.2044473105657321;0.2044473105657321;-0.2044473105657321;baseline_0
Case83_3;0;3;1;1.0;1.0;1.0;1.0;0.9526149526149528;0.9834738541538663;0.9834738541538663;;1.0;1.0;;1.0;1.0;0.11378522998312653;0.11378522998312653;-0.09800935723668142;baseline_0
Case118_3;1;3;1;0.9999996557033596;1.0;1.0;1.0;0.9709302325581396;0.9796834357373739;0.9796834357373739;;1.0;1.0;;1.0;1.0;0.14734451757922595;0.14734451757922595;-0.14734451757922595;baseline_0
Case126_3;1;3;1;0.999999999864954;1.0;1.0;1.0;0.9368199368199368;0.9647171040272404;0.9647171040272404;;1.0;1.0;;1.0;1.0;0.14988983144328588;0.14988983144328588;-0.14988983144328588;baseline_0
Case134_3;0;3;1;0.9999999997489272;1.0;1.0;1.0;0.9186616323907456;0.9534762944178964;0.9534762944178964;;1.0;1.0;;1.0;1.0;0.15930648641922984;0.15930648641922984;-0.15930648641922984;baseline_0
Case208_3;1;3;1;0.999982706592418;1.0;1.0;1.0;0.9186616323907456;0.9840062075082274;0.9840062075082274;;1.0;1.0;;1.0;1.0;0.19774814652167394;0.19774814652167394;-0.19774814652167394;baseline_0
Case256_3;1;3;1;0.9916354046811182;1.0;1.0;1.0;0.9511969794344473;0.9743581226080079;0.9743581226080079;;1.0;1.0;;1.0;1.0;0.22208694349326663;0.22208694349326663;-0.22208694349326663;baseline_0
Case269_3;0;3;0;0.97697577342012;1.0;1.0;1.0;1.0;0.8568073708488659;0.8568073708488659;;1.0;1.0;;1.0;1.0;0.1843402576473295;0.18443589183340822;-0.18443589183340822;baseline_0
Case46_3;0;3;0;0.9998435955984752;1.0;1.0;1.0;0.9709302325581396;0.9795055908903784;0.9795055908903784;;1.0;1.0;;1.0;1.0;0.2044473105657321;0.2044473105657321;-0.2044473105657321;baseline_0
Case83_3;0;3;1;1.0;1.0;1.0;1.0;0.9526149526149528;0.9834738541538663;0.9834738541538663;;1.0;1.0;;1.0;1.0;0.11378522998312653;0.11378522998312653;-0.09800935723668142;baseline_0
Case118_3;1;3;1;0.9999996557033596;1.0;1.0;1.0;0.9709302325581396;0.9796834357373739;0.9796834357373739;;1.0;1.0;;1.0;1.0;0.14734451757922595;0.14734451757922595;-0.14734451757922595;baseline_0
Case126_3;1;3;1;0.999999999864954;1.0;1.0;1.0;0.9368199368199368;0.9647171040272404;0.9647171040272404;;1.0;1.0;;1.0;1.0;0.14988983144328588;0.14988983144328588;-0.14988983144328588;baseline_0
Case134_3;0;3;1;0.9999999997489272;1.0;1.0;1.0;0.9186616323907456;0.9534762944178964;0.9534762944178964;;1.0;1.0;;1.0;1.0;0.15930648641922984;0.15930648641922984;-0.15930648641922984;baseline_0
Case208_3;1;3;1;0.999982706592418;1.0;1.0;1.0;0.9186616323907456;0.9840062075082274;0.9840062075082274;;1.0;1.0;;1.0;1.0;0.19774814652167394;0.19774814652167394;-0.19774814652167394;baseline_0
Case256_3;1;3;1;0.9916354046811182;1.0;1.0;1.0;0.9511969794344473;0.9743581226080079;0.9743581226080079;;1.0;1.0;;1.0;1.0;0.22208694349326663;0.22208694349326663;-0.22208694349326663;baseline_0
Case269_3;0;3;0;0.97697577342012;1.0;1.0;1.0;1.0;0.8568073708488659;0.8568073708488659;;1.0;1.0;;1.0;1.0;0.1843402576473295;0.18443589183340822;-0.18443589183340822;baseline_0
Case46_3;0;3;0;0.9998435955984752;1.0;1.0;1.0;0.9709302325581396;0.9795055908903784;0.9795055908903784;;1.0;1.0;;1.0;1.0;0.2044473105657321;0.2044473105657321;-0.2044473105657321;baseline_0
Case83_3;0;3;1;1.0;1.0;1.0;1.0;0.9526149526149528;0.9834738541538663;0.9834738541538663;;1.0;1.0;;1.0;1.0;0.11378522998312653;0.11378522998312653;-0.09800935723668142;baseline_0
Case118_3;1;3;1;0.9999996557033596;1.0;1.0;1.0;0.9709302325581396;0.9796834357373739;0.9796834357373739;;1.0;1.0;;1.0;1.0;0.14734451757922595;0.14734451757922595;-0.14734451757922595;baseline_0
Case126_3;1;3;1;0.999999999864954;1.0;1.0;1.0;0.9368199368199368;0.9647171040272404;0.9647171040272404;;1.0;1.0;;1.0;1.0;0.14988983144328588;0.14988983144328588;-0.14988983144328588;baseline_0
Case134_3;0;3;1;0.9999999997489272;1.0;1.0;1.0;0.9186616323907456;0.9534762944178964;0.9534762944178964;;1.0;1.0;;1.0;1.0;0.15930648641922984;0.15930648641922984;-0.15930648641922984;baseline_0
Case208_3;1;3;1;0.999982706592418;1.0;1.0;1.0;0.9186616323907456;0.9840062075082274;0.9840062075082274;;1.0;1.0;;1.0;1.0;0.19774814652167394;0.19774814652167394;-0.19774814652167394;baseline_0
Case256_3;1;3;1;0.9916354046811182;1.0;1.0;1.0;0.9511969794344473;0.9743581226080079;0.9743581226080079;;1.0;1.0;;1.0;1.0;0.22208694349326663;0.22208694349326663;-0.22208694349326663;baseline_0
Case269_3;0;3;0;0.97697577342012;1.0;1.0;1.0;1.0;0.8568073708488659;0.8568073708488659;;1.0;1.0;;1.0;1.0;0.1843402576473295;0.18443589183340822;-0.18443589183340822;baseline_0
Case46_3;0;3;0;0.9998435955984752;1.0;1.0;1.0;0.9709302325581396;0.9795055908903784;0.9795055908903784;;1.0;1.0;;1.0;1.0;0.2044473105657321;0.2044473105657321;-0.2044473105657321;baseline_0
Case83_3;0;3;1;1.0;1.0;1.0;1.0;0.9526149526149528;0.9834738541538663;0.9834738541538663;;1.0;1.0;;1.0;1.0;0.11378522998312653;0.11378522998312653;-0.09800935723668142;baseline_0
Case124_4;0;4;0;0.9999910494425164;1.0;1.0;1.0;0.9461041985494708;0.97523053549328;0.97523053549328;;1.0;1.0;;1.0;1.0;0.16559922130231328;0.16559922130231328;-0.16559922130231328;baseline_0
Case174_4;1;4;1;0.999999995219367;1.0;1.0;1.0;1.0;0.9613062891018628;0.9613062891018628;;1.0;1.0;;1.0;1.0;0.14667784930952832;0.14667784930952832;-0.14667784930952832;baseline_0
Case25_4;1;4;1;0.9804254571230429;1.0;1.0;1.0;1.0;0.9712506432791967;0.9712506432791967;;1.0;1.0;;1.0;1.0;0.22730620292921494;0.22730620292921494;-0.22730620292921494;baseline_0
