"Case ID;Actual;Prefix Length;Prediction;Prediction Probability;SHAP Subset Stability;SHAP Weight Stability;SHAP Adjusted Weight Stability;LIME Subset Stability;LIME Weight Stability;LIME Adjusted Weight Stability;ACV Subset Stability;ACV Weight Stability;ACV Adjusted Weight Stability;LINDA Subset Stability;LINDA Weight Stability;LINDA Adjusted Weight Stability";MAPE Correctness;RMSE Correctness;R2 Correctness;Mode;"Case ID;Actual;Prefix Length;Prediction;Prediction Probability;SHAP Subset Stability;SHAP Weight Stability;SHAP Adjusted Weight Stability;LIME Subset Stability;LIME Weight Stability;LIME Adjusted Weight Stability;ACV Subset Stability;ACV Weight Stability;ACV Adjusted Weight Stability"
"206633.0;1.0;1.0;0.0;0.5300384088180844;1.0;1.0;1.0;1.0;0.9999997279226904;0.9999997279226904;;1.0;1.0;;1.0;1.0";0.9999999999999999;0.9999999999999999;-0.9999999999999999;baseline_0;
"207488.0;0.0;1.0;0.0;0.5301754110962483;1.0;1.0;1.0;0.8129251700680271;0.9999998019348336;0.9999998019348336;;1.0;1.0;;1.0;1.0";0.8222222222222221;0.8222222222222221;-0.816496580927726;baseline_0;
"208343.0;0.0;1.0;0.0;0.5301247699916797;1.0;1.0;1.0;1.0;0.999999814298778;0.999999814298778;;1.0;1.0;;1.0;1.0";0.9999999999999999;0.9999999999999999;-0.9999999999999999;baseline_0;
"210890.0;0.0;1.0;0.0;0.5300251290833178;1.0;1.0;1.0;1.0;0.9999999626656094;0.9999999626656094;;1.0;1.0;;1.0;1.0";0.9999999999999999;0.9999999999999999;-0.9999999999999999;baseline_0;
"211044.0;1.0;1.0;0.0;0.530245176858988;1.0;1.0;1.0;1.0;0.999999808453988;0.999999808453988;;1.0;1.0;;1.0;1.0";0.7071067811865475;0.7071067811865475;-0.7071067811865475;baseline_0;
"212118.0;0.0;1.0;0.0;0.530157248521578;1.0;1.0;1.0;1.0;0.9999998769722976;0.9999998769722976;;1.0;1.0;;1.0;1.0";0.9555555555555554;0.9555555555555554;-0.9555555555555554;baseline_0;
"206053.0;1.0;1.0;0.0;0.5300946726921456;1.0;1.0;1.0;1.0;0.9999996261480878;0.9999996261480878;;1.0;1.0;;1.0;1.0";0.911111111111111;0.911111111111111;-0.816496580927726;baseline_0;
"206162.0;1.0;1.0;0.0;0.5301661272003284;1.0;1.0;1.0;1.0;0.99999987111808;0.99999987111808;;1.0;1.0;;1.0;1.0";0.9555555555555554;0.9555555555555554;-0.9555555555555554;baseline_0;
"206633.0;1.0;1.0;0.0;0.5300384088180844;1.0;1.0;1.0;1.0;0.9999997279226904;0.9999997279226904;;1.0;1.0;;1.0;1.0";0.9999999999999999;0.9999999999999999;-0.9999999999999999;baseline_0;
"207488.0;0.0;1.0;0.0;0.5301754110962483;1.0;1.0;1.0;0.8129251700680271;0.9999998019348336;0.9999998019348336;;1.0;1.0;;1.0;1.0";0.8222222222222221;0.8222222222222221;-0.816496580927726;baseline_0;
"208343.0;0.0;1.0;0.0;0.5301247699916797;1.0;1.0;1.0;1.0;0.999999814298778;0.999999814298778;;1.0;1.0;;1.0;1.0";0.9999999999999999;0.9999999999999999;-0.9999999999999999;baseline_0;
"210890.0;0.0;1.0;0.0;0.5300251290833178;1.0;1.0;1.0;1.0;0.9999999626656094;0.9999999626656094;;1.0;1.0;;1.0;1.0";0.9999999999999999;0.9999999999999999;-0.9999999999999999;baseline_0;
"211044.0;1.0;1.0;0.0;0.530245176858988;1.0;1.0;1.0;1.0;0.999999808453988;0.999999808453988;;1.0;1.0;;1.0;1.0";0.7071067811865475;0.7071067811865475;-0.7071067811865475;baseline_0;
"212118.0;0.0;1.0;0.0;0.530157248521578;1.0;1.0;1.0;1.0;0.9999998769722976;0.9999998769722976;;1.0;1.0;;1.0;1.0";0.9555555555555554;0.9555555555555554;-0.9555555555555554;baseline_0;
"206053.0;1.0;1.0;0.0;0.5300946726921456;1.0;1.0;1.0;1.0;0.9999996261480878;0.9999996261480878;;1.0;1.0;;1.0;1.0";0.911111111111111;0.911111111111111;-0.816496580927726;baseline_0;
"206162.0;1.0;1.0;0.0;0.5301661272003284;1.0;1.0;1.0;1.0;0.99999987111808;0.99999987111808;;1.0;1.0;;1.0;1.0";0.9555555555555554;0.9555555555555554;-0.9555555555555554;baseline_0;
"206633.0;1.0;1.0;0.0;0.5300384088180844;1.0;1.0;1.0;1.0;0.9999997279226904;0.9999997279226904;;1.0;1.0;;1.0;1.0";0.9999999999999999;0.9999999999999999;-0.9999999999999999;baseline_0;
"207488.0;0.0;1.0;0.0;0.5301754110962483;1.0;1.0;1.0;0.8129251700680271;0.9999998019348336;0.9999998019348336;;1.0;1.0;;1.0;1.0";0.8222222222222221;0.8222222222222221;-0.816496580927726;baseline_0;
"208343.0;0.0;1.0;0.0;0.5301247699916797;1.0;1.0;1.0;1.0;0.999999814298778;0.999999814298778;;1.0;1.0;;1.0;1.0";0.9999999999999999;0.9999999999999999;-0.9999999999999999;baseline_0;
"210890.0;0.0;1.0;0.0;0.5300251290833178;1.0;1.0;1.0;1.0;0.9999999626656094;0.9999999626656094;;1.0;1.0;;1.0;1.0";0.9999999999999999;0.9999999999999999;-0.9999999999999999;baseline_0;
"211044.0;1.0;1.0;0.0;0.530245176858988;1.0;1.0;1.0;1.0;0.999999808453988;0.999999808453988;;1.0;1.0;;1.0;1.0";0.7071067811865475;0.7071067811865475;-0.7071067811865475;baseline_0;
"212118.0;0.0;1.0;0.0;0.530157248521578;1.0;1.0;1.0;1.0;0.9999998769722976;0.9999998769722976;;1.0;1.0;;1.0;1.0";0.9555555555555554;0.9555555555555554;-0.9555555555555554;baseline_0;
"206053.0;1.0;1.0;0.0;0.5300946726921456;1.0;1.0;1.0;1.0;0.9999996261480878;0.9999996261480878;;1.0;1.0;;1.0;1.0";0.911111111111111;0.911111111111111;-0.816496580927726;baseline_0;
"206162.0;1.0;1.0;0.0;0.5301661272003284;1.0;1.0;1.0;1.0;0.99999987111808;0.99999987111808;;1.0;1.0;;1.0;1.0";0.9555555555555554;0.9555555555555554;-0.9555555555555554;baseline_0;
"206633.0;1.0;1.0;0.0;0.5300384088180844;1.0;1.0;1.0;1.0;0.9999997279226904;0.9999997279226904;;1.0;1.0;;1.0;1.0";0.9999999999999999;0.9999999999999999;-0.9999999999999999;baseline_0;
"207488.0;0.0;1.0;0.0;0.5301754110962483;1.0;1.0;1.0;0.8129251700680271;0.9999998019348336;0.9999998019348336;;1.0;1.0;;1.0;1.0";0.8222222222222221;0.8222222222222221;-0.816496580927726;baseline_0;
"208343.0;0.0;1.0;0.0;0.5301247699916797;1.0;1.0;1.0;1.0;0.999999814298778;0.999999814298778;;1.0;1.0;;1.0;1.0";0.9999999999999999;0.9999999999999999;-0.9999999999999999;baseline_0;
"210890.0;0.0;1.0;0.0;0.5300251290833178;1.0;1.0;1.0;1.0;0.9999999626656094;0.9999999626656094;;1.0;1.0;;1.0;1.0";0.9999999999999999;0.9999999999999999;-0.9999999999999999;baseline_0;
"211044.0;1.0;1.0;0.0;0.530245176858988;1.0;1.0;1.0;1.0;0.999999808453988;0.999999808453988;;1.0;1.0;;1.0;1.0";0.7071067811865475;0.7071067811865475;-0.7071067811865475;baseline_0;
"212118.0;0.0;1.0;0.0;0.530157248521578;1.0;1.0;1.0;1.0;0.9999998769722976;0.9999998769722976;;1.0;1.0;;1.0;1.0";0.9555555555555554;0.9555555555555554;-0.9555555555555554;baseline_0;
"205876_2;0;2;0;0.535089710950508;1.0;1.0;1.0;0.8784722222222222;0.9998281889952392;0.9998281889952392;;1.0;1.0;1.0;1.0;1.0";0.9776536312849161;0.9776536312849161;-0.9776536312849161;baseline_0;
"205924_2;0;2;0;0.533091553215443;1.0;1.0;1.0;1.0;0.9998110123966538;0.9998110123966538;;1.0;1.0;1.0;1.0;1.0";1.0;1.0;-0.7622372246172309;baseline_0;
"206360_2;1;2;0;0.5187590741305579;1.0;1.0;1.0;0.7699610516066212;0.9999779130524142;0.9999779130524142;;1.0;1.0;1.0;1.0;1.0";0.9776536312849161;0.9776536312849161;-0.9776536312849161;baseline_0;
"207044_2;0;2;0;0.5513228294882281;1.0;1.0;1.0;1.0;0.9999704604319268;0.9999704604319268;;1.0;1.0;;1.0;1.0";1.0;1.0;-1.0;baseline_0;
"208601_2;1;2;0;0.5145824758316073;1.0;1.0;1.0;1.0;0.9999577777168442;0.9999577777168442;;1.0;1.0;1.0;1.0;1.0";0.9776536312849161;0.9776536312849161;-0.9776536312849161;baseline_0;
"212012_2;1;2;0;0.5617326507077299;1.0;1.0;1.0;1.0;0.99996327016645;0.99996327016645;;1.0;1.0;;1.0;1.0";0.5989852789259154;0.5989852789259154;-0.5989852789259154;baseline_0;
"212274_2;1;2;0;0.5217960146241576;1.0;1.0;1.0;1.0;0.9998830823233368;0.9998830823233368;;1.0;1.0;1.0;1.0;1.0";0.9776536312849161;0.9776536312849161;-0.9776536312849161;baseline_0;
"212947_2;0;2;0;0.5089462739070683;1.0;1.0;1.0;1.0;0.9998092825832484;0.9998092825832484;;1.0;1.0;1.0;1.0;1.0";0.9776536312849161;0.9776536312849161;-0.9776536312849161;baseline_0;
"205876_2;0;2;0;0.535089710950508;1.0;1.0;1.0;0.8784722222222222;0.9998281889952392;0.9998281889952392;;1.0;1.0;1.0;1.0;1.0";0.9776536312849161;0.9776536312849161;-0.9776536312849161;baseline_0;
"205924_2;0;2;0;0.533091553215443;1.0;1.0;1.0;1.0;0.9998110123966538;0.9998110123966538;;1.0;1.0;1.0;1.0;1.0";1.0;1.0;-0.7622372246172309;baseline_0;
"206360_2;1;2;0;0.5187590741305579;1.0;1.0;1.0;0.7699610516066212;0.9999779130524142;0.9999779130524142;;1.0;1.0;1.0;1.0;1.0";0.9776536312849161;0.9776536312849161;-0.9776536312849161;baseline_0;
"207044_2;0;2;0;0.5513228294882281;1.0;1.0;1.0;1.0;0.9999704604319268;0.9999704604319268;;1.0;1.0;;1.0;1.0";1.0;1.0;-1.0;baseline_0;
"208601_2;1;2;0;0.5145824758316073;1.0;1.0;1.0;1.0;0.9999577777168442;0.9999577777168442;;1.0;1.0;1.0;1.0;1.0";0.9776536312849161;0.9776536312849161;-0.9776536312849161;baseline_0;
"212012_2;1;2;0;0.5617326507077299;1.0;1.0;1.0;1.0;0.99996327016645;0.99996327016645;;1.0;1.0;;1.0;1.0";0.5989852789259154;0.5989852789259154;-0.5989852789259154;baseline_0;
"212274_2;1;2;0;0.5217960146241576;1.0;1.0;1.0;1.0;0.9998830823233368;0.9998830823233368;;1.0;1.0;1.0;1.0;1.0";0.9776536312849161;0.9776536312849161;-0.9776536312849161;baseline_0;
"212947_2;0;2;0;0.5089462739070683;1.0;1.0;1.0;1.0;0.9998092825832484;0.9998092825832484;;1.0;1.0;1.0;1.0;1.0";0.9776536312849161;0.9776536312849161;-0.9776536312849161;baseline_0;
"205876_2;0;2;0;0.535089710950508;1.0;1.0;1.0;0.8784722222222222;0.9998281889952392;0.9998281889952392;;1.0;1.0;1.0;1.0;1.0";0.9776536312849161;0.9776536312849161;-0.9776536312849161;baseline_0;
"205924_2;0;2;0;0.533091553215443;1.0;1.0;1.0;1.0;0.9998110123966538;0.9998110123966538;;1.0;1.0;1.0;1.0;1.0";1.0;1.0;-0.7622372246172309;baseline_0;
"206360_2;1;2;0;0.5187590741305579;1.0;1.0;1.0;0.7699610516066212;0.9999779130524142;0.9999779130524142;;1.0;1.0;1.0;1.0;1.0";0.9776536312849161;0.9776536312849161;-0.9776536312849161;baseline_0;
"207044_2;0;2;0;0.5513228294882281;1.0;1.0;1.0;1.0;0.9999704604319268;0.9999704604319268;;1.0;1.0;;1.0;1.0";1.0;1.0;-1.0;baseline_0;
"208601_2;1;2;0;0.5145824758316073;1.0;1.0;1.0;1.0;0.9999577777168442;0.9999577777168442;;1.0;1.0;1.0;1.0;1.0";0.9776536312849161;0.9776536312849161;-0.9776536312849161;baseline_0;
"212012_2;1;2;0;0.5617326507077299;1.0;1.0;1.0;1.0;0.99996327016645;0.99996327016645;;1.0;1.0;;1.0;1.0";0.5989852789259154;0.5989852789259154;-0.5989852789259154;baseline_0;
"212274_2;1;2;0;0.5217960146241576;1.0;1.0;1.0;1.0;0.9998830823233368;0.9998830823233368;;1.0;1.0;1.0;1.0;1.0";0.9776536312849161;0.9776536312849161;-0.9776536312849161;baseline_0;
"212947_2;0;2;0;0.5089462739070683;1.0;1.0;1.0;1.0;0.9998092825832484;0.9998092825832484;;1.0;1.0;1.0;1.0;1.0";0.9776536312849161;0.9776536312849161;-0.9776536312849161;baseline_0;
"205876_2;0;2;0;0.535089710950508;1.0;1.0;1.0;0.8784722222222222;0.9998281889952392;0.9998281889952392;;1.0;1.0;1.0;1.0;1.0";0.9776536312849161;0.9776536312849161;-0.9776536312849161;baseline_0;
"205924_2;0;2;0;0.533091553215443;1.0;1.0;1.0;1.0;0.9998110123966538;0.9998110123966538;;1.0;1.0;1.0;1.0;1.0";1.0;1.0;-0.7622372246172309;baseline_0;
"206360_2;1;2;0;0.5187590741305579;1.0;1.0;1.0;0.7699610516066212;0.9999779130524142;0.9999779130524142;;1.0;1.0;1.0;1.0;1.0";0.9776536312849161;0.9776536312849161;-0.9776536312849161;baseline_0;
"207044_2;0;2;0;0.5513228294882281;1.0;1.0;1.0;1.0;0.9999704604319268;0.9999704604319268;;1.0;1.0;;1.0;1.0";1.0;1.0;-1.0;baseline_0;
"208601_2;1;2;0;0.5145824758316073;1.0;1.0;1.0;1.0;0.9999577777168442;0.9999577777168442;;1.0;1.0;1.0;1.0;1.0";0.9776536312849161;0.9776536312849161;-0.9776536312849161;baseline_0;
"212012_2;1;2;0;0.5617326507077299;1.0;1.0;1.0;1.0;0.99996327016645;0.99996327016645;;1.0;1.0;;1.0;1.0";0.5989852789259154;0.5989852789259154;-0.5989852789259154;baseline_0;
"212274_2;1;2;0;0.5217960146241576;1.0;1.0;1.0;1.0;0.9998830823233368;0.9998830823233368;;1.0;1.0;1.0;1.0;1.0";0.9776536312849161;0.9776536312849161;-0.9776536312849161;baseline_0;
"212947_2;0;2;0;0.5089462739070683;1.0;1.0;1.0;1.0;0.9998092825832484;0.9998092825832484;;1.0;1.0;1.0;1.0;1.0";0.9776536312849161;0.9776536312849161;-0.9776536312849161;baseline_0;
"205876_2;0;2;0;0.535089710950508;1.0;1.0;1.0;0.8784722222222222;0.9998281889952392;0.9998281889952392;;1.0;1.0;1.0;1.0;1.0";0.9776536312849161;0.9776536312849161;-0.9776536312849161;baseline_0;
"205924_2;0;2;0;0.533091553215443;1.0;1.0;1.0;1.0;0.9998110123966538;0.9998110123966538;;1.0;1.0;1.0;1.0;1.0";1.0;1.0;-0.7622372246172309;baseline_0;
"206360_2;1;2;0;0.5187590741305579;1.0;1.0;1.0;0.7699610516066212;0.9999779130524142;0.9999779130524142;;1.0;1.0;1.0;1.0;1.0";0.9776536312849161;0.9776536312849161;-0.9776536312849161;baseline_0;
"207044_2;0;2;0;0.5513228294882281;1.0;1.0;1.0;1.0;0.9999704604319268;0.9999704604319268;;1.0;1.0;;1.0;1.0";1.0;1.0;-1.0;baseline_0;
"208601_2;1;2;0;0.5145824758316073;1.0;1.0;1.0;1.0;0.9999577777168442;0.9999577777168442;;1.0;1.0;1.0;1.0;1.0";0.9776536312849161;0.9776536312849161;-0.9776536312849161;baseline_0;
"212012_2;1;2;0;0.5617326507077299;1.0;1.0;1.0;1.0;0.99996327016645;0.99996327016645;;1.0;1.0;;1.0;1.0";0.5989852789259154;0.5989852789259154;-0.5989852789259154;baseline_0;
"212274_2;1;2;0;0.5217960146241576;1.0;1.0;1.0;1.0;0.9998830823233368;0.9998830823233368;;1.0;1.0;1.0;1.0;1.0";0.9776536312849161;0.9776536312849161;-0.9776536312849161;baseline_0;
"212947_2;0;2;0;0.5089462739070683;1.0;1.0;1.0;1.0;0.9998092825832484;0.9998092825832484;;1.0;1.0;1.0;1.0;1.0";0.9776536312849161;0.9776536312849161;-0.9776536312849161;baseline_0;
"206904_3;1;3;0;0.5287122112207321;1.0;1.0;1.0;1.0;0.9999886411250104;0.9999886411250104;;1.0;1.0;;1.0;1.0";0.5512623850533754;0.5512623850533754;-0.3562986191780764;baseline_0;
"209781_3;0;3;0;0.5265321585051381;1.0;1.0;1.0;1.0;0.9999910098329364;0.9999910098329364;;1.0;1.0;;1.0;1.0";0.711700951084158;0.711700951084158;-0.711700951084158;baseline_0;
"210107_3;0;3;0;0.5268358118165335;1.0;1.0;1.0;1.0;0.9999851703590598;0.9999851703590598;;1.0;1.0;;1.0;1.0";0.768108197800649;0.768108197800649;-0.768108197800649;baseline_0;
"211029_3;1;3;0;0.5305544800415367;1.0;1.0;1.0;1.0;0.9999916553565159;0.9999916553565159;;1.0;1.0;;1.0;1.0";0.5474508375994874;0.5474508375994874;-0.5474508375994874;baseline_0;
"211507_3;1;3;0;0.5277646578877186;1.0;1.0;1.0;1.0;0.9999897921588686;0.9999897921588686;;1.0;1.0;;1.0;1.0";0.6739668030841349;0.6739668030841349;-0.6739668030841349;baseline_0;
"212671_3;0;3;0;0.5249422518454373;1.0;1.0;1.0;1.0;0.9999911447397272;0.9999911447397272;;1.0;1.0;;1.0;1.0";0.8280163580747943;0.8280163580747943;-0.593544112767442;baseline_0;
"212698_3;0;3;0;0.5246323940470363;1.0;1.0;1.0;1.0;0.9999920621928321;0.9999920621928321;;1.0;1.0;;1.0;1.0";0.8066205865483138;0.8066205865483138;-0.593544112767442;baseline_0;
"213192_3;1;3;0;0.5305946624965696;1.0;1.0;1.0;1.0;0.9999885924189588;0.9999885924189588;;1.0;1.0;;1.0;1.0";0.5474508375994874;0.5474508375994874;-0.5474508375994874;baseline_0;
"206904_3;1;3;0;0.5287122112207321;1.0;1.0;1.0;1.0;0.9999886411250104;0.9999886411250104;;1.0;1.0;;1.0;1.0";0.5512623850533754;0.5512623850533754;-0.3562986191780764;baseline_0;
"209781_3;0;3;0;0.5265321585051381;1.0;1.0;1.0;1.0;0.9999910098329364;0.9999910098329364;;1.0;1.0;;1.0;1.0";0.711700951084158;0.711700951084158;-0.711700951084158;baseline_0;
"210107_3;0;3;0;0.5268358118165335;1.0;1.0;1.0;1.0;0.9999851703590598;0.9999851703590598;;1.0;1.0;;1.0;1.0";0.768108197800649;0.768108197800649;-0.768108197800649;baseline_0;
"211029_3;1;3;0;0.5305544800415367;1.0;1.0;1.0;1.0;0.9999916553565159;0.9999916553565159;;1.0;1.0;;1.0;1.0";0.5474508375994874;0.5474508375994874;-0.5474508375994874;baseline_0;
"211507_3;1;3;0;0.5277646578877186;1.0;1.0;1.0;1.0;0.9999897921588686;0.9999897921588686;;1.0;1.0;;1.0;1.0";0.6739668030841349;0.6739668030841349;-0.6739668030841349;baseline_0;
"212671_3;0;3;0;0.5249422518454373;1.0;1.0;1.0;1.0;0.9999911447397272;0.9999911447397272;;1.0;1.0;;1.0;1.0";0.8280163580747943;0.8280163580747943;-0.593544112767442;baseline_0;
"212698_3;0;3;0;0.5246323940470363;1.0;1.0;1.0;1.0;0.9999920621928321;0.9999920621928321;;1.0;1.0;;1.0;1.0";0.8066205865483138;0.8066205865483138;-0.593544112767442;baseline_0;
"213192_3;1;3;0;0.5305946624965696;1.0;1.0;1.0;1.0;0.9999885924189588;0.9999885924189588;;1.0;1.0;;1.0;1.0";0.5474508375994874;0.5474508375994874;-0.5474508375994874;baseline_0;
"206904_3;1;3;0;0.5287122112207321;1.0;1.0;1.0;1.0;0.9999886411250104;0.9999886411250104;;1.0;1.0;;1.0;1.0";0.5512623850533754;0.5512623850533754;-0.3562986191780764;baseline_0;
"209781_3;0;3;0;0.5265321585051381;1.0;1.0;1.0;1.0;0.9999910098329364;0.9999910098329364;;1.0;1.0;;1.0;1.0";0.711700951084158;0.711700951084158;-0.711700951084158;baseline_0;
"210107_3;0;3;0;0.5268358118165335;1.0;1.0;1.0;1.0;0.9999851703590598;0.9999851703590598;;1.0;1.0;;1.0;1.0";0.768108197800649;0.768108197800649;-0.768108197800649;baseline_0;
"211029_3;1;3;0;0.5305544800415367;1.0;1.0;1.0;1.0;0.9999916553565159;0.9999916553565159;;1.0;1.0;;1.0;1.0";0.5474508375994874;0.5474508375994874;-0.5474508375994874;baseline_0;
"211507_3;1;3;0;0.5277646578877186;1.0;1.0;1.0;1.0;0.9999897921588686;0.9999897921588686;;1.0;1.0;;1.0;1.0";0.6739668030841349;0.6739668030841349;-0.6739668030841349;baseline_0;
"212671_3;0;3;0;0.5249422518454373;1.0;1.0;1.0;1.0;0.9999911447397272;0.9999911447397272;;1.0;1.0;;1.0;1.0";0.8280163580747943;0.8280163580747943;-0.593544112767442;baseline_0;
"212698_3;0;3;0;0.5246323940470363;1.0;1.0;1.0;1.0;0.9999920621928321;0.9999920621928321;;1.0;1.0;;1.0;1.0";0.8066205865483138;0.8066205865483138;-0.593544112767442;baseline_0;
"213192_3;1;3;0;0.5305946624965696;1.0;1.0;1.0;1.0;0.9999885924189588;0.9999885924189588;;1.0;1.0;;1.0;1.0";0.5474508375994874;0.5474508375994874;-0.5474508375994874;baseline_0;
"206904_3;1;3;0;0.5287122112207321;1.0;1.0;1.0;1.0;0.9999886411250104;0.9999886411250104;;1.0;1.0;;1.0;1.0";0.5512623850533754;0.5512623850533754;-0.3562986191780764;baseline_0;
"209781_3;0;3;0;0.5265321585051381;1.0;1.0;1.0;1.0;0.9999910098329364;0.9999910098329364;;1.0;1.0;;1.0;1.0";0.711700951084158;0.711700951084158;-0.711700951084158;baseline_0;
"210107_3;0;3;0;0.5268358118165335;1.0;1.0;1.0;1.0;0.9999851703590598;0.9999851703590598;;1.0;1.0;;1.0;1.0";0.768108197800649;0.768108197800649;-0.768108197800649;baseline_0;
"211029_3;1;3;0;0.5305544800415367;1.0;1.0;1.0;1.0;0.9999916553565159;0.9999916553565159;;1.0;1.0;;1.0;1.0";0.5474508375994874;0.5474508375994874;-0.5474508375994874;baseline_0;
"211507_3;1;3;0;0.5277646578877186;1.0;1.0;1.0;1.0;0.9999897921588686;0.9999897921588686;;1.0;1.0;;1.0;1.0";0.6739668030841349;0.6739668030841349;-0.6739668030841349;baseline_0;
"212671_3;0;3;0;0.5249422518454373;1.0;1.0;1.0;1.0;0.9999911447397272;0.9999911447397272;;1.0;1.0;;1.0;1.0";0.8280163580747943;0.8280163580747943;-0.593544112767442;baseline_0;
"212698_3;0;3;0;0.5246323940470363;1.0;1.0;1.0;1.0;0.9999920621928321;0.9999920621928321;;1.0;1.0;;1.0;1.0";0.8066205865483138;0.8066205865483138;-0.593544112767442;baseline_0;
"213192_3;1;3;0;0.5305946624965696;1.0;1.0;1.0;1.0;0.9999885924189588;0.9999885924189588;;1.0;1.0;;1.0;1.0";0.5474508375994874;0.5474508375994874;-0.5474508375994874;baseline_0;
"206904_3;1;3;0;0.5287122112207321;1.0;1.0;1.0;1.0;0.9999886411250104;0.9999886411250104;;1.0;1.0;;1.0;1.0";0.5512623850533754;0.5512623850533754;-0.3562986191780764;baseline_0;
"209781_3;0;3;0;0.5265321585051381;1.0;1.0;1.0;1.0;0.9999910098329364;0.9999910098329364;;1.0;1.0;;1.0;1.0";0.711700951084158;0.711700951084158;-0.711700951084158;baseline_0;
"210107_3;0;3;0;0.5268358118165335;1.0;1.0;1.0;1.0;0.9999851703590598;0.9999851703590598;;1.0;1.0;;1.0;1.0";0.768108197800649;0.768108197800649;-0.768108197800649;baseline_0;
"211029_3;1;3;0;0.5305544800415367;1.0;1.0;1.0;1.0;0.9999916553565159;0.9999916553565159;;1.0;1.0;;1.0;1.0";0.5474508375994874;0.5474508375994874;-0.5474508375994874;baseline_0;
"211507_3;1;3;0;0.5277646578877186;1.0;1.0;1.0;1.0;0.9999897921588686;0.9999897921588686;;1.0;1.0;;1.0;1.0";0.6739668030841349;0.6739668030841349;-0.6739668030841349;baseline_0;
"212671_3;0;3;0;0.5249422518454373;1.0;1.0;1.0;1.0;0.9999911447397272;0.9999911447397272;;1.0;1.0;;1.0;1.0";0.8280163580747943;0.8280163580747943;-0.593544112767442;baseline_0;
"212698_3;0;3;0;0.5246323940470363;1.0;1.0;1.0;1.0;0.9999920621928321;0.9999920621928321;;1.0;1.0;;1.0;1.0";0.8066205865483138;0.8066205865483138;-0.593544112767442;baseline_0;
"213192_3;1;3;0;0.5305946624965696;1.0;1.0;1.0;1.0;0.9999885924189588;0.9999885924189588;;1.0;1.0;;1.0;1.0";0.5474508375994874;0.5474508375994874;-0.5474508375994874;baseline_0;
"205583_4;0;4;0;0.589601589976094;1.0;1.0;1.0;0.843417389880465;0.996467886972345;0.996467886972345;;1.0;1.0;1.0;1.0;1.0";-0.08550825758639649;-0.08550825758639649;0.08550825758639649;baseline_0;
