Case ID;Actual;Prefix Length;Prediction;Prediction Probability;MAPE Correctness;RMSE Correctness;R2 Correctness;Mode
206099_13;0;13;0;0.5561301588367642;;;;baseline_max
206108_11;1;11;0;0.5561301588367642;;;;baseline_max
206108_14;1;14;0;0.5561301588367642;;;;baseline_max
206150_12;0;12;0;0.5561301588367642;;;;baseline_max
206231_5;0;5;0;0.5561301588367642;;;;baseline_max
206336_14;0;14;1;0.5040057288636262;1.0;1.0;-1.0;baseline_max
206360_5;1;5;1;0.5040057288636262;1.0;1.0;-1.0;baseline_max
206456_9;1;9;0;0.5561301588367642;;;;baseline_max
206480_6;1;6;0;0.5561301588367642;;;;baseline_max
206546_2;1;2;1;0.5040057288636262;1.0;1.0;-1.0;baseline_max
206576_11;0;11;0;0.5561301588367642;;;;baseline_max
206576_2;0;2;1;0.5040057288636262;1.0;1.0;-1.0;baseline_max
206642_10;0;10;0;0.5561301588367642;;;;baseline_max
206660_10;1;10;0;0.5561301588367642;;;;baseline_max
206706_11;0;11;0;0.5561301588367642;;;;baseline_max
206790_6;0;6;0;0.5561301588367642;;;;baseline_max
206898_4;1;4;1;0.5040057288636262;1.0;1.0;-1.0;baseline_max
206910_9;1;9;1;0.5040057288636262;1.0;1.0;-1.0;baseline_max
207281_2;1;2;1;0.5040057288636262;1.0;1.0;-1.0;baseline_max
207440_2;1;2;1;0.5040057288636262;1.0;1.0;-1.0;baseline_max
207467_12;0;12;0;0.5561301588367642;;;;baseline_max
207662_13;0;13;0;0.5561301588367642;;;;baseline_max
207810_14;0;14;0;0.5561301588367642;;;;baseline_max
207810_3;0;3;1;0.5040057288636262;1.0;1.0;-1.0;baseline_max
207825_3;1;3;1;0.5040057288636262;1.0;1.0;-1.0;baseline_max
207873_6;0;6;0;0.5561301588367642;;;;baseline_max
208002_4;0;4;1;0.5040057288636262;1.0;1.0;-1.0;baseline_max
208157_10;1;10;0;0.5561301588367642;;;;baseline_max
208157_7;1;7;0;0.5561301588367642;;;;baseline_max
208289_14;0;14;0;0.5561301588367642;;;;baseline_max
208310_3;0;3;1;0.5040057288636262;1.0;1.0;-1.0;baseline_max
208478_10;1;10;0;0.5561301588367642;;;;baseline_max
208478_3;1;3;1;0.5040057288636262;1.0;1.0;-1.0;baseline_max
208520_13;1;13;0;0.5561301588367642;;;;baseline_max
208655_14;1;14;0;0.5561301588367642;;;;baseline_max
208667_10;0;10;0;0.5561301588367642;;;;baseline_max
209063_4;1;4;1;0.5040057288636262;1.0;1.0;-1.0;baseline_max
209461_5;0;5;0;0.5561301588367642;;;;baseline_max
209592_7;1;7;0;0.5561301588367642;;;;baseline_max
209619_7;0;7;0;0.5561301588367642;;;;baseline_max
209652_11;0;11;0;0.5561301588367642;;;;baseline_max
209766_11;1;11;0;0.5561301588367642;;;;baseline_max
209823_8;1;8;0;0.5561301588367642;;;;baseline_max
209835_5;1;5;0;0.5561301588367642;;;;baseline_max
209838_12;1;12;0;0.5561301588367642;;;;baseline_max
209841_2;0;2;1;0.5040057288636262;1.0;1.0;-1.0;baseline_max
210008_12;1;12;1;0.5040057288636262;1.0;1.0;-1.0;baseline_max
210224_6;0;6;0;0.5561301588367642;;;;baseline_max
210287_3;1;3;1;0.5040057288636262;1.0;1.0;-1.0;baseline_max
210287_8;1;8;0;0.5561301588367642;;;;baseline_max
210344_8;0;8;0;0.5561301588367642;;;;baseline_max
210386_4;1;4;1;0.5040057288636262;1.0;1.0;-1.0;baseline_max
210476_9;1;9;0;0.5561301588367642;;;;baseline_max
210518_6;1;6;0;0.5561301588367642;;;;baseline_max
210563_8;0;8;1;0.5040057288636262;1.0;1.0;-1.0;baseline_max
210629_6;0;6;0;0.5561301588367642;;;;baseline_max
210683_10;1;10;0;0.5561301588367642;;;;baseline_max
210722_6;1;6;0;0.5561301588367642;;;;baseline_max
211011_5;1;5;1;0.5040057288636262;1.0;1.0;-1.0;baseline_max
211011_7;1;7;1;0.5040057288636262;1.0;1.0;-1.0;baseline_max
211029_11;1;11;1;0.5040057288636262;1.0;1.0;-1.0;baseline_max
211083_13;1;13;0;0.5561301588367642;;;;baseline_max
211086_14;0;14;0;0.5561301588367642;;;;baseline_max
211113_12;1;12;0;0.5561301588367642;;;;baseline_max
211212_12;1;12;0;0.5561301588367642;;;;baseline_max
211227_5;0;5;0;0.5561301588367642;;;;baseline_max
211573_11;0;11;0;0.5561301588367642;;;;baseline_max
211817_2;0;2;1;0.5040057288636262;1.0;1.0;-1.0;baseline_max
211859_8;0;8;0;0.5561301588367642;;;;baseline_max
211916_12;0;12;0;0.5561301588367642;;;;baseline_max
212052_6;1;6;0;0.5561301588367642;;;;baseline_max
212091_8;1;8;0;0.5561301588367642;;;;baseline_max
212118_9;0;9;0;0.5561301588367642;;;;baseline_max
212512_3;0;3;1;0.5040057288636262;1.0;1.0;-1.0;baseline_max
212590_8;0;8;0;0.5561301588367642;;;;baseline_max
212692_7;1;7;0;0.5561301588367642;;;;baseline_max
212761_14;1;14;1;0.5040057288636262;1.0;1.0;-1.0;baseline_max
212803_3;1;3;1;0.5040057288636262;1.0;1.0;-1.0;baseline_max
212947_4;0;4;0;0.5561301588367642;;;;baseline_max
213342_14;1;14;0;0.5561301588367642;;;;baseline_max
213459_13;1;13;0;0.5561301588367642;;;;baseline_max
213495_10;0;10;1;0.5040057288636262;1.0;1.0;-1.0;baseline_max
213501_11;1;11;1;0.5040057288636262;1.0;1.0;-1.0;baseline_max
213804_10;0;10;0;0.5561301588367642;;;;baseline_max
214226_13;1;13;0;0.5561301588367642;;;;baseline_max
