Case ID;Actual;Prefix Length;Prediction;Prediction Probability;SHAP Subset Stability;SHAP Weight Stability;SHAP Adjusted Weight Stability;LIME Subset Stability;LIME Weight Stability;LIME Adjusted Weight Stability;ACV Subset Stability;ACV Weight Stability;ACV Adjusted Weight Stability;LINDA Subset Stability;LINDA Weight Stability;LINDA Adjusted Weight Stability;MAPE Correctness;RMSE Correctness;R2 Correctness;Mode
Case12_14;0;14;0;0.9999953651296408;1.0;1.0;1.0;0.8913688398715622;0.9426849742794552;0.9426849742794552;;1.0;1.0;;1.0;1.0;0.37644907887913437;0.37644907887913437;-0.37644907887913437;baseline_mean
Case12_8;0;8;0;0.999997183764818;1.0;1.0;1.0;0.9203371492391456;0.8820788802831109;0.8820788802831109;;1.0;1.0;;1.0;1.0;0.45529347503839357;0.45529347503839357;-0.45529347503839357;baseline_mean
Case12_9;0;9;0;0.9999998508523724;1.0;1.0;1.0;0.9537939097032788;0.9679223659521156;0.9679223659521156;;1.0;1.0;;1.0;1.0;0.4383251077759185;0.4383251077759185;-0.24263315887965245;baseline_mean
Case145_5;0;5;0;0.9999974696341128;1.0;1.0;1.0;0.9446761507551088;0.9745461557109588;0.9745461557109588;;1.0;1.0;;1.0;1.0;0.4608520781071354;0.4608520781071354;-0.4608520781071354;baseline_mean
Case146_2;0;2;0;0.9999903303090196;1.0;1.0;1.0;0.9332327802916038;0.9734633836381924;0.9734633836381924;;1.0;1.0;;1.0;1.0;0.38932163335411546;0.38932163335411546;-0.38932163335411546;baseline_mean
Case148;0;1;0;0.9999999998183592;1.0;1.0;1.0;0.9695836997947817;0.9847361709915764;0.9847361709915764;;1.0;1.0;;1.0;1.0;0.41667581161345024;0.41667581161345024;-0.41667581161345024;baseline_mean
Case163_6;1;6;1;0.9999952158440548;1.0;1.0;1.0;0.8210242587601078;0.92447811700948;0.92447811700948;;1.0;1.0;1.0;1.0;1.0;0.37220698706351557;0.37220698706351557;-0.37220698706351557;baseline_mean
Case174_8;1;8;1;0.9823718301153426;1.0;1.0;1.0;0.92305617826021;0.9472216627601152;0.9472216627601152;;1.0;1.0;1.0;1.0;1.0;0.40364221566302627;0.40364221566302627;-0.40364221566302627;baseline_mean
Case178;0;1;0;0.6183792629143791;1.0;1.0;1.0;0.942739863058588;0.9812790745345626;0.9812790745345626;;1.0;1.0;1.0;1.0;1.0;0.43165784633911075;0.4316420713890319;-0.4316420713890319;baseline_mean
Case178_11;0;11;0;0.9755782359322446;1.0;1.0;1.0;0.9035642785642786;0.97405141327654;0.97405141327654;;1.0;1.0;1.0;1.0;1.0;0.39928333786609305;0.39928333786609305;-0.39928333786609305;baseline_mean
Case178_13;0;13;0;0.990440588343596;1.0;1.0;1.0;0.9565475359486248;0.978303047012722;0.978303047012722;;1.0;1.0;1.0;1.0;1.0;0.37181409320210906;0.37181409320210906;-0.37181409320210906;baseline_mean
Case17_9;1;9;1;0.9999999999980618;1.0;1.0;1.0;0.8006577002660361;0.980785392558165;0.980785392558165;1.0;1.0;1.0;;1.0;1.0;0.39438268414950456;0.39438268414950456;-0.39438268414950456;baseline_mean
Case185_2;0;2;0;0.7541025682614405;1.0;1.0;1.0;0.9247556412665447;0.9710218745479056;0.9710218745479056;;1.0;1.0;1.0;1.0;1.0;0.4168890650111127;0.4168890650111127;-0.4168890650111127;baseline_mean
Case188_12;1;12;1;0.9999999999999408;1.0;1.0;1.0;0.8769033023531738;0.9685384747684496;0.9685384747684496;;1.0;1.0;;1.0;1.0;0.3709961625278487;0.3709961625278487;-0.3709961625278487;baseline_mean
Case188_14;1;14;1;0.9999999999999764;1.0;1.0;1.0;0.8231031543052003;0.9624351792019848;0.9624351792019848;;1.0;1.0;;1.0;1.0;0.36683336440869535;0.36683336440869535;-0.36683336440869535;baseline_mean
Case192_9;0;9;0;0.9999794705858844;1.0;1.0;1.0;0.9835395843249246;0.9672391995256192;0.9672391995256192;;1.0;1.0;1.0;1.0;1.0;0.4014627926884726;0.4014627926884726;-0.4014627926884726;baseline_mean
Case194_4;1;4;1;0.9999972046069614;1.0;1.0;1.0;0.8424050632911393;0.9301312360046732;0.9301312360046732;;1.0;1.0;;1.0;1.0;0.4528067315602722;0.4528067315602722;-0.4528067315602722;baseline_mean
Case195_10;0;10;0;0.9997560943286125;1.0;1.0;1.0;0.8393574297188755;0.9749728709254704;0.9749728709254704;;1.0;1.0;1.0;0.9999999999999999;0.9999999999999999;0.4014627926884726;0.4014627926884726;-0.4014627926884726;baseline_mean
Case196_2;1;2;1;0.7419380334562833;1.0;1.0;1.0;0.8893333333333333;0.9689705541981348;0.9689705541981348;;1.0;1.0;1.0;1.0;1.0;0.3804928072815356;0.380478901143078;-0.380478901143078;baseline_mean
Case198_2;1;2;1;0.9618965240368101;1.0;1.0;1.0;0.905852994555354;0.976433760311716;0.976433760311716;;1.0;1.0;1.0;1.0;1.0;0.38289162284517664;0.38289162284517664;-0.38289162284517664;baseline_mean
Case199_7;1;7;1;0.9999689875232656;1.0;1.0;1.0;0.8951440979076194;0.8885019017690001;0.8885019017690001;;1.0;1.0;1.0;1.0;1.0;0.4318888305384279;0.4318888305384279;-0.4318888305384279;baseline_mean
Case19_7;1;7;1;0.9980905021779344;1.0;1.0;1.0;0.9695836997947817;0.7057912945143503;0.7057912945143503;;1.0;1.0;1.0;1.0;1.0;0.3592481542556233;0.3592481542556233;;baseline_mean
Case207;1;1;1;0.8389648812058431;1.0;1.0;1.0;0.8443817660101735;0.9657787726677473;0.9657787726677473;;1.0;1.0;1.0;1.0;1.0;0.37363361133134126;0.37363361133134126;;baseline_mean
Case208_3;1;3;1;0.9667932693223548;1.0;1.0;1.0;0.9554912054912056;0.9516944856763928;0.9516944856763928;;1.0;1.0;1.0;1.0;1.0;0.45343182097818185;0.45343182097818185;-0.45343182097818185;baseline_mean
Case209_12;0;12;0;0.9945405971981408;1.0;1.0;1.0;0.959954454222634;0.9683561968919276;0.9683561968919276;;1.0;1.0;1.0;1.0;1.0;0.3789951008454071;0.3789951008454071;-0.3789951008454071;baseline_mean
Case211_7;0;7;0;0.9999935770690668;1.0;1.0;1.0;0.9624509147500044;0.9767766562283304;0.9767766562283304;;1.0;1.0;1.0;1.0;1.0;0.41214116174158194;0.41214116174158194;-0.41214116174158194;baseline_mean
Case215_9;0;9;0;0.999976329994864;1.0;1.0;1.0;0.9391673995895632;0.903871394603228;0.903871394603228;1.0;1.0;1.0;;1.0;1.0;0.40994697631971017;0.40994697631971017;-0.40994697631971017;baseline_mean
Case21_6;1;6;1;0.9999759797051836;1.0;1.0;1.0;0.8955422990762415;0.9511212730797236;0.9511212730797236;;1.0;1.0;1.0;1.0;1.0;0.4494423139134021;0.4494423139134021;-0.4494423139134021;baseline_mean
Case223_14;0;14;0;0.8251604740971727;1.0;1.0;1.0;0.9367727437201242;0.9808589004736346;0.9808589004736346;;1.0;1.0;1.0;1.0;1.0;0.4157677261711232;0.4157677261711232;-0.4157677261711232;baseline_mean
Case225_11;1;11;1;0.9999990895767872;1.0;1.0;1.0;0.8985098473979392;0.98058628732654;0.98058628732654;;1.0;1.0;;1.0;1.0;0.3591881535604098;0.3591881535604098;-0.3591881535604098;baseline_mean
Case225_13;1;13;1;0.9999999833255409;1.0;1.0;1.0;0.8675475552151155;0.9598664896464204;0.9598664896464204;;1.0;1.0;;1.0;1.0;0.3420735072698099;0.3420735072698099;-0.24263315887965245;baseline_mean
Case225_6;1;6;1;0.9986507049043678;1.0;1.0;1.0;0.942739863058588;0.9728017076623328;0.9728017076623328;1.0;1.0;1.0;1.0;1.0;1.0;0.3518742021541705;0.3518742021541705;-0.3518742021541705;baseline_mean
Case229_4;0;4;0;0.8991611987292136;1.0;1.0;1.0;0.9118997992897946;0.9839875480143636;0.9839875480143636;;1.0;1.0;1.0;1.0;1.0;0.43521497979281454;0.43521497979281454;-0.43521497979281454;baseline_mean
Case230_2;1;2;1;0.8960693740205063;1.0;1.0;1.0;0.9537939097032788;0.9332116638544206;0.9332116638544206;;1.0;1.0;1.0;1.0;1.0;0.39359368143922774;0.39359368143922774;-0.39359368143922774;baseline_mean
Case231_4;1;4;1;0.8987888656254143;1.0;1.0;1.0;0.8820371101460719;0.8979076951858334;0.8979076951858334;;1.0;1.0;1.0;1.0;1.0;0.4112313585945546;0.4112313585945546;-0.4112313585945546;baseline_mean
Case235_8;1;8;1;0.9998528426287308;1.0;1.0;1.0;0.8053644809719492;0.9685651981376188;0.9685651981376188;;1.0;1.0;1.0;1.0;1.0;0.3982446540697274;0.3982446540697274;-0.3982446540697274;baseline_mean
Case235_9;1;9;1;0.9999999652425496;1.0;1.0;1.0;0.8461291279414672;0.9460386774527544;0.9460386774527544;1.0;1.0;1.0;;1.0;1.0;0.40643627964471535;0.40643627964471535;-0.40643627964471535;baseline_mean
Case238_12;1;12;1;0.99999999999964;1.0;1.0;1.0;0.8050968953925252;0.9557659825384492;0.9557659825384492;1.0;1.0;1.0;;1.0;1.0;0.42263649860225116;0.42263649860225116;-0.42263649860225116;baseline_mean
Case238_13;1;13;1;0.9999999999999064;1.0;1.0;1.0;0.8237995985795893;0.9615115489518078;0.9615115489518078;1.0;1.0;1.0;;1.0;1.0;0.42936960496587023;0.42936960496587023;-0.42936960496587023;baseline_mean
Case238_14;1;14;1;0.9999999999998715;1.0;1.0;1.0;0.8247507331378299;0.9662803959324828;0.9662803959324828;1.0;1.0;1.0;;1.0;1.0;0.42213783042271513;0.42213783042271513;-0.42213783042271513;baseline_mean
Case239_3;0;3;0;0.8422748931163486;1.0;1.0;1.0;0.9258186758186758;0.9695218075176494;0.9695218075176494;;1.0;1.0;1.0;1.0;1.0;0.4165539498541391;0.4165539498541391;;baseline_mean
Case239_9;0;9;0;0.9613206647467476;1.0;1.0;1.0;0.9163551744356494;0.9225440619828486;0.9225440619828486;;1.0;1.0;1.0;1.0;1.0;0.425605040581441;0.425605040581441;-0.425605040581441;baseline_mean
Case240_5;1;5;1;0.9146210758252692;1.0;1.0;1.0;0.8827373068432671;0.9543212879083116;0.9543212879083116;1.0;1.0;1.0;1.0;1.0;1.0;0.47325901750560023;0.47325901750560023;-0.47325901750560023;baseline_mean
Case244_3;1;3;1;0.9999123989910124;1.0;1.0;1.0;0.9565475359486248;0.9728012746469672;0.9728012746469672;;1.0;1.0;1.0;1.0;1.0;0.4428597576477868;0.4428597576477868;-0.4428597576477868;baseline_mean
Case245_14;1;14;1;0.9999994187266628;1.0;1.0;1.0;0.9130950718972496;0.9453534519609459;0.9453534519609459;;1.0;1.0;;1.0;1.0;0.35348327146354314;0.35348327146354314;-0.24263315887965245;baseline_mean
Case249_8;1;8;0;0.6392915772587613;1.0;1.0;1.0;0.9069522774702058;0.9725185834836032;0.9725185834836032;;1.0;1.0;1.0;1.0;1.0;0.4318198539209741;0.4318198539209741;;baseline_mean
Case250_13;0;13;0;0.999997128724011;1.0;1.0;1.0;0.9467714746408676;0.972994353914231;0.972994353914231;;1.0;1.0;;1.0;1.0;0.38361675125724887;0.38361675125724887;-0.38361675125724887;baseline_mean
Case251_10;0;10;0;0.9945442227486344;1.0;1.0;1.0;0.9480730730730732;0.9293432593710856;0.9293432593710856;1.0;1.0;1.0;1.0;1.0;1.0;0.3518484662461343;0.3518484662461343;-0.3518484662461343;baseline_mean
Case251_14;0;14;0;0.9991581488996564;1.0;1.0;1.0;0.9695836997947817;0.9556896375309628;0.9556896375309628;;1.0;1.0;1.0;1.0;1.0;0.314134212897976;0.314134212897976;;baseline_mean
Case256_10;1;10;1;0.9999999987303524;1.0;1.0;1.0;0.8972557085452018;0.9771795622135117;0.9771795622135117;1.0;1.0;1.0;;1.0;1.0;0.39692814281660427;0.39692814281660427;-0.39692814281660427;baseline_mean
Case256_14;1;14;1;0.9999999854459928;1.0;1.0;1.0;0.9332368082368082;0.9545632552734438;0.9545632552734438;1.0;1.0;1.0;;1.0;1.0;0.3591881535604098;0.3591881535604098;-0.3591881535604098;baseline_mean
Case256_5;1;5;1;0.9999999766172964;1.0;1.0;1.0;0.8560908942558747;0.9765814780449148;0.9765814780449148;;1.0;1.0;;1.0;1.0;0.4185774389790725;0.4185774389790725;-0.4185774389790725;baseline_mean
Case256_7;1;7;1;0.9999998928216436;1.0;1.0;1.0;0.8730213772845953;0.9348931769137244;0.9348931769137244;;1.0;1.0;;1.0;1.0;0.40336442005409484;0.40336442005409484;-0.40336442005409484;baseline_mean
Case257_13;1;13;1;0.9864647277309786;1.0;1.0;1.0;0.9300510711456454;0.9768953411609672;0.9768953411609672;1.0;1.0;1.0;1.0;1.0;1.0;0.41399481552995193;0.41399481552995193;-0.41399481552995193;baseline_mean
Case258_10;1;10;1;0.892267911452058;1.0;1.0;1.0;0.9284248288232352;0.9587242217632378;0.9587242217632378;;1.0;1.0;1.0;1.0;1.0;0.4179704813907682;0.4179704813907682;-0.4179704813907682;baseline_mean
Case259_8;1;8;1;0.9999999995949084;1.0;1.0;1.0;0.917376255819652;0.9647778542050472;0.9647778542050472;1.0;1.0;1.0;;1.0;1.0;0.44768696557590476;0.44768696557590476;-0.44768696557590476;baseline_mean
Case263_6;0;6;0;0.9999996905667852;1.0;1.0;1.0;0.9614949247527323;0.9687625706478472;0.9687625706478472;;1.0;1.0;;1.0;1.0;0.4675809134008755;0.4675809134008755;-0.24263315887965245;baseline_mean
Case264_11;1;11;1;0.9998769936739954;1.0;1.0;1.0;0.9292484997272232;0.9803539080768612;0.9803539080768612;1.0;1.0;1.0;1.0;1.0;1.0;0.3850795415384967;0.3850795415384967;-0.3850795415384967;baseline_mean
Case265_10;0;10;0;0.999995620030537;1.0;1.0;1.0;0.9141917293233084;0.6980215605690738;0.6980215605690738;1.0;1.0;1.0;;1.0;1.0;0.44914975585715256;0.44914975585715256;-0.44914975585715256;baseline_mean
Case265_12;0;12;0;0.9999995801349794;1.0;1.0;1.0;0.9141097945878822;0.9595005877735312;0.9595005877735312;1.0;1.0;1.0;;1.0;1.0;0.4506125461384004;0.4506125461384004;-0.4506125461384004;baseline_mean
Case266_12;1;12;1;0.8072383193660855;1.0;1.0;1.0;0.8905536600240649;0.9669807449241796;0.9669807449241796;1.0;1.0;1.0;1.0;1.0;1.0;0.41842443336699375;0.41842443336699375;-0.41842443336699375;baseline_mean
Case267_5;1;5;1;0.999999999998977;1.0;1.0;1.0;0.8818037974683545;0.9747349343389456;0.9747349343389456;1.0;1.0;1.0;;1.0;1.0;0.461538486547541;0.461538486547541;-0.461538486547541;baseline_mean
Case269_11;0;11;0;0.9971300923693646;1.0;1.0;1.0;0.9480730730730732;0.9683870300841516;0.9683870300841516;;1.0;1.0;1.0;1.0;1.0;0.4296317966965745;0.4296317966965745;-0.4296317966965745;baseline_mean
Case269_12;0;12;0;0.9994254109171352;1.0;1.0;1.0;0.9845979699010928;0.9458221641508024;0.9458221641508024;;1.0;1.0;1.0;1.0;1.0;0.41111720854470846;0.41111720854470846;-0.41111720854470846;baseline_mean
Case273_8;0;8;0;0.9772397645600636;1.0;1.0;1.0;0.9152888344560114;0.9559500828919388;0.9559500828919388;1.0;1.0;1.0;1.0;1.0;1.0;0.43440105309346205;0.43440105309346205;-0.43440105309346205;baseline_mean
Case274_3;0;3;0;0.9986257075646128;1.0;1.0;1.0;0.9249018295000092;0.8582045425923273;0.8582045425923273;1.0;1.0;1.0;1.0;1.0;1.0;0.41598712866514487;0.41598712866514487;-0.41598712866514487;baseline_mean
Case27_13;0;13;0;0.9994670501384688;1.0;1.0;1.0;0.9679635633781072;0.9278976572118052;0.9278976572118052;;1.0;1.0;1.0;1.0;1.0;0.42457487913218867;0.42457487913218867;-0.42457487913218867;baseline_mean
Case27_6;0;6;1;0.5577327816361811;1.0;1.0;1.0;0.910982410982411;0.9794080379316144;0.9794080379316144;;1.0;1.0;1.0;1.0;1.0;0.4678097544614327;0.4678097544614327;;baseline_mean
Case29_4;1;4;1;0.9998990597236708;1.0;1.0;1.0;0.9184005434005434;0.9666575711571244;0.9666575711571244;;1.0;1.0;1.0;1.0;1.0;0.46524044895087896;0.46524044895087896;-0.46524044895087896;baseline_mean
Case32_6;1;6;1;0.9998338900206306;1.0;1.0;1.0;0.8893333333333333;0.9575250915212168;0.9575250915212168;1.0;1.0;1.0;1.0;1.0;1.0;0.4871823031695967;0.4871823031695967;-0.4871823031695967;baseline_mean
Case33_2;1;2;0;0.8772933009954462;1.0;1.0;1.0;0.8814488944752328;0.9749027825457152;0.9749027825457152;;1.0;1.0;1.0;1.0;1.0;0.42741730516572524;0.42741730516572524;-0.42741730516572524;baseline_mean
Case3_11;0;11;0;0.8156768286852529;1.0;1.0;1.0;0.9203371492391456;0.98128138488629;0.98128138488629;1.0;1.0;1.0;1.0;1.0;1.0;0.3752741789362976;0.3752741789362976;-0.3752741789362976;baseline_mean
Case3_12;0;12;0;0.9441947718466841;1.0;1.0;1.0;0.9087510993843448;0.9000058842294726;0.9000058842294726;;1.0;1.0;1.0;0.9999999999999999;0.9999999999999999;0.3524767068429629;0.3524638255702105;-0.3524638255702105;baseline_mean
Case3_4;0;4;1;0.6418244066497911;1.0;1.0;1.0;0.9292484997272232;0.8219359169904978;0.8219359169904978;;1.0;1.0;1.0;1.0;1.0;0.41468052657835186;0.41468052657835186;-0.41468052657835186;baseline_mean
Case43_8;0;8;0;0.8232298312124244;1.0;1.0;1.0;0.9375939849624059;0.9514556710605264;0.9514556710605264;;1.0;1.0;1.0;1.0;1.0;0.44202370657487927;0.44202370657487927;;baseline_mean
Case46_11;0;11;0;0.9996679902908944;1.0;1.0;1.0;0.9835395843249246;0.9725662525562891;0.9725662525562891;;1.0;1.0;1.0;1.0;1.0;0.42793929677905873;0.42793929677905873;-0.42793929677905873;baseline_mean
Case46_7;0;7;1;0.6626790248263752;1.0;1.0;1.0;0.8985902255639098;0.9360229739094929;0.9360229739094929;;1.0;1.0;1.0;1.0;1.0;0.4834040271043833;0.4834040271043833;-0.4834040271043833;baseline_mean
Case47_6;0;6;0;0.8098333183590363;1.0;1.0;1.0;0.9031666666666668;0.961356178586628;0.961356178586628;;1.0;1.0;1.0;1.0;1.0;0.44328277817649536;0.44328277817649536;-0.44328277817649536;baseline_mean
Case47_7;0;7;0;0.941886311694017;1.0;1.0;1.0;0.9324116465500082;0.9657794200757636;0.9657794200757636;;1.0;1.0;1.0;1.0;1.0;0.4359461877561761;0.4359461877561761;-0.4359461877561761;baseline_mean
Case4_10;0;10;0;0.5465146479052034;1.0;1.0;1.0;0.9515833333333332;0.9631400670450908;0.9631400670450908;;1.0;1.0;1.0;1.0;1.0;0.41226789304924644;0.41228295994346975;-0.41226789304924644;baseline_mean
Case6;1;1;1;0.6959479794745345;1.0;1.0;1.0;0.9130625226151708;0.7713223000216118;0.7713223000216118;;1.0;1.0;1.0;1.0;1.0;0.40225180839811203;0.40225180839811203;-0.40225180839811203;baseline_mean
Case61_10;1;10;1;0.9999999801516986;1.0;1.0;1.0;0.789873417721519;0.9771147634941112;0.9771147634941112;;1.0;1.0;;1.0;1.0;0.4605595200508858;0.4605595200508858;-0.4605595200508858;baseline_mean
Case62_2;0;2;0;0.9221109679445484;1.0;1.0;1.0;0.9835395843249246;0.9781500942758358;0.9781500942758358;;1.0;1.0;1.0;0.9999999999999999;0.9999999999999999;0.43251939267234296;0.43251939267234296;-0.43251939267234296;baseline_mean
Case72;0;1;0;0.6985994817559384;1.0;1.0;1.0;0.9675280217523132;0.9811919032226444;0.9811919032226444;;1.0;1.0;1.0;1.0;1.0;0.4109669299241432;0.41098195037077473;-0.4109669299241432;baseline_mean
Case72_5;0;5;0;0.9233016143146492;1.0;1.0;1.0;0.9845979699010928;0.9685624280047456;0.9685624280047456;;1.0;1.0;1.0;1.0;1.0;0.46000879288275554;0.4600256045334832;-0.4600256045334832;baseline_mean
Case75_4;1;4;1;0.5132421341403786;1.0;1.0;1.0;0.9519453450671608;0.9723069400736176;0.9723069400736176;;1.0;1.0;1.0;1.0;1.0;0.4415442089110672;0.4415442089110672;-0.4415442089110672;baseline_mean
Case78_12;1;12;1;0.9978627186984208;1.0;1.0;1.0;0.9247556412665447;0.9578975537531152;0.9578975537531152;1.0;1.0;1.0;1.0;1.0;1.0;0.4014627926884726;0.4014627926884726;-0.4014627926884726;baseline_mean
Case7_3;0;3;0;0.9450845430824364;1.0;1.0;1.0;0.9023723783500116;0.96197186809665;0.96197186809665;;1.0;1.0;1.0;1.0;1.0;0.3961105594149348;0.3961105594149348;-0.3961105594149348;baseline_mean
Case82;1;1;1;0.9082728611977154;1.0;1.0;1.0;0.971369931529294;0.9739953948375198;0.9739953948375198;;1.0;1.0;1.0;1.0;1.0;0.4138183282993508;0.4138183282993508;-0.4138183282993508;baseline_mean
Case83_14;0;14;1;0.9992186037949592;1.0;1.0;1.0;0.9062918340026772;0.9780635272726558;0.9780635272726558;;1.0;1.0;1.0;1.0;1.0;0.3607972228697824;0.3607972228697824;-0.3607972228697824;baseline_mean
Case84_4;0;4;0;0.9999999998002204;1.0;1.0;1.0;0.9130625226151708;0.965864693163212;0.965864693163212;;1.0;1.0;;1.0;1.0;0.4947888126320855;0.4947888126320855;-0.4947888126320855;baseline_mean
Case86_2;0;2;1;0.9162755499275116;1.0;1.0;1.0;0.9160612853747746;0.9370750234824377;0.9370750234824377;;1.0;1.0;1.0;1.0;1.0;0.4265136050288117;0.4265136050288117;-0.4265136050288117;baseline_mean
Case86_4;0;4;1;0.9350287250097198;1.0;1.0;1.0;0.8289900937876016;0.945214187318468;0.945214187318468;;1.0;1.0;1.0;1.0;1.0;0.43913139902630727;0.43913139902630727;-0.43913139902630727;baseline_mean
Case89_13;0;13;0;0.9999999732225776;1.0;1.0;1.0;0.8907894736842106;0.9784435046166272;0.9784435046166272;;1.0;1.0;;1.0;1.0;0.4008776765759735;0.4008776765759735;-0.4008776765759735;baseline_mean
Case90_8;0;8;0;0.9999999879131825;1.0;1.0;1.0;0.9009478996181124;0.9585430251262484;0.9585430251262484;;1.0;1.0;;1.0;1.0;0.4577802185165149;0.4577802185165149;-0.4577802185165149;baseline_mean
Case91_11;1;11;1;0.9997924150417166;1.0;1.0;1.0;0.8537592187067381;-0.666794681079;-0.666794681079;1.0;1.0;1.0;1.0;1.0;1.0;0.435253248185298;0.435253248185298;-0.435253248185298;baseline_mean
Case91_7;1;7;1;0.999999437326103;1.0;1.0;1.0;0.8231031543052003;0.9782326809072512;0.9782326809072512;1.0;1.0;1.0;;1.0;1.0;0.4400804561134159;0.4400804561134159;-0.4400804561134159;baseline_mean
Case93;1;1;1;0.9999999714396878;1.0;1.0;1.0;0.7928682342502218;0.9815438237165864;0.9815438237165864;;1.0;1.0;;1.0;1.0;0.45236789447589787;0.45236789447589787;-0.45236789447589787;baseline_mean
Case95_13;1;13;1;0.9999999999851459;1.0;1.0;1.0;0.7911949685534592;0.9684314278639179;0.9684314278639179;1.0;1.0;1.0;;1.0;1.0;0.4233469910714637;0.4233469910714637;-0.4233469910714637;baseline_mean
Case96_7;0;7;1;0.9997846003820664;1.0;1.0;1.0;0.9695836997947817;0.9643884777729193;0.9643884777729193;;1.0;1.0;1.0;1.0;1.0;0.3642945961619014;0.3642945961619014;-0.3642945961619014;baseline_mean
Case99_3;0;3;1;0.9999737074006728;1.0;1.0;1.0;0.9046649105611372;0.04373780645048708;0.04373780645048708;;1.0;1.0;1.0;1.0;1.0;0.4223806937103169;0.4223806937103169;-0.4223806937103169;baseline_mean
Case9_6;0;6;0;0.9994904442954036;1.0;1.0;1.0;0.966616390145802;0.9665515144092379;0.9665515144092379;1.0;1.0;1.0;1.0;1.0;1.0;0.4329127837353014;0.4329127837353014;-0.4329127837353014;baseline_mean
