Actual;Prediction;Prediction Probability;SHAP Subset Stability;SHAP Weight Stability;SHAP Adjusted Weight Stability;LIME Subset Stability;LIME Weight Stability;LIME Adjusted Weight Stability;ACV Subset Stability;ACV Weight Stability;ACV Adjusted Weight Stability;LINDA Subset Stability;LINDA Weight Stability;LINDA Adjusted Weight Stability;SHAP Precision;SHAP Recall;SHAP Correlation;LIME Precision;LIME Recall;LIME Correlation;ACV Precision;ACV Recall;ACV Correlation;LINDA Precision;LINDA Recall;LINDA Correlation
0;0;0.9341443009999999;1;1;1;0.82316534;0.999494507;0.999494507;1.0;1.0;1.0;;1.0;1.0;1.0;1.0;0.2947368421052632;0.0;0.0;0.5263157894736842;0.5;1.0;0.29346355429559745;0.05;1.0;0.0
1;0;0.86091389;1;1;1;0.7767857140000001;0.99970929;0.99970929;1.0;1.0;1.0;;1.0;1.0;1.0;1.0;0.2947368421052632;0.0;0.0;0.768421052631579;0.5;1.0;0.18939797749266704;0.05;1.0;0.0
0;0;0.8213744040000001;1;1;1;0.939722725;0.9994399540000001;0.9994399540000001;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.2947368421052632;0.0;0.0;0.37894736842105264;0.0;0.0;0.0;0.0;0.0;-0.01715266146573062
0;0;0.926358163;1;1;1;1.0;0.999741792;0.999741792;1.0;1.0;1.0;;1.0;1.0;1.0;1.0;0.2947368421052632;1.0;1.0;0.768421052631579;0.5;1.0;0.36781658782309656;0.05;1.0;0.0
1;0;0.508624052;1;1;1;1.0;0.9997521140000001;0.9997521140000001;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.2947368421052632;1.0;1.0;0.8631578947368421;0.5;1.0;0.2753994831989712;0.0;0.0;-0.20291114392962029
0;0;0.9107539440000001;1;1;1;0.923896499;0.9983141740000001;0.9983141740000001;1.0;1.0;1.0;;1.0;1.0;1.0;1.0;0.2947368421052632;1.0;1.0;0.7473684210526316;1.0;1.0;0.34806003047753464;0.05;1.0;0.0
0;0;0.9377114959999999;1;1;1;1.0;0.99926325;0.99926325;1.0;1.0;1.0;;1.0;1.0;1.0;1.0;0.2947368421052632;1.0;1.0;0.768421052631579;1.0;1.0;0.3162277660168379;0.05;1.0;0.0
0;0;0.9678655840000001;1;1;1;0.945175439;0.999826827;0.999826827;1.0;1.0;1.0;;1.0;1.0;1.0;1.0;0.2947368421052632;1.0;1.0;0.6842105263157895;1.0;1.0;0.3162277660168379;0.05;1.0;0.0
0;0;0.953819767;1;1;1;0.858836815;0.9981304129999999;0.9981304129999999;1.0;1.0;1.0;;1.0;1.0;1.0;1.0;0.2947368421052632;1.0;1.0;0.7473684210526316;1.0;1.0;0.3044295411712823;0.05;1.0;0.0
0;0;0.987492107;1;1;1;1.0;0.999621451;0.999621451;1.0;1.0;1.0;;1.0;1.0;1.0;1.0;0.2947368421052632;1.0;1.0;0.8631578947368421;1.0;1.0;0.24988626392678184;0.05;1.0;0.0
0;0;0.823582638;1;1;1;0.9153020890000001;0.999425681;0.999425681;1.0;1.0;1.0;;1.0;1.0;1.0;1.0;0.2947368421052632;0.0;0.0;0.5684210526315789;0.0;0.0;0.1675415633166782;0.05;1.0;0.0
0;0;0.900552128;1;1;1;0.9480249479999999;0.9997418109999999;0.9997418109999999;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.2947368421052632;1.0;1.0;0.7368421052631579;0.5;1.0;0.29791022508420684;0.0;0.0;-0.06716604942594676
0;0;0.95041438;1;1;1;1.0;0.999659307;0.999659307;1.0;1.0;1.0;;1.0;1.0;1.0;1.0;0.2947368421052632;0.0;0.0;0.5052631578947369;0.5;1.0;0.26905993248552673;0.05;1.0;0.0
0;0;0.8060751740000001;1;1;1;0.939722725;0.998968702;0.998968702;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.2947368421052632;0.0;0.0;0.6105263157894737;0.5;1.0;0.2516611478423583;0.0;0.0;-0.08133696124354547
0;0;0.8060575209999999;1;1;1;0.836372137;0.9991330409999999;0.9991330409999999;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.2947368421052632;1.0;1.0;0.6736842105263158;0.5;1.0;0.19300490725848374;0.0;0.0;-0.0447773662839645
0;0;0.7323168059999999;1;1;1;0.864498645;0.9997980340000001;0.9997980340000001;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.2947368421052632;1.0;1.0;0.7263157894736842;0.0;0.0;0.2336500872268057;0.0;0.0;0.022799518935225645
0;0;0.947073645;1;1;1;1.0;0.9989137509999999;0.9989137509999999;1.0;1.0;1.0;;1.0;1.0;1.0;1.0;0.2947368421052632;1.0;1.0;0.8315789473684211;1.0;1.0;0.34049130861293125;0.05;1.0;0.0
0;0;0.623022874;1;1;1;0.925595238;0.999548288;0.999548288;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.2947368421052632;0.0;0.0;0.5789473684210527;0.3333333333333333;1.0;0.27736913751161274;0.0;0.0;-0.16183700963992567
0;0;0.977693325;1;1;1;0.945175439;0.999800685;0.999800685;1.0;1.0;1.0;;1.0;1.0;1.0;1.0;0.2947368421052632;1.0;1.0;0.8315789473684211;1.0;1.0;0.08719139396343283;0.05;1.0;0.0
1;0;0.69590345;1;1;1;1.0;0.95732451;0.95732451;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.2947368421052632;1.0;1.0;0.8631578947368421;1.0;1.0;0.3162277660168379;0.0;0.0;-0.01873171623163388
0;0;0.7716306759999999;1;1;1;0.7767857140000001;0.9998737590000001;0.9998737590000001;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.2947368421052632;1.0;1.0;0.7263157894736842;0.0;0.0;0.06371930928643099;0.0;0.0;0.03419927840283847
1;0;0.760673052;1;1;1;0.887069452;0.995828571;0.995828571;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.2947368421052632;0.0;0.0;0.768421052631579;0.5;1.0;0.12565617248750865;0.0;0.0;0.15067583656131012
1;0;0.6003672520000001;1;1;1;1.0;0.99975953;0.99975953;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.2947368421052632;0.0;0.0;0.6526315789473685;0.0;0.0;0.0;0.0;0.0;-0.12313775728090237
1;0;0.810185675;1;1;1;1.0;0.999869317;0.999869317;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.2947368421052632;1.0;1.0;0.7263157894736842;0.0;0.0;0.0;0.0;0.0;0.1631302317214023
0;0;0.6031674229999999;1;1;1;0.8050682259999999;0.999796682;0.999796682;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.2947368421052632;1.0;1.0;0.7263157894736842;0.0;0.0;0.0;0.0;0.0;-0.010696563746013953
0;0;0.7990983890000001;1;1;1;0.862132353;0.999351702;0.999351702;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.2947368421052632;0.0;0.0;0.5368421052631579;0.0;0.0;0.006824706479951659;0.0;0.0;-0.011399759467612822
1;0;0.5422349470000001;1;1;1;0.9514327340000001;0.9996559540000001;0.9996559540000001;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.2947368421052632;0.0;0.0;0.4947368421052632;0.0;0.0;0.0;0.0;0.0;0.1941749440454268
1;0;0.732326665;1;1;1;1.0;0.9997591579999999;0.9997591579999999;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.2947368421052632;1.0;1.0;0.7999999999999999;1.0;1.0;0.3162277660168379;0.0;0.0;0.13489794075657582
0;0;0.739739851;1;1;1;1.0;0.9989494409999999;0.9989494409999999;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.2947368421052632;1.0;1.0;0.7157894736842105;0.0;0.0;0.06362847629757779;0.0;0.0;-0.03419927840283847
0;0;0.992312162;1;1;1;0.9153020890000001;0.999692825;0.999692825;1.0;1.0;1.0;;1.0;1.0;1.0;1.0;0.2947368421052632;1.0;1.0;0.8315789473684211;1.0;1.0;0.18415238211117965;0.05;1.0;0.0
1;0;0.5021670429999999;1;1;1;0.781447305;0.999685907;0.999685907;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.2947368421052632;1.0;1.0;0.7157894736842105;0.2;1.0;0.34346020479919026;0.0;0.0;-0.02757846895870908
1;0;0.5207094520000001;1;1;1;1.0;0.999214023;0.999214023;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.2947368421052632;1.0;1.0;0.768421052631579;0.0;0.0;0.0;0.0;0.0;0.1531175237409325
0;0;0.9793964709999999;1;1;1;0.6927803379999999;0.9997868809999999;0.9997868809999999;1.0;1.0;1.0;;1.0;1.0;1.0;1.0;0.2947368421052632;1.0;1.0;0.8631578947368421;1.0;1.0;0.24825366292262266;0.05;1.0;0.0
0;0;0.814502843;1;1;1;0.864498645;0.99957633;0.99957633;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.2947368421052632;1.0;1.0;0.7894736842105264;0.0;0.0;0.1771787531383014;0.0;0.0;0.10614639197925867
1;0;0.552716784;1;1;1;0.923896499;0.999743928;0.999743928;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.2947368421052632;1.0;1.0;0.6736842105263158;0.0;0.0;0.0;0.0;0.0;0.16927779169233606
0;0;0.5705558820000001;1;1;1;0.892749893;0.999302433;0.999302433;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.2947368421052632;1.0;1.0;0.6526315789473685;0.5;1.0;0.1721892064184557;0.0;0.0;-0.22388683141982252
0;0;0.890191139;1;1;1;0.693564862;0.999657267;0.999657267;1.0;1.0;1.0;;1.0;1.0;1.0;1.0;0.2947368421052632;1.0;1.0;0.7789473684210527;0.0;0.0;0.1112037839174208;0.05;1.0;0.0
1;1;0.6246619870000001;1;1;1;0.7994652409999999;0.999611265;0.999611265;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.2947368421052632;1.0;1.0;0.7157894736842105;0.0;0.0;-0.07539370349250518;0.0;0.0;-0.09899678265684463
0;1;0.830867177;1;1;1;0.873896595;0.999481428;0.999481428;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.2947368421052632;0.0;0.0;0.37894736842105264;0.0;0.0;0.21233580116154105;0.0;0.0;-0.011194341570991124
1;1;0.723858975;1;1;1;0.858256556;0.9990968920000001;0.9990968920000001;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.2947368421052632;0.0;0.0;0.5473684210526316;0.0;0.0;0.09779689751497256;0.0;0.0;-0.06417938247608372
1;1;0.912977167;1;1;1;0.959415584;0.999716408;0.999716408;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.2947368421052632;1.0;1.0;0.6105263157894737;0.0;0.0;0.20020232680945305;0.0;0.0;-0.005453013418055771
1;1;0.6571910879999999;1;1;1;0.893333333;0.9998444609999999;0.9998444609999999;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.2947368421052632;0.0;0.0;0.8421052631578948;0.5;1.0;0.1694201915422853;0.0;0.0;-0.18568227162261305
1;1;0.960482367;1;1;1;0.8597475459999999;0.9995587890000001;0.9995587890000001;1.0;1.0;1.0;;1.0;1.0;1.0;1.0;0.2947368421052632;0.0;0.0;0.768421052631579;0.5;1.0;0.14715344147639178;0.05;1.0;0.0
1;1;0.52637814;1;1;1;1.0;0.999677395;0.999677395;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.2947368421052632;1.0;1.0;0.6947368421052632;0.0;0.0;0.13961796943056518;0.0;0.0;-0.03733665229438655
1;1;0.890327394;1;1;1;1.0;0.999824257;0.999824257;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.2947368421052632;0.0;0.0;0.7473684210526316;0.5;1.0;0.2053177743673887;0.0;0.0;-0.128353490404079
1;1;0.9095771970000001;1;1;1;1.0;0.99947667;0.99947667;1.0;1.0;1.0;;1.0;1.0;1.0;1.0;0.2947368421052632;0.0;0.0;0.5473684210526316;0.0;0.0;0.2384158242717079;0.05;1.0;0.0
0;1;0.553740416;1;1;1;1.0;0.9987988309999999;0.9987988309999999;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.2947368421052632;0.0;0.0;0.37894736842105264;0.25;1.0;0.2357797812857538;0.0;0.0;-0.21277799819028592
0;1;0.805097189;1;1;1;1.0;0.99964217;0.99964217;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.2947368421052632;1.0;1.0;0.7999999999999999;0.0;0.0;0.06720573394901087;0.0;0.0;-0.11262036988727288
1;1;0.9529674459999999;1;1;1;1.0;0.998957724;0.998957724;1.0;1.0;1.0;;1.0;1.0;1.0;1.0;0.2947368421052632;0.0;0.0;0.7789473684210527;0.0;0.0;0.06972366970055904;0.05;1.0;0.0
1;1;0.921429797;1;1;1;1.0;0.999820145;0.999820145;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.2947368421052632;0.0;0.0;0.7473684210526316;0.5;1.0;0.09881062333064236;0.0;0.0;-0.08799714013941744
1;1;0.5962550839999999;1;1;1;0.836372137;0.99960112;0.99960112;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.2947368421052632;1.0;1.0;0.7263157894736842;0.5;1.0;0.22157757592409008;0.0;0.0;-0.128353490404079
1;1;0.8384808709999999;1;1;1;0.932157395;0.999628482;0.999628482;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.2947368421052632;0.0;0.0;0.5368421052631579;0.0;0.0;0.18264184349379245;0.0;0.0;-0.14059189831332752
1;1;0.69364429;1;1;1;1.0;0.999750522;0.999750522;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.2947368421052632;0.0;0.0;0.5368421052631579;0.5;1.0;0.216935666420595;0.0;0.0;-0.15903846416105372
1;1;0.6052198870000001;1;1;1;0.925595238;0.999397187;0.999397187;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.2947368421052632;0.0;0.0;0.6526315789473685;0.3333333333333333;1.0;-0.11174569389108098;0.0;0.0;-0.02151035098591617
1;1;0.752227448;1;1;1;0.925595238;0.99966855;0.99966855;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.2947368421052632;1.0;1.0;0.6105263157894737;0.3333333333333333;1.0;0.18150336025973474;0.0;0.0;0.12686095721006177
0;1;0.827407876;1;1;1;0.957965532;0.999459202;0.999459202;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.2947368421052632;1.0;1.0;0.6000000000000001;0.5;1.0;0.19368004988250093;0.0;0.0;-0.03795724858032123
1;1;0.724781819;1;1;1;1.0;0.9997913359999999;0.9997913359999999;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.2947368421052632;0.0;0.0;0.4631578947368421;0.0;0.0;0.18939797749266704;0.0;0.0;-0.05407380704358751
1;1;0.53751885;1;1;1;0.8355263159999999;0.998932646;0.998932646;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.2947368421052632;1.0;1.0;0.7157894736842105;0.0;0.0;0.0;0.0;0.0;-0.23581565375604518
1;1;0.769284758;1;1;1;1.0;0.999578849;0.999578849;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.2947368421052632;1.0;1.0;0.6736842105263158;0.0;0.0;0.11366028456361235;0.0;0.0;0.005305207760646087
1;1;0.661908429;1;1;1;0.936332767;0.99982053;0.99982053;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.2947368421052632;0.0;0.0;0.6631578947368422;0.0;0.0;0.19546515720279128;0.0;0.0;-0.19346033336266977
1;1;0.6669025;1;1;1;0.931066176;0.999757453;0.999757453;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.2947368421052632;0.0;0.0;0.6421052631578947;0.0;0.0;0.15274030442957018;0.0;0.0;0.06383339945708577
1;1;0.8353182579999999;1;1;1;0.898373984;0.99941775;0.99941775;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.2947368421052632;0.0;0.0;0.5684210526315789;0.0;0.0;0.3614315449424408;0.0;0.0;-0.19951963248080323
1;1;0.566747594;1;1;1;0.8629385959999999;0.999539995;0.999539995;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.2947368421052632;1.0;1.0;0.7263157894736842;0.5;1.0;0.44384745795256775;0.0;0.0;-0.09167118249117986
0;1;0.706909633;1;1;1;0.957965532;0.999449004;0.999449004;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.2947368421052632;1.0;1.0;0.6421052631578947;0.0;0.0;0.11031056636891852;0.0;0.0;0.06933949711814645
0;1;0.605553224;1;1;1;0.925595238;0.999818725;0.999818725;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.2947368421052632;1.0;1.0;0.768421052631579;0.5;1.0;0.09575923869781344;0.0;0.0;-0.03838859479749573
1;1;0.8141522259999999;1;1;1;1.0;0.999772358;0.999772358;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.2947368421052632;0.0;0.0;0.7999999999999999;0.5;1.0;0.052102604929535085;0.0;0.0;0.01099964251742718
0;1;0.5313806010000001;1;1;1;1.0;0.999715081;0.999715081;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.2947368421052632;1.0;1.0;0.7368421052631579;0.3333333333333333;1.0;0.2884156179505403;0.0;0.0;-0.13981728140845512
1;1;0.917536895;1;1;1;0.896651509;0.999792805;0.999792805;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.2947368421052632;0.0;0.0;0.7157894736842105;0.0;0.0;0.2749325479732263;0.0;0.0;-0.18807795461846105
1;1;0.8718852440000001;1;1;1;1.0;0.9997816420000001;0.9997816420000001;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.2947368421052632;0.0;0.0;0.7157894736842105;0.5;1.0;0.11284257405573755;0.0;0.0;-0.2175135181864896
1;1;0.535152074;1;1;1;0.8391544120000001;0.998457955;0.998457955;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.2947368421052632;1.0;1.0;0.768421052631579;0.5;1.0;0.2403463482921169;0.0;0.0;-0.07570332986102252
0;1;0.870471179;1;1;1;0.891493056;0.999656787;0.999656787;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.2947368421052632;1.0;1.0;0.6631578947368422;0.5;1.0;0.2254863440665014;0.0;0.0;-0.016088624269610413
1;1;0.8523300340000001;1;1;1;0.95543672;0.997655532;0.997655532;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.2947368421052632;1.0;1.0;0.6631578947368422;0.0;0.0;0.2313463350921371;0.0;0.0;-0.13981728140845512
0;1;0.74183923;1;1;1;0.959415584;0.999527743;0.999527743;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.2947368421052632;0.0;0.0;0.6526315789473685;0.0;0.0;0.09436015336850476;0.0;0.0;-0.02711232041451516
1;1;0.59877029;1;1;1;1.0;0.99982052;0.99982052;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.2947368421052632;1.0;1.0;0.7578947368421053;0.0;0.0;0.1721892064184557;0.0;0.0;-0.18488092928425595
1;1;0.771306519;1;1;1;0.8217468809999999;0.999574517;0.999574517;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.2947368421052632;1.0;1.0;0.7263157894736842;0.5;1.0;0.2710032864470269;0.0;0.0;-0.16499463776140771
1;1;0.800189075;1;1;1;0.892749893;0.999474869;0.999474869;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.2947368421052632;1.0;1.0;0.7052631578947369;0.3333333333333333;1.0;0.07328416800608244;0.0;0.0;0.07487594622209767
1;1;0.78820345;1;1;1;0.95543672;0.999682332;0.999682332;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.2947368421052632;1.0;1.0;0.6631578947368422;0.5;1.0;0.13891812557774846;0.0;0.0;-0.09116887086112567
0;1;0.847619048;1;1;1;0.873160832;0.999854894;0.999854894;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.2947368421052632;0.0;0.0;0.6736842105263158;0.5;1.0;0.0;0.0;0.0;0.0447773662839645
1;1;0.94890651;1;1;1;0.822695035;0.999464927;0.999464927;1.0;1.0;1.0;;1.0;1.0;1.0;1.0;0.2947368421052632;0.0;0.0;0.7368421052631579;0.5;1.0;0.2835952614066409;0.05;1.0;0.0
1;1;0.90964495;1;1;1;1.0;0.999634127;0.999634127;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.2947368421052632;1.0;1.0;0.6421052631578947;0.5;1.0;0.2313463350921371;0.0;0.0;-0.07836039099693788
1;1;0.829974357;1;1;1;0.873896595;0.999635211;0.999635211;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.2947368421052632;0.0;0.0;0.4105263157894737;0.0;0.0;0.07357672073819589;0.0;0.0;-0.11896237549589252
0;1;0.6353755529999999;1;1;1;0.8417005879999999;0.999707803;0.999707803;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.2947368421052632;0.0;0.0;0.6210526315789474;0.3333333333333333;1.0;0.18315213658686816;0.0;0.0;-0.027420424855354092
0;1;0.891666127;1;1;1;0.939903846;0.999789716;0.999789716;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.2947368421052632;1.0;1.0;0.7368421052631579;0.0;0.0;0.17167901505579045;0.0;0.0;-0.07129310462392063
1;1;0.760582628;1;1;1;1.0;0.998500594;0.998500594;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.2947368421052632;0.0;0.0;0.5368421052631579;0.0;0.0;0.2627261341593547;0.0;0.0;0.028587769109551037
1;1;0.8613705620000001;1;1;1;1.0;0.9996452929999999;0.9996452929999999;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.2947368421052632;0.0;0.0;0.7263157894736842;0.5;1.0;0.3509765571054212;0.0;0.0;0.005362874756536804
1;1;0.9494013590000001;1;1;1;0.925595238;0.997506705;0.997506705;1.0;1.0;1.0;;1.0;1.0;1.0;1.0;0.2947368421052632;0.0;0.0;0.7263157894736842;0.5;1.0;0.12830185572083894;0.05;1.0;0.0
1;1;0.929585212;1;1;1;0.855312112;0.999621836;0.999621836;1.0;1.0;1.0;;1.0;1.0;1.0;1.0;0.2947368421052632;0.0;0.0;0.8105263157894737;0.5;1.0;0.11952286093343935;0.05;1.0;0.0
