Case ID;Actual;Prefix Length;Prediction;Prediction Probability;SHAP Subset Stability;SHAP Weight Stability;SHAP Adjusted Weight Stability;LIME Subset Stability;LIME Weight Stability;LIME Adjusted Weight Stability;ACV Subset Stability;ACV Weight Stability;ACV Adjusted Weight Stability;LINDA Subset Stability;LINDA Weight Stability;LINDA Adjusted Weight Stability;SHAP Precision;SHAP Recall;SHAP Correlation;LIME Precision;LIME Recall;LIME Correlation;LINDA Precision;LINDA Recall;LINDA Correlation
207467_11;0;11;1;0.569755406198448;1.0;1.0;1.0;1.0;0.998433733334364;0.998433733334364;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;-0.07349692215821756;0.5;1.0;0.6633024950939165;0.008333333333333333;1.0;0.0
207572_11;0;11;1;0.5543570470733901;1.0;1.0;1.0;1.0;0.9979833312680338;0.9979833312680338;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;-0.06565337710575955;1.0;1.0;0.6944210821418559;0.008333333333333333;1.0;0.0
207605_7;1;7;0;0.5434272326990881;1.0;1.0;1.0;1.0;0.9975730075535372;0.9975730075535372;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;-0.03427919689592755;1.0;1.0;0.7269414073451079;0.008333333333333333;1.0;0.0
207632_10;0;10;1;0.6169961531530181;1.0;1.0;1.0;1.0;0.9983072786216208;0.9983072786216208;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;-0.07146341047795067;1.0;1.0;0.7303055789178582;0.008333333333333333;1.0;0.0
207702_6;0;6;0;0.5280069332246038;1.0;1.0;1.0;1.0;0.9977500951319644;0.9977500951319644;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;-0.05083779200667223;1.0;1.0;0.6815250911129802;0.008333333333333333;1.0;0.0
207708_8;0;8;0;0.5173431211986921;1.0;1.0;1.0;-0.1717238711103745;0.9975416361335452;0.9975416361335452;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;-0.05577632037303467;1.0;1.0;0.7078777684328568;0.008333333333333333;1.0;0.0
207708_9;0;9;0;0.5046220124004062;1.0;1.0;1.0;1.0;0.9980697437541524;0.9980697437541524;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;-0.06652488211158822;1.0;1.0;0.7053546397532942;0.008333333333333333;1.0;0.0
207735_11;0;11;1;0.5552192071686006;1.0;1.0;1.0;1.0;0.9940765347382258;0.9940765347382258;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;-0.08540749057120932;0.5;1.0;0.6902158676759182;0.008333333333333333;1.0;0.0
207741_9;0;9;1;0.548815966869116;1.0;1.0;1.0;-0.1775181261470813;0.9980476434024672;0.9980476434024672;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;-0.06391036709410222;1.0;1.0;0.6977852537146062;0.008333333333333333;1.0;0.0
207894_4;1;4;0;0.5314313628598493;1.0;1.0;1.0;1.0;0.9974275718041234;0.9974275718041234;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;-0.05635732371025377;1.0;1.0;0.7075974208017942;0.008333333333333333;1.0;0.0
208022_13;0;13;0;0.5066611152439953;1.0;1.0;1.0;1.0;0.9975647040292706;0.9975647040292706;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;-0.11678167078104132;1.0;1.0;0.6944210821418559;0.008333333333333333;1.0;0.0
208028_2;1;2;0;0.5137453428872152;1.0;1.0;1.0;1.0;0.997545972752612;0.997545972752612;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;-0.07611143717570355;1.0;1.0;0.7238575834034202;0.008333333333333333;1.0;0.0
208052_6;1;6;1;0.5317511529651276;1.0;1.0;1.0;1.0;0.9987696907015396;0.9987696907015396;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;-0.04473725696587155;1.0;1.0;0.6924586487244183;0.008333333333333333;1.0;0.0
208052_7;1;7;1;0.551294131247371;1.0;1.0;1.0;-0.1746194379391106;0.99607293630191;0.99607293630191;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;-0.04996628700084356;1.0;1.0;0.6899355200448557;0.008333333333333333;1.0;0.0
208064_4;0;4;0;0.5236182545035315;1.0;1.0;1.0;-0.163053297199639;0.9978021888157758;0.9978021888157758;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;-0.05316180535554866;1.0;1.0;0.7011494252873564;0.008333333333333333;1.0;0.0
208136_14;0;14;1;0.6379448576648256;1.0;1.0;1.0;1.0;0.9976093717949306;0.9976093717949306;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;-0.07117290880934111;1.0;1.0;0.7056349873843567;0.008333333333333333;1.0;0.0
208190_7;1;7;1;0.5343071755019211;1.0;1.0;1.0;-0.1717238711103745;0.9975688456158968;0.9975688456158968;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;-0.057519330384692;1.0;1.0;0.6649845808802916;0.008333333333333333;1.0;0.0
208196_12;1;12;0;0.6167640679147992;1.0;1.0;1.0;-0.1688311688311692;0.9977719621064292;0.9977719621064292;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;-0.04938528366362445;1.0;1.0;0.7462853938884217;0.008333333333333333;1.0;0.0
208241_6;0;6;0;0.5524750560405507;1.0;1.0;1.0;1.0;0.9977146636332924;0.9977146636332924;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;-0.04502775863448112;1.0;1.0;0.7045135968601066;0.008333333333333333;1.0;0.0
208430_12;0;12;0;0.5135592181039048;1.0;1.0;1.0;-0.1688311688311692;0.9981781849664738;0.9981781849664738;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;-0.046189765308919335;1.0;1.0;0.7468460891505467;0.008333333333333333;1.0;0.0
208451_3;1;3;0;0.5031754512396891;1.0;1.0;1.0;1.0;0.998304076099212;0.998304076099212;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;-0.05984334373356845;1.0;1.0;0.7109615923745445;0.008333333333333333;1.0;0.0
208556_13;1;13;1;0.5260989301832107;1.0;1.0;1.0;1.0;0.9988452297547415;0.9988452297547415;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;-0.05461431369859645;1.0;1.0;0.7479674796747968;0.008333333333333333;1.0;0.0
208778_12;1;12;1;0.5374779190609438;1.0;1.0;1.0;1.0;0.9972340033169796;0.9972340033169796;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;-0.08395498222816156;1.0;1.0;0.6876927389963555;0.008333333333333333;1.0;0.0
208871_4;0;4;0;0.5435231920814518;1.0;1.0;1.0;1.0;0.9986657477464628;0.9986657477464628;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;-0.05984334373356845;0.5;1.0;0.704793944491169;0.008333333333333333;1.0;0.0
208997_8;1;8;0;0.585056759400643;1.0;1.0;1.0;1.0;0.993328192531446;0.993328192531446;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;-0.04880428032640533;1.0;1.0;0.7412391365292964;0.008333333333333333;1.0;0.0
209006_12;0;12;1;0.5264642961056661;1.0;1.0;1.0;1.0;0.9984144629941384;0.9984144629941384;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;-0.07291591882099845;1.0;1.0;0.7059153350154191;0.008333333333333333;1.0;0.0
209078_14;0;14;1;0.5125540518230405;1.0;1.0;1.0;1.0;0.9980651547926648;0.9980651547926648;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;-0.09499404563532468;1.0;1.0;0.7039529015979815;0.008333333333333333;1.0;0.0
209200_3;0;3;0;0.5399817915799262;1.0;1.0;1.0;-0.1775181261470813;0.9967349171324328;0.9967349171324328;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;-0.0685583937918551;0.5;1.0;0.7202130641996075;0.008333333333333333;1.0;0.0
209260_10;1;10;1;0.5378685650291667;1.0;1.0;1.0;-0.1544011544011552;0.9974521396940028;0.9974521396940028;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;-0.0685583937918551;0.5;1.0;0.7017101205494813;0.008333333333333333;1.0;0.0
209419_4;1;4;0;0.5349970605411339;1.0;1.0;1.0;-0.1775181261470813;0.997789460645738;0.997789460645738;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;-0.06100535040800668;1.0;1.0;0.7095598542192318;0.008333333333333333;1.0;0.0
209559_9;0;9;1;0.5326268132783702;1.0;1.0;1.0;1.0;0.9977439488008384;0.9977439488008384;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;-0.083664480559552;1.0;1.0;0.6921783010933558;0.008333333333333333;1.0;0.0
209619_8;0;8;1;0.5336180401982505;1.0;1.0;1.0;1.0;0.9953061616171848;0.9953061616171848;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;-0.031374180209832;0.5;1.0;0.6781609195402301;0.008333333333333333;1.0;0.0
209790_10;0;10;1;0.5651437429196481;1.0;1.0;1.0;1.0;0.9982598231939016;0.9982598231939016;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;-0.061876855413835335;0.5;1.0;0.7019904681805439;0.008333333333333333;1.0;0.0
209835_10;1;10;1;0.5359543959943508;1.0;1.0;1.0;-0.0858394030117526;0.9965878791329628;0.9965878791329628;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;-0.05229030034972;0.5;1.0;0.7541351275581722;0.008333333333333333;1.0;0.0
209939_8;0;8;1;0.545445450833793;1.0;1.0;1.0;1.0;0.9978865624280984;0.9978865624280984;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;-0.05984334373356845;0.5;1.0;0.7230165405102327;0.008333333333333333;1.0;0.0
210149_8;1;8;0;0.5529390340210681;1.0;1.0;1.0;1.0;0.9979194982659292;0.9979194982659292;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;-0.03456969856453712;0.5;1.0;0.7084384636949818;0.008333333333333333;1.0;0.0
210206_10;1;10;1;0.5393846017958573;1.0;1.0;1.0;1.0;0.9953972875023456;0.9953972875023456;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;-0.05054729033806267;0.5;1.0;0.7005887300252314;0.008333333333333333;1.0;0.0
210272_14;1;14;1;0.5299856305897411;1.0;1.0;1.0;1.0;0.9978196858283548;0.9978196858283548;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;-0.09557504897254378;1.0;1.0;0.7398373983739838;0.008333333333333333;1.0;0.0
210476_7;1;7;1;0.5415528653675876;1.0;1.0;1.0;-0.1688311688311696;0.9976817191795304;0.9976817191795304;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;-0.040960735273947335;0.5;1.0;0.7454443509952341;0.008333333333333333;1.0;0.0
210497_6;1;6;1;0.5128119313573848;1.0;1.0;1.0;-0.1746194379391106;0.997485517418352;0.997485517418352;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;-0.06826789212324555;0.5;1.0;0.7429212223156715;0.008333333333333333;1.0;0.0
210497_9;1;9;1;0.5163884136851831;1.0;1.0;1.0;-0.1544804837822986;0.9982276393461296;0.9982276393461296;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;-0.07640193884431311;0.5;1.0;0.7454443509952341;0.008333333333333333;1.0;0.0
210518_11;1;11;1;0.5721999356597359;1.0;1.0;1.0;1.0;0.9984438073657234;0.9984438073657234;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;-0.08540749057120932;0.5;1.0;0.7325483599663583;0.008333333333333333;1.0;0.0
210581_5;0;5;0;0.5174806820429885;1.0;1.0;1.0;1.0;0.9980062634069176;0.9980062634069176;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;-0.05693832704747289;0.5;1.0;0.6675077095598543;0.008333333333333333;1.0;0.0
210617_5;0;5;0;0.5391245167909962;1.0;1.0;1.0;-0.0380622837370245;0.5290388480121831;0.5290388480121831;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;-0.04531826030309067;0.5;1.0;0.6966638631903559;0.008333333333333333;1.0;0.0
210659_14;1;14;1;0.5176522696760324;1.0;1.0;1.0;-0.1688311688311696;0.9971079704746312;0.9971079704746312;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;-0.04735177198335756;0.5;1.0;0.7633865993832353;0.008333333333333333;1.0;0.0
210683_5;1;5;0;0.5521882758534624;1.0;1.0;1.0;-0.1746194379391106;0.9980213334192792;0.9980213334192792;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;-0.03834622025646133;0.5;1.0;0.7516119988786095;0.008333333333333333;1.0;0.0
210987_4;1;4;0;0.5504821096165575;1.0;1.0;1.0;1.0;0.9982204580619124;0.9982204580619124;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;-0.06681538378019777;0.5;1.0;0.7261003644519204;0.008333333333333333;1.0;0.0
211155_10;0;10;0;0.5077651074671594;1.0;1.0;1.0;0.8316498316498316;0.9976184777138776;0.9976184777138776;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;-0.07117290880934111;0.5;1.0;0.6904962153069807;0.008333333333333333;1.0;0.0
211224_11;1;11;1;0.5164522520447059;1.0;1.0;1.0;1.0;0.9983718878720708;0.9983718878720708;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;-0.0685583937918551;0.5;1.0;0.7446033081020466;0.008333333333333333;1.0;0.0
211281_5;1;5;0;0.5628880533164304;1.0;1.0;1.0;1.0;0.9985934160358249;0.9985934160358249;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;-0.05780983205330156;0.5;1.0;0.7331090552284834;0.008333333333333333;1.0;0.0
211357_14;0;14;1;0.6025387760408959;1.0;1.0;1.0;-0.1746194379391106;0.9968173475560994;0.9968173475560994;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;-0.13188775754873822;0.5;1.0;0.7185309784132324;0.008333333333333333;1.0;0.0
211360_7;0;7;0;0.5317476112011356;1.0;1.0;1.0;1.0;0.995672028577376;0.995672028577376;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;-0.07727344385014177;0.5;1.0;0.7019904681805439;0.008333333333333333;1.0;0.0
211573_4;0;4;0;0.5376768800211794;1.0;1.0;1.0;-0.163053297199639;0.9920880665503418;0.9920880665503418;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;-0.06507237376854044;0.5;1.0;0.7300252312867956;0.008333333333333333;1.0;0.0
211721_7;0;7;1;0.5440420516650085;1.0;1.0;1.0;1.0;0.9976695768564346;0.9976695768564346;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;-0.06420086876271178;0.5;1.0;0.6860106532099804;0.008333333333333333;1.0;0.0
212003_13;1;13;0;0.5171154622893304;1.0;1.0;1.0;1.0;0.9978342046676948;0.9978342046676948;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;-0.07523993216987489;1.0;1.0;0.744322960470984;0.008333333333333333;1.0;0.0
212109_9;1;9;0;0.5028679903220494;1.0;1.0;1.0;1.0;0.9980609616762908;0.9980609616762908;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;-0.04938528366362445;0.5;1.0;0.7244182786655453;0.008333333333333333;1.0;0.0
212298_13;0;13;1;0.5510300660239748;1.0;1.0;1.0;1.0;0.9978762596479928;0.9978762596479928;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;-0.09848006565863933;0.5;1.0;0.7661900756938604;0.008333333333333333;1.0;0.0
212425_3;1;3;0;0.5062088921360963;1.0;1.0;1.0;1.0;0.9985209465047328;0.9985209465047328;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;-0.06129585207661624;0.3333333333333333;1.0;0.7162881973647323;0.008333333333333333;1.0;0.0
212563_13;0;13;1;0.5962705164794161;1.0;1.0;1.0;-0.1632653061224491;0.9976301979046228;0.9976301979046228;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;-0.101966085681954;1.0;1.0;0.6938603868797308;0.008333333333333333;1.0;0.0
212692_14;1;14;1;0.5768079001983749;1.0;1.0;1.0;1.0;0.9963047137998582;0.9963047137998582;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;-0.09789906232142022;0.5;1.0;0.6846089150546678;0.008333333333333333;1.0;0.0
212875_11;1;11;0;0.5213302747319863;1.0;1.0;1.0;-0.1512759672655084;0.9969684589662172;0.9969684589662172;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;-0.033988695227318;0.5;1.0;0.7583403420241099;0.008333333333333333;1.0;0.0
213001_13;1;13;1;0.6262133252974986;1.0;1.0;1.0;-0.1717238711103745;0.997954254849202;0.997954254849202;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;-0.04851377865779578;0.5;1.0;0.7241379310344829;0.008333333333333333;1.0;0.0
213019_2;1;2;1;0.5092541469632224;1.0;1.0;1.0;1.0;0.9980412067569492;0.9980412067569492;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;-0.07494943050126532;0.5;1.0;0.7336697504906085;0.008333333333333333;1.0;0.0
213088_10;1;10;0;0.6270658817908227;1.0;1.0;1.0;1.0;0.997199636775375;0.997199636775375;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;-0.04822327698918622;0.5;1.0;0.7603027754415476;0.008333333333333333;1.0;0.0
