Actual;Prediction;Prediction Probability;SHAP Subset Stability;SHAP Weight Stability;SHAP Adjusted Weight Stability;LIME Subset Stability;LIME Weight Stability;LIME Adjusted Weight Stability;ACV Subset Stability;ACV Weight Stability;ACV Adjusted Weight Stability;LINDA Subset Stability;LINDA Weight Stability;LINDA Adjusted Weight Stability;MAPE Correctness;RMSE Correctness;R2 Correctness
0;0;0.999890081;0.6603260870000001;0.839274605;0.839274605;1.0;0.997912408;0.997912408;1.0;1.0;1.0;;1.0;1.0;0.4210526315789474;0.4421052631578947;-0.4421052631578947
0;0;0.532345968;1.0;0.993674349;0.993674349;1.0;0.994760054;0.994760054;1.0;1.0;1.0;1.0;1.0;1.0;0.22105263157894736;0.2105263157894737;
1;0;0.638767967;0.877899878;0.990529882;0.990529882;1.0;0.891003877;0.891003877;;1.0;1.0;1.0;1.0;1.0;0.17414308638685846;0.16358895993917008;-0.16358895993917008
0;0;0.980466312;0.916943522;0.980462042;0.980462042;1.0;0.981932546;0.981932546;1.0;1.0;1.0;;1.0;1.0;0.3368421052631579;0.3157894736842105;-0.3157894736842105
0;0;1.0;0.82316534;0.959201342;0.959201342;0.822695035;0.994884393;0.994884393;1.0;1.0;1.0;;1.0;1.0;0.15795970073575794;0.15795970073575794;-0.17269789055894333
1;0;0.98027204;0.857954545;0.970523867;0.970523867;1.0;0.996604459;0.996604459;;1.0;1.0;;1.0;1.0;0.3263157894736842;0.3157894736842105;-0.3157894736842105
0;0;0.867676853;0.796195652;0.989636774;0.989636774;1.0;0.998199601;0.998199601;1.0;1.0;1.0;;1.0;1.0;0.1473684210526316;0.15789473684210525;-0.15789473684210525
1;0;0.751487516;0.769585253;0.984990366;0.984990366;1.0;0.997697405;0.997697405;;1.0;1.0;;1.0;1.0;0.2105263157894737;0.23157894736842105;-0.23157894736842105
0;0;0.999790458;0.877899878;0.8868264109999999;0.8868264109999999;1.0;0.997959751;0.997959751;1.0;1.0;1.0;;1.0;1.0;0.37894736842105264;0.35789473684210527;-0.35789473684210527
1;0;0.790046922;1.0;0.992559184;0.992559184;1.0;0.993746216;0.993746216;;1.0;1.0;;1.0;1.0;0.1368421052631579;0.17894736842105263;-0.17894736842105263
0;0;0.980586891;0.857954545;0.961981737;0.961981737;1.0;0.996189567;0.996189567;;1.0;1.0;;1.0;1.0;0.35789473684210527;0.3368421052631579;-0.3368421052631579
0;0;0.980616939;0.857954545;0.987707679;0.987707679;1.0;0.995375139;0.995375139;;1.0;1.0;;1.0;1.0;0.3263157894736842;0.3157894736842105;-0.3157894736842105
0;0;0.503970816;0.796195652;0.988345037;0.988345037;1.0;0.995845136;0.995845136;;1.0;1.0;1.0;1.0;1.0;0.3684210526315789;0.38947368421052636;-0.38947368421052636
1;0;0.696224816;0.796195652;0.984903302;0.984903302;1.0;0.997932224;0.997932224;1.0;1.0;1.0;1.0;1.0;1.0;0.10026420125303973;0.10026420125303973;-0.10026420125303973
0;0;0.523574077;0.877899878;0.985613415;0.985613415;1.0;0.98771666;0.98771666;1.0;1.0;1.0;1.0;1.0;1.0;0.18947368421052632;0.18947368421052632;-0.18947368421052632
0;0;0.990343092;0.633699634;0.98545836;0.98545836;1.0;0.997388201;0.997388201;1.0;1.0;1.0;;1.0;1.0;0.2736842105263158;0.2736842105263158;-0.2736842105263158
0;0;0.980468474;0.897854954;0.976790922;0.976790922;1.0;0.996501351;0.996501351;;1.0;1.0;;1.0;1.0;0.3473684210526316;0.3473684210526316;-0.3473684210526316
1;0;0.930531317;0.763257576;0.976598011;0.976598011;1.0;0.992202233;0.992202233;;1.0;1.0;;1.0;1.0;0.3368421052631579;0.35789473684210527;-0.35789473684210527
0;0;0.999527359;0.877899878;0.993244522;0.993244522;1.0;0.9985088;0.9985088;1.0;1.0;1.0;;1.0;1.0;0.35789473684210527;0.3473684210526316;-0.3473684210526316
0;0;0.999804831;0.769585253;0.9727076;0.9727076;1.0;0.994086362;0.994086362;1.0;1.0;1.0;;1.0;1.0;0.4105263157894737;0.38947368421052636;
1;0;0.749933072;0.877899878;0.99436341;0.99436341;1.0;0.98310987;0.98310987;;1.0;1.0;;1.0;1.0;0.23157894736842105;0.2631578947368421;-0.2631578947368421
0;0;0.985904589;0.857954545;0.982473516;0.982473516;1.0;0.996441082;0.996441082;;1.0;1.0;;1.0;1.0;0.1368421052631579;0.10526315789473685;-0.10526315789473685
0;0;0.928263782;0.769585253;0.99169082;0.99169082;1.0;0.992734129;0.992734129;1.0;1.0;1.0;1.0;1.0;1.0;0.14248070704379331;0.15303483349148167;-0.15303483349148167
0;0;1.0;0.763257576;0.991391092;0.991391092;1.0;0.996770356;0.996770356;1.0;1.0;1.0;;1.0;1.0;0.3157894736842105;0.3263157894736842;-0.3263157894736842
1;0;0.995340155;0.6603260870000001;0.934594939;0.934594939;1.0;0.994467657;0.994467657;;1.0;1.0;;1.0;1.0;0.16358895993917008;0.17414308638685846;-0.17414308638685846
1;0;1.0;0.633699634;0.983387332;0.983387332;1.0;0.990432426;0.990432426;1.0;1.0;1.0;;1.0;1.0;0.3263157894736842;0.30526315789473685;-0.30526315789473685
0;0;1.0;0.857954545;0.978633601;0.978633601;1.0;0.990500873;0.990500873;1.0;1.0;1.0;;1.0;1.0;0.25046187774756545;0.25046187774756545;-0.2660079583736709
0;0;0.8580690470000001;0.796195652;0.993857042;0.993857042;1.0;0.996910816;0.996910816;1.0;1.0;1.0;1.0;1.0;1.0;0.12631578947368421;0.16842105263157894;-0.16842105263157894
1;1;0.999999353;0.916943522;0.974506236;0.974506236;1.0;0.992812928;0.992812928;1.0;1.0;1.0;;1.0;1.0;0.3746714888929379;0.3746714888929379;-0.3746714888929379
1;1;0.963004303;1.0;0.991312993;0.991312993;1.0;0.996811677;0.996811677;1.0;1.0;1.0;1.0;1.0;1.0;0.2796843508637424;0.3007926037591192;-0.3007926037591192
1;1;0.883904637;0.82316534;0.984831243;0.984831243;1.0;0.994442231;0.994442231;;1.0;1.0;1.0;1.0;1.0;0.24338965022470896;0.24338965022470896;
0;1;0.991096523;0.7777777779999999;0.971119981;0.971119981;1.0;0.997497968;0.997497968;1.0;1.0;1.0;1.0;1.0;1.0;0.5157894736842106;0.5157894736842106;-0.5157894736842106
1;1;0.936631426;0.916943522;0.994906697;0.994906697;1.0;0.995287803;0.995287803;1.0;1.0;1.0;1.0;1.0;1.0;0.19525133928223526;0.19525133928223526;-0.19525133928223526
0;1;0.66744652;0.916943522;0.97324257;0.97324257;1.0;0.993155636;0.993155636;1.0;1.0;1.0;1.0;1.0;1.0;0.33245498310218435;0.32190085665449597;-0.32190085665449597
0;1;0.577358194;0.916943522;0.98759966;0.98759966;1.0;0.989712517;0.989712517;;1.0;1.0;1.0;1.0;1.0;0.021164317410844256;0.021164317410844256;
0;1;0.850815306;0.633699634;0.995829466;0.995829466;1.0;0.998416242;0.998416242;;1.0;1.0;1.0;1.0;1.0;0.23746784507298882;0.23746784507298882;-0.23746784507298882
0;1;0.88757615;0.82316534;0.991175951;0.991175951;1.0;0.988605086;0.988605086;1.0;1.0;1.0;1.0;1.0;1.0;0.36411736244524956;0.36411736244524956;-0.36411736244524956
1;1;0.975800134;1.0;0.997661008;0.997661008;1.0;0.987840012;0.987840012;1.0;1.0;1.0;1.0;1.0;1.0;0.4105263157894737;0.4105263157894737;-0.4105263157894737
1;1;0.903012537;0.916943522;0.991102953;0.991102953;1.0;0.998166666;0.998166666;1.0;1.0;1.0;1.0;1.0;1.0;0.2796843508637424;0.3007926037591192;-0.3007926037591192
1;1;0.564445881;0.693564862;0.980213387;0.980213387;1.0;0.996199186;0.996199186;;1.0;1.0;1.0;1.0;1.0;0.15303483349148167;0.16358895993917008;
0;1;0.935846672;0.916943522;0.972122263;0.972122263;1.0;0.998117477;0.998117477;1.0;1.0;1.0;1.0;1.0;1.0;0.19525133928223526;0.2269137186253004;-0.2269137186253004
1;1;0.916662481;0.82316534;0.995964447;0.995964447;1.0;0.995653826;0.995653826;1.0;1.0;1.0;1.0;1.0;1.0;0.23746784507298882;0.2269137186253004;-0.2269137186253004
1;1;0.999291042;0.916943522;0.986022731;0.986022731;1.0;0.997725015;0.997725015;1.0;1.0;1.0;1.0;1.0;1.0;0.24338965022470896;0.25397180893013105;-0.25397180893013105
1;1;0.976975795;1.0;0.995897828;0.995897828;1.0;0.996013169;0.996013169;1.0;1.0;1.0;1.0;1.0;1.0;0.27513612634097534;0.28571828504639746;-0.28571828504639746
1;1;0.998211859;0.916943522;0.988324792;0.988324792;1.0;0.995314586;0.995314586;1.0;1.0;1.0;1.0;1.0;1.0;0.24338965022470896;0.25397180893013105;-0.25397180893013105
1;1;0.999967263;0.916943522;0.979379926;0.979379926;1.0;0.995566331;0.995566331;1.0;1.0;1.0;1.0;1.0;1.0;0.32190085665449597;0.33245498310218435;-0.33245498310218435
1;1;0.999990579;0.796195652;0.9701976;0.9701976;1.0;0.996156771;0.996156771;1.0;1.0;1.0;1.0;1.0;1.0;0.21164317410844255;0.22222533281386467;-0.22222533281386467
1;1;0.629607393;0.916943522;0.988201958;0.988201958;1.0;0.991554747;0.991554747;1.0;1.0;1.0;1.0;1.0;1.0;0.3263157894736842;0.33245498310218435;-0.33245498310218435
1;1;0.999999999;0.769585253;0.863288068;0.863288068;1.0;0.996260698;0.996260698;1.0;1.0;1.0;;1.0;1.0;0.49473684210526314;0.5052631578947369;-0.5052631578947369
0;1;0.659041339;0.82316534;0.990747592;0.990747592;1.0;0.994646815;0.994646815;;1.0;1.0;1.0;1.0;1.0;0.3007926037591192;0.2796843508637424;-0.2796843508637424
1;1;0.999996991;0.897854954;0.974947178;0.974947178;1.0;0.997279743;0.997279743;1.0;1.0;1.0;1.0;1.0;1.0;0.33245498310218435;0.3535632359975612;
1;1;0.650316405;0.82316534;0.990265467;0.990265467;1.0;0.996500994;0.996500994;1.0;1.0;1.0;1.0;1.0;1.0;0.45263157894736844;0.45263157894736844;
1;1;0.999891424;0.867374005;0.96855106;0.96855106;1.0;0.997646408;0.997646408;1.0;1.0;1.0;1.0;1.0;1.0;0.2585760979683656;0.2585760979683656;-0.2585760979683656
1;1;0.999271168;0.744637385;0.94585116;0.94585116;1.0;0.983137569;0.983137569;1.0;1.0;1.0;1.0;1.0;1.0;0.3746714888929379;0.38522561534062627;-0.38522561534062627
1;1;0.708637139;0.916943522;0.992415395;0.992415395;1.0;0.996415759;0.996415759;1.0;1.0;1.0;1.0;1.0;1.0;0.38947368421052636;0.43157894736842106;
1;1;0.58999474;0.82316534;0.993878448;0.993878448;1.0;0.984085163;0.984085163;;1.0;1.0;1.0;1.0;1.0;0.39999999999999997;0.39999999999999997;-0.39999999999999997
0;1;0.6569002420000001;0.916943522;0.99348872;0.99348872;1.0;0.992588433;0.992588433;;1.0;1.0;1.0;1.0;1.0;0.2269137186253004;0.2269137186253004;-0.2269137186253004
0;1;0.8118466259999999;0.916943522;0.993466421;0.993466421;1.0;0.995687696;0.995687696;1.0;1.0;1.0;1.0;1.0;1.0;0.38947368421052636;0.38947368421052636;-0.38947368421052636
0;1;0.960993264;1.0;0.993775747;0.993775747;1.0;0.994109229;0.994109229;1.0;1.0;1.0;1.0;1.0;1.0;0.4421052631578947;0.4421052631578947;-0.4421052631578947
1;1;0.519614564;0.916943522;0.979859903;0.979859903;1.0;0.995352659;0.995352659;1.0;1.0;1.0;1.0;1.0;1.0;0.3473684210526316;0.3157894736842105;-0.3157894736842105
0;1;0.999871451;0.744637385;0.92883015;0.92883015;0.877899878;0.992506375;0.992506375;1.0;1.0;1.0;1.0;1.0;1.0;0.4274421211313799;0.4485503740267566;-0.4485503740267566
1;1;0.970173349;0.916943522;0.983679198;0.983679198;1.0;0.957978224;0.957978224;1.0;1.0;1.0;1.0;1.0;1.0;0.05291079352711064;0.07407511093795491;-0.07407511093795491
0;1;0.551115111;0.867374005;0.992380184;0.992380184;1.0;0.994788272;0.994788272;1.0;1.0;1.0;1.0;1.0;1.0;0.21635959217761205;0.23746784507298882;-0.23746784507298882
0;1;0.905924514;0.916943522;0.988144861;0.988144861;1.0;0.996363068;0.996363068;1.0;1.0;1.0;1.0;1.0;1.0;0.2902384773114308;0.2796843508637424;-0.2796843508637424
0;1;0.98882685;0.916943522;0.986452781;0.986452781;1.0;0.996265893;0.996265893;1.0;1.0;1.0;1.0;1.0;1.0;0.31134673020680753;0.3007926037591192;-0.3007926037591192
1;1;0.999866465;1.0;0.993634894;0.993634894;1.0;0.99546907;0.99546907;1.0;1.0;1.0;1.0;1.0;1.0;0.2902384773114308;0.31134673020680753;-0.31134673020680753
0;1;0.99997324;0.867374005;0.988416939;0.988416939;1.0;0.996070109;0.996070109;1.0;1.0;1.0;1.0;1.0;1.0;0.31134673020680753;0.32190085665449597;-0.32190085665449597
1;1;0.999663521;1.0;0.9924722;0.9924722;1.0;0.997742673;0.997742673;1.0;1.0;1.0;1.0;1.0;1.0;0.43157894736842106;0.4210526315789474;-0.4210526315789474
1;1;0.944480893;1.0;0.995535781;0.995535781;1.0;0.997364154;0.997364154;1.0;1.0;1.0;1.0;1.0;1.0;0.23746784507298882;0.24802197152067723;-0.24802197152067723
1;1;1.0;0.6927803379999999;0.917544403;0.917544403;1.0;0.996366032;0.996366032;1.0;1.0;1.0;;1.0;1.0;0.48021275336982183;0.48021275336982183;-0.48021275336982183
1;1;0.998666835;0.916943522;0.997488213;0.997488213;1.0;0.998321553;0.998321553;1.0;1.0;1.0;1.0;1.0;1.0;0.49473684210526314;0.5052631578947369;-0.5052631578947369
0;1;0.5845052079999999;0.916943522;0.966364947;0.966364947;1.0;0.995701292;0.995701292;1.0;1.0;1.0;1.0;1.0;1.0;0.4063338682360031;0.3957797417883147;-0.3957797417883147
1;1;0.999999204;1.0;0.966770177;0.966770177;0.796195652;0.993447591;0.993447591;1.0;1.0;1.0;;1.0;1.0;0.33245498310218435;0.33245498310218435;-0.33245498310218435
1;1;0.999308344;0.916943522;0.986836491;0.986836491;1.0;0.99724773;0.99724773;1.0;1.0;1.0;1.0;1.0;1.0;0.36411736244524956;0.3535632359975612;-0.3535632359975612
1;1;0.999143791;1.0;0.989702863;0.989702863;1.0;0.99713174;0.99713174;1.0;1.0;1.0;1.0;1.0;1.0;0.4063338682360031;0.4168879946836915;-0.4168879946836915
0;1;0.584125104;1.0;0.991218724;0.991218724;1.0;0.997544144;0.997544144;1.0;1.0;1.0;1.0;1.0;1.0;0.2631578947368421;0.25263157894736843;-0.25263157894736843
1;1;0.980539736;1.0;0.99105041;0.99105041;1.0;0.997670063;0.997670063;1.0;1.0;1.0;1.0;1.0;1.0;0.24338965022470896;0.28571828504639746;-0.28571828504639746
1;1;0.999340008;0.6603260870000001;0.874541949;0.874541949;1.0;0.989700629;0.989700629;1.0;1.0;1.0;1.0;1.0;1.0;0.5894736842105264;0.6000000000000001;
