Case ID;Actual;Prefix Length;Prediction;Prediction Probability;SHAP Subset Stability;SHAP Weight Stability;SHAP Adjusted Weight Stability;LIME Subset Stability;LIME Weight Stability;LIME Adjusted Weight Stability;ACV Subset Stability;ACV Weight Stability;ACV Adjusted Weight Stability;LINDA Subset Stability;LINDA Weight Stability;LINDA Adjusted Weight Stability;MAPE Correctness;RMSE Correctness;R2 Correctness;Mode;Case ID;Actual;Prefix Length;Prediction;Prediction Probability;SHAP Subset Stability;SHAP Weight Stability;SHAP Adjusted Weight Stability;LIME Subset Stability;LIME Weight Stability;LIME Adjusted Weight Stability;ACV Subset Stability;ACV Weight Stability;ACV Adjusted Weight Stability
JAA;0;1;0;0.9448564264263004;1.0;1.0;1.0;0.7305109489051096;0.9591329008609816;0.9591329008609816;1.0;1.0;1.0;1.0;1.0;1.0;0.038919573894059006;0.038919573894059006;;baseline_0;
JO;1;1;1;0.7499733326509224;1.0;1.0;1.0;0.8643433069662578;0.9507534137489996;0.9507534137489996;;1.0;1.0;;1.0;1.0;0.06111201177407564;0.06111201177407564;-0.06111201177407564;baseline_0;
LKA;1;1;0;0.7066444685405964;1.0;1.0;1.0;0.8410993241126181;0.9295154673643832;0.9295154673643832;1.0;1.0;1.0;1.0;1.0;1.0;0.06138013370157624;0.06138013370157624;-0.06138013370157624;baseline_0;
RI;1;1;0;0.8116804972973212;1.0;1.0;1.0;0.8650767257351893;0.9680225734368332;0.9680225734368332;1.0;1.0;1.0;1.0;1.0;1.0;0.050932451369393054;0.050932451369393054;;baseline_0;
SQ;0;1;0;0.7072678596052641;1.0;1.0;1.0;0.7218283582089552;0.9114365966722192;0.9114365966722192;1.0;1.0;1.0;1.0;1.0;1.0;0.04277019954737493;0.04277019954737493;-0.04277019954737493;baseline_0;
ZJA;0;1;0;0.9577354278275892;1.0;1.0;1.0;0.7955069124423964;0.940505614842152;0.940505614842152;1.0;1.0;1.0;1.0;1.0;1.0;0.05485033224396175;0.05485033224396175;-0.05485033224396175;baseline_0;
BF;1;1;1;0.7083900425536246;1.0;1.0;1.0;0.8022684692895843;0.9600048299507128;0.9600048299507128;;1.0;1.0;;1.0;1.0;0.05517682231684247;0.05517682231684247;-0.05517682231684247;baseline_0;
G;0;1;0;0.6933101791227352;1.0;1.0;1.0;0.8716918999236978;0.9477160741199464;0.9477160741199464;1.0;1.0;1.0;1.0;1.0;1.0;0.06431854435750277;0.06431854435750277;-0.06431854435750277;baseline_0;
JAA;0;1;0;0.9448564264263004;1.0;1.0;1.0;0.7305109489051096;0.9591329008609816;0.9591329008609816;1.0;1.0;1.0;1.0;1.0;1.0;0.038919573894059006;0.038919573894059006;;baseline_0;
JO;1;1;1;0.7499733326509224;1.0;1.0;1.0;0.8643433069662578;0.9507534137489996;0.9507534137489996;;1.0;1.0;;1.0;1.0;0.06111201177407564;0.06111201177407564;-0.06111201177407564;baseline_0;
LKA;1;1;0;0.7066444685405964;1.0;1.0;1.0;0.8410993241126181;0.9295154673643832;0.9295154673643832;1.0;1.0;1.0;1.0;1.0;1.0;0.06138013370157624;0.06138013370157624;-0.06138013370157624;baseline_0;
RI;1;1;0;0.8116804972973212;1.0;1.0;1.0;0.8650767257351893;0.9680225734368332;0.9680225734368332;1.0;1.0;1.0;1.0;1.0;1.0;0.050932451369393054;0.050932451369393054;;baseline_0;
SQ;0;1;0;0.7072678596052641;1.0;1.0;1.0;0.7218283582089552;0.9114365966722192;0.9114365966722192;1.0;1.0;1.0;1.0;1.0;1.0;0.04277019954737493;0.04277019954737493;-0.04277019954737493;baseline_0;
ZJA;0;1;0;0.9577354278275892;1.0;1.0;1.0;0.7955069124423964;0.940505614842152;0.940505614842152;1.0;1.0;1.0;1.0;1.0;1.0;0.05485033224396175;0.05485033224396175;-0.05485033224396175;baseline_0;
BF;1;1;1;0.7083900425536246;1.0;1.0;1.0;0.8022684692895843;0.9600048299507128;0.9600048299507128;;1.0;1.0;;1.0;1.0;0.05517682231684247;0.05517682231684247;-0.05517682231684247;baseline_0;
G;0;1;0;0.6933101791227352;1.0;1.0;1.0;0.8716918999236978;0.9477160741199464;0.9477160741199464;1.0;1.0;1.0;1.0;1.0;1.0;0.06431854435750277;0.06431854435750277;-0.06431854435750277;baseline_0;
JAA;0;1;0;0.9448564264263004;1.0;1.0;1.0;0.7305109489051096;0.9591329008609816;0.9591329008609816;1.0;1.0;1.0;1.0;1.0;1.0;0.038919573894059006;0.038919573894059006;;baseline_0;
JO;1;1;1;0.7499733326509224;1.0;1.0;1.0;0.8643433069662578;0.9507534137489996;0.9507534137489996;;1.0;1.0;;1.0;1.0;0.06111201177407564;0.06111201177407564;-0.06111201177407564;baseline_0;
LKA;1;1;0;0.7066444685405964;1.0;1.0;1.0;0.8410993241126181;0.9295154673643832;0.9295154673643832;1.0;1.0;1.0;1.0;1.0;1.0;0.06138013370157624;0.06138013370157624;-0.06138013370157624;baseline_0;
RI;1;1;0;0.8116804972973212;1.0;1.0;1.0;0.8650767257351893;0.9680225734368332;0.9680225734368332;1.0;1.0;1.0;1.0;1.0;1.0;0.050932451369393054;0.050932451369393054;;baseline_0;
SQ;0;1;0;0.7072678596052641;1.0;1.0;1.0;0.7218283582089552;0.9114365966722192;0.9114365966722192;1.0;1.0;1.0;1.0;1.0;1.0;0.04277019954737493;0.04277019954737493;-0.04277019954737493;baseline_0;
ZJA;0;1;0;0.9577354278275892;1.0;1.0;1.0;0.7955069124423964;0.940505614842152;0.940505614842152;1.0;1.0;1.0;1.0;1.0;1.0;0.05485033224396175;0.05485033224396175;-0.05485033224396175;baseline_0;
OJ_2;0;2;1;0.9999665758812096;1.0;1.0;1.0;0.9105293958764744;0.9372084833209962;0.9372084833209962;;1.0;1.0;;1.0;1.0;0.023549797123669648;0.023549797123669648;-0.023549797123669648;baseline_0;
OW_2;0;2;0;0.9234925709244683;1.0;1.0;1.0;0.9570363164721142;0.5302682319014734;0.5302682319014734;1.0;1.0;1.0;1.0;1.0;1.0;-0.0258612231634987;-0.0258612231634987;0.0258612231634987;baseline_0;
SJA_2;1;2;0;0.6095152764416273;1.0;1.0;1.0;0.9209615843474112;0.94920285103559;0.94920285103559;1.0;1.0;1.0;1.0;1.0;1.0;0.006127202416635523;0.006127744047789432;-0.006127744047789432;baseline_0;
VA_2;0;2;1;0.606881047882082;1.0;1.0;1.0;0.8992991048809322;0.9782882274812622;0.9782882274812622;;1.0;1.0;;1.0;1.0;0.0018021183578339774;0.0018021183578339774;;baseline_0;
WC_2;1;2;1;0.8807416004091217;1.0;1.0;1.0;0.7935064935064935;0.8511099912754045;0.8511099912754045;;1.0;1.0;;1.0;1.0;-0.27092459428494853;-0.27092459428494853;0.27092459428494853;baseline_0;
XX_2;0;2;0;0.9999392302924012;1.0;1.0;1.0;0.7948387096774193;0.959412848668202;0.959412848668202;1.0;1.0;1.0;1.0;1.0;1.0;-0.21765635681021045;-0.21765635681021045;0.21765635681021045;baseline_0;
YIA_2;1;2;1;0.9617545542154948;1.0;1.0;1.0;0.8545234958278436;0.9313856622158728;0.9313856622158728;;1.0;1.0;;1.0;1.0;0.002763736743528075;0.002763736743528075;-0.002763736743528075;baseline_0;
YMA_2;1;2;1;0.9724462722092984;1.0;1.0;1.0;0.8348051948051949;0.9658481287054608;0.9658481287054608;;1.0;1.0;;1.0;1.0;0.007978824677427727;0.007978824677427727;-0.007978824677427727;baseline_0;
OJ_2;0;2;1;0.9999665758812096;1.0;1.0;1.0;0.9105293958764744;0.9372084833209962;0.9372084833209962;;1.0;1.0;;1.0;1.0;0.023549797123669648;0.023549797123669648;-0.023549797123669648;baseline_0;
OW_2;0;2;0;0.9234925709244683;1.0;1.0;1.0;0.9570363164721142;0.5302682319014734;0.5302682319014734;1.0;1.0;1.0;1.0;1.0;1.0;-0.0258612231634987;-0.0258612231634987;0.0258612231634987;baseline_0;
SJA_2;1;2;0;0.6095152764416273;1.0;1.0;1.0;0.9209615843474112;0.94920285103559;0.94920285103559;1.0;1.0;1.0;1.0;1.0;1.0;0.006127202416635523;0.006127744047789432;-0.006127744047789432;baseline_0;
VA_2;0;2;1;0.606881047882082;1.0;1.0;1.0;0.8992991048809322;0.9782882274812622;0.9782882274812622;;1.0;1.0;;1.0;1.0;0.0018021183578339774;0.0018021183578339774;;baseline_0;
WC_2;1;2;1;0.8807416004091217;1.0;1.0;1.0;0.7935064935064935;0.8511099912754045;0.8511099912754045;;1.0;1.0;;1.0;1.0;-0.27092459428494853;-0.27092459428494853;0.27092459428494853;baseline_0;
XX_2;0;2;0;0.9999392302924012;1.0;1.0;1.0;0.7948387096774193;0.959412848668202;0.959412848668202;1.0;1.0;1.0;1.0;1.0;1.0;-0.21765635681021045;-0.21765635681021045;0.21765635681021045;baseline_0;
YIA_2;1;2;1;0.9617545542154948;1.0;1.0;1.0;0.8545234958278436;0.9313856622158728;0.9313856622158728;;1.0;1.0;;1.0;1.0;0.002763736743528075;0.002763736743528075;-0.002763736743528075;baseline_0;
YMA_2;1;2;1;0.9724462722092984;1.0;1.0;1.0;0.8348051948051949;0.9658481287054608;0.9658481287054608;;1.0;1.0;;1.0;1.0;0.007978824677427727;0.007978824677427727;-0.007978824677427727;baseline_0;
OJ_2;0;2;1;0.9999665758812096;1.0;1.0;1.0;0.9105293958764744;0.9372084833209962;0.9372084833209962;;1.0;1.0;;1.0;1.0;0.023549797123669648;0.023549797123669648;-0.023549797123669648;baseline_0;
OW_2;0;2;0;0.9234925709244683;1.0;1.0;1.0;0.9570363164721142;0.5302682319014734;0.5302682319014734;1.0;1.0;1.0;1.0;1.0;1.0;-0.0258612231634987;-0.0258612231634987;0.0258612231634987;baseline_0;
SJA_2;1;2;0;0.6095152764416273;1.0;1.0;1.0;0.9209615843474112;0.94920285103559;0.94920285103559;1.0;1.0;1.0;1.0;1.0;1.0;0.006127202416635523;0.006127744047789432;-0.006127744047789432;baseline_0;
VA_2;0;2;1;0.606881047882082;1.0;1.0;1.0;0.8992991048809322;0.9782882274812622;0.9782882274812622;;1.0;1.0;;1.0;1.0;0.0018021183578339774;0.0018021183578339774;;baseline_0;
WC_2;1;2;1;0.8807416004091217;1.0;1.0;1.0;0.7935064935064935;0.8511099912754045;0.8511099912754045;;1.0;1.0;;1.0;1.0;-0.27092459428494853;-0.27092459428494853;0.27092459428494853;baseline_0;
XX_2;0;2;0;0.9999392302924012;1.0;1.0;1.0;0.7948387096774193;0.959412848668202;0.959412848668202;1.0;1.0;1.0;1.0;1.0;1.0;-0.21765635681021045;-0.21765635681021045;0.21765635681021045;baseline_0;
YIA_2;1;2;1;0.9617545542154948;1.0;1.0;1.0;0.8545234958278436;0.9313856622158728;0.9313856622158728;;1.0;1.0;;1.0;1.0;0.002763736743528075;0.002763736743528075;-0.002763736743528075;baseline_0;
YMA_2;1;2;1;0.9724462722092984;1.0;1.0;1.0;0.8348051948051949;0.9658481287054608;0.9658481287054608;;1.0;1.0;;1.0;1.0;0.007978824677427727;0.007978824677427727;-0.007978824677427727;baseline_0;
OJ_2;0;2;1;0.9999665758812096;1.0;1.0;1.0;0.9105293958764744;0.9372084833209962;0.9372084833209962;;1.0;1.0;;1.0;1.0;0.023549797123669648;0.023549797123669648;-0.023549797123669648;baseline_0;
OW_2;0;2;0;0.9234925709244683;1.0;1.0;1.0;0.9570363164721142;0.5302682319014734;0.5302682319014734;1.0;1.0;1.0;1.0;1.0;1.0;-0.0258612231634987;-0.0258612231634987;0.0258612231634987;baseline_0;
SJA_2;1;2;0;0.6095152764416273;1.0;1.0;1.0;0.9209615843474112;0.94920285103559;0.94920285103559;1.0;1.0;1.0;1.0;1.0;1.0;0.006127202416635523;0.006127744047789432;-0.006127744047789432;baseline_0;
VA_2;0;2;1;0.606881047882082;1.0;1.0;1.0;0.8992991048809322;0.9782882274812622;0.9782882274812622;;1.0;1.0;;1.0;1.0;0.0018021183578339774;0.0018021183578339774;;baseline_0;
WC_2;1;2;1;0.8807416004091217;1.0;1.0;1.0;0.7935064935064935;0.8511099912754045;0.8511099912754045;;1.0;1.0;;1.0;1.0;-0.27092459428494853;-0.27092459428494853;0.27092459428494853;baseline_0;
XX_2;0;2;0;0.9999392302924012;1.0;1.0;1.0;0.7948387096774193;0.959412848668202;0.959412848668202;1.0;1.0;1.0;1.0;1.0;1.0;-0.21765635681021045;-0.21765635681021045;0.21765635681021045;baseline_0;
YIA_2;1;2;1;0.9617545542154948;1.0;1.0;1.0;0.8545234958278436;0.9313856622158728;0.9313856622158728;;1.0;1.0;;1.0;1.0;0.002763736743528075;0.002763736743528075;-0.002763736743528075;baseline_0;
YMA_2;1;2;1;0.9724462722092984;1.0;1.0;1.0;0.8348051948051949;0.9658481287054608;0.9658481287054608;;1.0;1.0;;1.0;1.0;0.007978824677427727;0.007978824677427727;-0.007978824677427727;baseline_0;
OJ_2;0;2;1;0.9999665758812096;1.0;1.0;1.0;0.9105293958764744;0.9372084833209962;0.9372084833209962;;1.0;1.0;;1.0;1.0;0.023549797123669648;0.023549797123669648;-0.023549797123669648;baseline_0;
OW_2;0;2;0;0.9234925709244683;1.0;1.0;1.0;0.9570363164721142;0.5302682319014734;0.5302682319014734;1.0;1.0;1.0;1.0;1.0;1.0;-0.0258612231634987;-0.0258612231634987;0.0258612231634987;baseline_0;
SJA_2;1;2;0;0.6095152764416273;1.0;1.0;1.0;0.9209615843474112;0.94920285103559;0.94920285103559;1.0;1.0;1.0;1.0;1.0;1.0;0.006127202416635523;0.006127744047789432;-0.006127744047789432;baseline_0;
VA_2;0;2;1;0.606881047882082;1.0;1.0;1.0;0.8992991048809322;0.9782882274812622;0.9782882274812622;;1.0;1.0;;1.0;1.0;0.0018021183578339774;0.0018021183578339774;;baseline_0;
WC_2;1;2;1;0.8807416004091217;1.0;1.0;1.0;0.7935064935064935;0.8511099912754045;0.8511099912754045;;1.0;1.0;;1.0;1.0;-0.27092459428494853;-0.27092459428494853;0.27092459428494853;baseline_0;
XX_2;0;2;0;0.9999392302924012;1.0;1.0;1.0;0.7948387096774193;0.959412848668202;0.959412848668202;1.0;1.0;1.0;1.0;1.0;1.0;-0.21765635681021045;-0.21765635681021045;0.21765635681021045;baseline_0;
YIA_2;1;2;1;0.9617545542154948;1.0;1.0;1.0;0.8545234958278436;0.9313856622158728;0.9313856622158728;;1.0;1.0;;1.0;1.0;0.002763736743528075;0.002763736743528075;-0.002763736743528075;baseline_0;
YMA_2;1;2;1;0.9724462722092984;1.0;1.0;1.0;0.8348051948051949;0.9658481287054608;0.9658481287054608;;1.0;1.0;;1.0;1.0;0.007978824677427727;0.007978824677427727;-0.007978824677427727;baseline_0;
BCA_3;0;3;0;0.9975509178844166;1.0;1.0;1.0;0.7439427312775331;-4.01290249581986;-4.01290249581986;1.0;1.0;1.0;1.0;1.0;1.0;0.018994966887545983;0.018994966887545983;-0.018994966887545983;baseline_0;
DW_3;0;3;0;0.9999999998895192;1.0;1.0;1.0;0.8058184855233853;0.9573147845086614;0.9573147845086614;1.0;1.0;1.0;1.0;1.0;1.0;0.049141097271231324;0.049141097271231324;-0.049141097271231324;baseline_0;
GF_3;1;3;1;0.8750430675824589;1.0;1.0;1.0;0.8158853341780171;0.8886557327311017;0.8886557327311017;;1.0;1.0;;1.0;1.0;0.026460349641452587;0.02645710516229853;-0.02645710516229853;baseline_0;
GL_3;1;3;1;0.8615365757340989;1.0;1.0;1.0;0.7256313429313193;0.9412244425582792;0.9412244425582792;;1.0;1.0;;1.0;1.0;0.03396750920837037;0.03396750920837037;-0.03396750920837037;baseline_0;
HB_3;0;3;0;0.987504872199247;1.0;1.0;1.0;0.7588888888888891;0.8797065201378734;0.8797065201378734;1.0;1.0;1.0;1.0;1.0;1.0;0.025389495428668984;0.025389495428668984;-0.025389495428668984;baseline_0;
HS_3;1;3;1;0.8820725327344988;1.0;1.0;1.0;0.7244444444444444;0.8934089202373027;0.8934089202373027;;1.0;1.0;;1.0;1.0;0.022444490730212967;0.022445866637691977;;baseline_0;
IH_3;1;3;1;0.999999999664652;1.0;1.0;1.0;0.8931525735294117;0.8951853688325376;0.8951853688325376;;1.0;1.0;;1.0;1.0;0.04977168530072561;0.04977168530072561;-0.04977168530072561;baseline_0;
ULA_3;0;3;0;0.8676347488696573;1.0;1.0;1.0;0.7686478625282254;0.8593806043379567;0.8593806043379567;1.0;1.0;1.0;1.0;1.0;1.0;0.012372822253814019;0.012372822253814019;-0.012372822253814019;baseline_0;
BCA_3;0;3;0;0.9975509178844166;1.0;1.0;1.0;0.7439427312775331;-4.01290249581986;-4.01290249581986;1.0;1.0;1.0;1.0;1.0;1.0;0.018994966887545983;0.018994966887545983;-0.018994966887545983;baseline_0;
DW_3;0;3;0;0.9999999998895192;1.0;1.0;1.0;0.8058184855233853;0.9573147845086614;0.9573147845086614;1.0;1.0;1.0;1.0;1.0;1.0;0.049141097271231324;0.049141097271231324;-0.049141097271231324;baseline_0;
GF_3;1;3;1;0.8750430675824589;1.0;1.0;1.0;0.8158853341780171;0.8886557327311017;0.8886557327311017;;1.0;1.0;;1.0;1.0;0.026460349641452587;0.02645710516229853;-0.02645710516229853;baseline_0;
GL_3;1;3;1;0.8615365757340989;1.0;1.0;1.0;0.7256313429313193;0.9412244425582792;0.9412244425582792;;1.0;1.0;;1.0;1.0;0.03396750920837037;0.03396750920837037;-0.03396750920837037;baseline_0;
HB_3;0;3;0;0.987504872199247;1.0;1.0;1.0;0.7588888888888891;0.8797065201378734;0.8797065201378734;1.0;1.0;1.0;1.0;1.0;1.0;0.025389495428668984;0.025389495428668984;-0.025389495428668984;baseline_0;
HS_3;1;3;1;0.8820725327344988;1.0;1.0;1.0;0.7244444444444444;0.8934089202373027;0.8934089202373027;;1.0;1.0;;1.0;1.0;0.022444490730212967;0.022445866637691977;;baseline_0;
IH_3;1;3;1;0.999999999664652;1.0;1.0;1.0;0.8931525735294117;0.8951853688325376;0.8951853688325376;;1.0;1.0;;1.0;1.0;0.04977168530072561;0.04977168530072561;-0.04977168530072561;baseline_0;
ULA_3;0;3;0;0.8676347488696573;1.0;1.0;1.0;0.7686478625282254;0.8593806043379567;0.8593806043379567;1.0;1.0;1.0;1.0;1.0;1.0;0.012372822253814019;0.012372822253814019;-0.012372822253814019;baseline_0;
BCA_3;0;3;0;0.9975509178844166;1.0;1.0;1.0;0.7439427312775331;-4.01290249581986;-4.01290249581986;1.0;1.0;1.0;1.0;1.0;1.0;0.018994966887545983;0.018994966887545983;-0.018994966887545983;baseline_0;
DW_3;0;3;0;0.9999999998895192;1.0;1.0;1.0;0.8058184855233853;0.9573147845086614;0.9573147845086614;1.0;1.0;1.0;1.0;1.0;1.0;0.049141097271231324;0.049141097271231324;-0.049141097271231324;baseline_0;
GF_3;1;3;1;0.8750430675824589;1.0;1.0;1.0;0.8158853341780171;0.8886557327311017;0.8886557327311017;;1.0;1.0;;1.0;1.0;0.026460349641452587;0.02645710516229853;-0.02645710516229853;baseline_0;
GL_3;1;3;1;0.8615365757340989;1.0;1.0;1.0;0.7256313429313193;0.9412244425582792;0.9412244425582792;;1.0;1.0;;1.0;1.0;0.03396750920837037;0.03396750920837037;-0.03396750920837037;baseline_0;
HB_3;0;3;0;0.987504872199247;1.0;1.0;1.0;0.7588888888888891;0.8797065201378734;0.8797065201378734;1.0;1.0;1.0;1.0;1.0;1.0;0.025389495428668984;0.025389495428668984;-0.025389495428668984;baseline_0;
HS_3;1;3;1;0.8820725327344988;1.0;1.0;1.0;0.7244444444444444;0.8934089202373027;0.8934089202373027;;1.0;1.0;;1.0;1.0;0.022444490730212967;0.022445866637691977;;baseline_0;
IH_3;1;3;1;0.999999999664652;1.0;1.0;1.0;0.8931525735294117;0.8951853688325376;0.8951853688325376;;1.0;1.0;;1.0;1.0;0.04977168530072561;0.04977168530072561;-0.04977168530072561;baseline_0;
ULA_3;0;3;0;0.8676347488696573;1.0;1.0;1.0;0.7686478625282254;0.8593806043379567;0.8593806043379567;1.0;1.0;1.0;1.0;1.0;1.0;0.012372822253814019;0.012372822253814019;-0.012372822253814019;baseline_0;
BCA_3;0;3;0;0.9975509178844166;1.0;1.0;1.0;0.7439427312775331;-4.01290249581986;-4.01290249581986;1.0;1.0;1.0;1.0;1.0;1.0;0.018994966887545983;0.018994966887545983;-0.018994966887545983;baseline_0;
DW_3;0;3;0;0.9999999998895192;1.0;1.0;1.0;0.8058184855233853;0.9573147845086614;0.9573147845086614;1.0;1.0;1.0;1.0;1.0;1.0;0.049141097271231324;0.049141097271231324;-0.049141097271231324;baseline_0;
GF_3;1;3;1;0.8750430675824589;1.0;1.0;1.0;0.8158853341780171;0.8886557327311017;0.8886557327311017;;1.0;1.0;;1.0;1.0;0.026460349641452587;0.02645710516229853;-0.02645710516229853;baseline_0;
GL_3;1;3;1;0.8615365757340989;1.0;1.0;1.0;0.7256313429313193;0.9412244425582792;0.9412244425582792;;1.0;1.0;;1.0;1.0;0.03396750920837037;0.03396750920837037;-0.03396750920837037;baseline_0;
HB_3;0;3;0;0.987504872199247;1.0;1.0;1.0;0.7588888888888891;0.8797065201378734;0.8797065201378734;1.0;1.0;1.0;1.0;1.0;1.0;0.025389495428668984;0.025389495428668984;-0.025389495428668984;baseline_0;
HS_3;1;3;1;0.8820725327344988;1.0;1.0;1.0;0.7244444444444444;0.8934089202373027;0.8934089202373027;;1.0;1.0;;1.0;1.0;0.022444490730212967;0.022445866637691977;;baseline_0;
IH_3;1;3;1;0.999999999664652;1.0;1.0;1.0;0.8931525735294117;0.8951853688325376;0.8951853688325376;;1.0;1.0;;1.0;1.0;0.04977168530072561;0.04977168530072561;-0.04977168530072561;baseline_0;
ULA_3;0;3;0;0.8676347488696573;1.0;1.0;1.0;0.7686478625282254;0.8593806043379567;0.8593806043379567;1.0;1.0;1.0;1.0;1.0;1.0;0.012372822253814019;0.012372822253814019;-0.012372822253814019;baseline_0;
BCA_3;0;3;0;0.9975509178844166;1.0;1.0;1.0;0.7439427312775331;-4.01290249581986;-4.01290249581986;1.0;1.0;1.0;1.0;1.0;1.0;0.018994966887545983;0.018994966887545983;-0.018994966887545983;baseline_0;
DW_3;0;3;0;0.9999999998895192;1.0;1.0;1.0;0.8058184855233853;0.9573147845086614;0.9573147845086614;1.0;1.0;1.0;1.0;1.0;1.0;0.049141097271231324;0.049141097271231324;-0.049141097271231324;baseline_0;
GF_3;1;3;1;0.8750430675824589;1.0;1.0;1.0;0.8158853341780171;0.8886557327311017;0.8886557327311017;;1.0;1.0;;1.0;1.0;0.026460349641452587;0.02645710516229853;-0.02645710516229853;baseline_0;
GL_3;1;3;1;0.8615365757340989;1.0;1.0;1.0;0.7256313429313193;0.9412244425582792;0.9412244425582792;;1.0;1.0;;1.0;1.0;0.03396750920837037;0.03396750920837037;-0.03396750920837037;baseline_0;
HB_3;0;3;0;0.987504872199247;1.0;1.0;1.0;0.7588888888888891;0.8797065201378734;0.8797065201378734;1.0;1.0;1.0;1.0;1.0;1.0;0.025389495428668984;0.025389495428668984;-0.025389495428668984;baseline_0;
